clue,exp,len
"12. INDY Popular daily, vacuous newspaper in short? (4)",IN (popular) + D[ail]Y – nickname for The Independent ,54
"14. MONARCHISTS Christmas crackers to grip on, those for Elizabeth? (11)",ON in CHRISTMAS* ,17
"18. SPOONERISMS Those making rowdy brawls from fairy lights, perhaps? (11)","“Lairy fights”, which could mean “rowdy brawls”, is a spoonerism of “fairy lights”. In the absence of other wordplay and the crucial checking letter, I wondered if this could be SPOONERISTS, but there seems to be no such word ",226
21. NUTS Crackers — what are they for? (4),"Double definition: nuts = mad = crackers, and a (topical) reference to nutcrackers ",83
22. BOWDLERISE Censor wicked and loathsome extremists heading for Richmond in US state capital (10),W[icke]D + L[oathsom]E + R[ichmond] in BOISE (capital of Idaho) ,64
"25. IMPULSIVE Hasty devil, posh as it happens, scoffing last of vol-au-vents (9)",IMP + U + [vol-au-vent]S in LIVE (as it happens) ,49
"26. TITHE Tax contributing to development, it helps (5)",Hidden in developmenT IT HElps ,31
27. NOWHERE Christmas present in obscurity (7),NOW (Christmas) + HERE (present) ,33
28. MINORCA Little time on Whale Island (7),"MIN[ute] + ORCA (killer whale) Down 1,",38
"6. FLOWER SHOP Those in the red hats initially stuffing turkey in retail establishment (6,4)","OWERS (those in [the] red) + H[ats] in FLOP (turkey, as in a unsuccessful play, etc) ",85
2. ANTRIM A Norway spruce in part of Northern Ireland (6),A + N + TRIM ,13
"3. IAN FLEMING Man in life, flawed genius primarily, as writer (3,7)",(MAN IN LIFE)* + G[enius] ,26
"4. EXIST Cardinal virtue finally turning up, little time to live (5)",Reverse of SIX (cardinal number) + [virtu]E + T[ime] ,53
5. BILLIARDS Game all I cooked in partridges etc (9),(ALL I)* in BIRDS ,18
7. ADMONISH Advise against a plate of food Boxing Day (8),MON[day] in A DISH ,19
"8. DANDYISM Foppish behaviour in mind say, dude’s first to gyrate (8)",(MIND SAY D[ude])* ,19
"13. CHESTERTON Box clever in the end, entering school as writer (10)",CHEST (box) + [cleve]R in ETON ,31
15. NARCOTISE Make dull creations lively (9),CREATIONS* ,11
16. ASUNCION A newspaper I love in outskirts of Chilean capital (8),A SUN + I O in C[hilea]N. Asunción is the capital of Paraguay ,62
"17. SOUTHPAW What’s up high, punched by old boxer? (8)","O in (WHAT’S UP)*. Southpaw is (mostly US) slang for a left-handed boxer, or a left-handed person generally ",108
19. MISTER Scrooge investing capital in theory — that’s how he’s known (6),T[heory] in MISER ,18
20. GENEVA Wilder verbal attack starts in European city (6),"GENE (G. Wilder, actor) + V[erbal] A[ttacks] ",45
"23. DREAM Ultimately, reverie in short? (5)","[reveri]E in DRAM (shot of whisky etc, a “short”), &lit ",56
"1 CUPID’S DARTS Flights of fancy produced by custard dips (6,5)", *(custard dips) ,17
7 AID No leader gave money for assistance (3), (p)AID ,8
9 BLITZ Offensive ostentation starts anew (5), (g/B)LITZ ,11
10 ENDORPHIN Object to alternative level of acid in painkiller (9), END + OR + PH + IN ,20
"11 CRAZY FOOL Daredevil’s car floozy wrecked (5,4)", *(car floozy) ,15
12 PARSE Spare criminal and reduce sentence (5), *(spare) ,10
"13 THEREIN Inside that’s eerie, oddly fine outside (7)", E(e)R(i)E in THIN ,19
15 HEEL The elevated part of a shoe (4)," Hidden in “tHE ELevated” “part” seems to be doing double duty here, as thehidden wordindicator and as part of the definition? ",127
18 DEER Does grass come back? (4), <=REED “Does” as in female deer. ,34
20 PAPRIKA Spice Island with new capital Kerala borders (7), (c/P)APRI+ K(eral)A ,21
23 OVARY Madame loses her head for egg producer (5), (b) OVARY Madame Bovary is my favourite French novel. ,55
"24 DRAG QUEEN Trail Elizabeth for TV (4,5)", DRAG + QUEEN (Elizabeth) TV is short for tranvestite. ,55
26 ECCENTRIC Odd to be focussed on Europe (9), EC CENTRIC ,12
"27 OLIVE Fruit in mid-October, as it happens (5)", (oc)O(ber) + LIVE ,19
28 OAR Paddle into no-go area (3), Hidden in no-gO ARea ,22
29 HABERDASHER She suits her beard – has style (11), *(her beard has) Down ,23
1 CUBICITY Split perhaps under young eye reportedly causes resemblance to die (8)," CUB + I + CITY “eye reportedly” – technically that gives you “I”, but for me, this is a bit clumsy. Split is the second largest city in Croatia. ",146
2 PRIVATES Soldiers that should not be paraded (8), Nice one! ,11
3 DIZZY Reeling from effect of sleeping during home improvement (5), D.I. (ZZ) Y ,13
"4 DIE DOWN Passed on hold with ease (3,4)", DIED + OWN ,12
"5 RUDOLPH 13, 18’s leading light (7)", Cryptic definition ,20
"6 SCRAP HEAP Dump spare chap cruelly (5,4)", *(spare chap) ,15
7 ASHORE Position of hands after crossing? (6)," Cryptic definition. If I’ve got this right, I think the setter wants us to imagine deckhands on shore leave after a trip across an ocean? ",139
8 DONNER Thunder in Europe heard before Summer (6)," Homophone of Donna (Summer) And, as well as beong one of Santa’s reindeer, Donner is the German word for thunder. ",115
"14 EVERY INCH Completely exquisite first light over island (5,4)"," E(xquisite) + VERY + INCH VERY relates to very flares, named after their inventor, which are used by vessels in distress. ",123
16 VIXENISH Dog-like catty (8), Double definition ,19
17 RAINWEAR Mac maybe could lessen choice for Spooner (8), Spooner would have meant WANE RARE ,36
"19 RED CRAB Nipper rose to complain (3,4)", RED + CRAB ,12
20 PRANCER Springer CPR near useless (7), *(cpr near) ,13
"21 COME TO Recover body with tail at Job Centre (4,2)", COMET + (j)O(b) ,17
"22 DANCER Leader on the floor, maybe, with notes (6)"," This has to be DANCER, as the only reindeer not mentioned elsewhere, and I can see “on the floor” as referring to dancing, but beyond that, I’m stumped? ",154
1  Son needs to mature to become a wise man (4),   S (son) + AGE (mature)  SAGE (wise man)  ,44
3  Christian supplier of medieval weaponry? (8),"   FLETCHER (reference FLETCHER Christian [1764 – 1793], leader of the Mutiny on the Bounty)  FLETCHER (person who makes arrows; supplier of medieval weaponry)  ",161
10  A very old colleague of Quixote’s about to have egg and fruit (7),   A + V + O (DAC [Independent crossword setter who appears most Wednesdays] reversed [about]) + O A V O CAD< O If you a regular solver of Independent crosswords then you will know that Dac is a regular setter and colleague of Quixote’s. If you are not then I don’t know how you can be expected to understand the wordplay in this clue. AVOCADO (fruit)  ,353
11  Female wants excitement in party group (7),"   F (female) + ACTION (excitement)  FACTION (small group of people formed of dissenting members of a larger group, especially in politics, party group)  ",154
12  Little woman joining the fellow in module in birthplace (9),   BETH (shortened form of ELIZABETH; little woman) + (HE [the fellow] contained in [in] LEM [{Lunar Excursion} Module]) BETH LE (HE) M BETHLEHEM (city described in the New Testament as the birthplace of Jesus)  ,212
13  Crude person’s exclamation of joy (5),   YAHOO (brutal or boorish lout; crude person)  YAHOO (exclamation of joy) double definition  ,95
"14  A choirmistress upset when losing one garden plant? (9,4)",   Anagram of (upset) A CHOIRMISTRESS excluding (losing) I (one) CHRISTMAS ROSE* CHRISTMAS ROSE (evergreen plant that bears cup-shaped white flowers in winter or early spring)  ,177
"17  Seasonal character having a mad moment with pie being thrown (9,4)",   Anagram of (beingthrown) A MAD MOMENT and PIE PANTOMIME DAME* PANTOMIME DAME (seasonal character)  ,102
21  Mentions things worth seeing to audience (5),"   CITES (sounds like [to audience] SIGHTS [things worth seeing])  CITES (quotes, names; mentions things)  ",107
23  Nasty Alsatians will suit aggressive person (9),   Anagram of (nasty) ALSATIANS ASSAILANT* ASSAILANT (attacker; aggressive person)  ,84
"24  Food eaten by player, a violinist (7)",   RAVIOLI (hidden word in [eaten by] PLAYER A VIOLINIST)  RAVIOLI (small square pasta cases; food)  ,101
25  Man’s man may be so isolated (7),"   INSULAR (belonging to an island, a man from the Isle of Man could therefore be described as INSULAR)  INSULAR (isolated) double definition  ",143
26  Desire by band to appear in glossy fabric (8),   LUST (desire) + RING (band)  LUSTRING (glossy silk cloth; glossy fabric)   ,78
27  Loud man to become ragged in battle (4),  F (forte; loud) + RAY (man’s name)  FRAY (become ragged) and and / or FRAY (action; disturbance; battle) Two separate definitions for the price of one Down No. Clue Wordplay Entry ,182
1  Quiet place of worship lacking energy and run down (6),   SH (quiet) + (ABBEY [place of worship] excluding E [energy])  SHABBY (rundown)  ,83
2  Possessing supposedly special knowledge costing bucks (7),   Anagram of (bucks) COSTING GNOSTIC* GNOSTIC (having knowledge  ,66
"4  Style him ‘Sir’, feeble MP getting permanent entitlement to be in the club (4,10)",  ,2
"1 ANAESTHETIC Number in china tea set, cracked? (11)", (CHINA TEA SET)* [* = cracked] ,32
7 ELF Dwarf in novel: Frankenstein (3)," Hidden solution, indicated by just ‘in’: [nov]EL F[rankenstein] ",65
9 ANTON Boy and girl about to (5), ANN (girl) around TO ,22
"10 SCOUNDREL Loner, “Scud”, rotten blighter (9)", (LONER + SCUD)* [* = rotten] ,30
"11 COLD STEEL Bitter, reportedly make off with knives, etc (4,5)"," COLD (bitter) + STEEL (homophone, indicated by ‘reportedly’, of STEAL (make off with)) ",88
12 NOISE Hooter I installed makes din (5), I inside NOSE (hooter) ,24
13 IMPETUS Representative put in new suite as motivation (7), MP (representative) inside (SUITE)* [* = new] ,47
15 YARN Long tale’s thread (4), Double definition ,19
18 OPUS Ring up over second musical work (4)," O (ring) + PU (reversal, indicated by ‘over’, of UP) + S (second) ",67
"20 TOMBOLA Also enthralling doctor, LA lottery (7)", {TOO (also) around MB (doctor)} + LA ,38
23 VERSE Some of Hasenclever’s expressionist poetry (5)," Hidden solution, indicated by ‘some of’: [hasencle]VER’S E[xpressionist] Walter Hasenclever(1890-1940) was a German expressionist poet and playwright. ",152
"24 MOWED DOWN Curious about western women shot outside, killed indiscriminately in large numbers (5,4)"," (WOMEN)* around {DDO (reversal, indicated by ‘about’, of ODD (curious)) + W (western)} [* = shot] ",99
26 RIVERBOAT Brave trio adrift in craft (9), (BRAVE TRIO)* [* = adrift] ,28
"27 MARIA Start of melodious song, song from West Side Story (5)", M[elodious] + ARIA (song) ,27
"28 EON Long period in east, working (3)"," E (east) + ON (working) 29 THE THIRD MAN Article on fielder in film (3,5,3) THE (article) + THIRD MAN (fielder, think: cricket) Down ",134
"1 ANARCHIC Not regulated by law in China, car put together wrongly (8)", (CHINA + CAR)* [* = put together wrongly] ,43
"2 ANTELOPE Social worker, eastern European, turned up for animal (8)"," ANT (social worker) + ELOP E (reversal, indicated by ‘turned up’, of E (eastern) POLE (European)) ",99
3 SANDS Irish revolutionary from outskirts of Swords? (5)," The outskirts of S[word]S are the letters S AND S Bobby Sands(1954-1981) was an Irish Republican who died in the 1981 Irish Hunger Strike. 4, ",143
"5 HOSTESS TROLLEY Stole hostelry’s unusual piece of mobile furniture (7,7)", (STOLE HOSTELRY’S)* [* = unusual] ,35
6 CONUNDRUM CD broken by old woman in habit? Odd riddle (9)," {O (old) + NUN (woman in habit)} inside CD, followed by RUM (odd) ",67
7 EARWIG I grew agitated holding a small insect (6), (I GREW)*around A [* =agitated] ,33
8 FALTER Fine to change flag (6)," F (fine) + ALTER (change) 14 TOP-SECRET Classified in “Post”, etc., circulated round about (3-6) (POST ETC)* around RE (about) [* = circulated] ",145
16 MONOGRAM Man with groom redesigned motif (8), (MAN + GROOM)* [* = redesigned] ,33
17 MAINTAIN Key volunteers once elected to carry on (8)," MAIN (key, i.e. most important) + TA (volunteers once) + IN (elected) 19, 20, 21 SOMEONE TO WATCH OVER ME My guardian angel’s song? (7,2,5,4,2) Cryptic / Double definition Famous song written by George and Ira Gershwin for the musical Oh, Kay! Recorded by many many artists, from Judy Garland to Frank Sinatra, from Ella Fitzgerald to Sarah Vaughan,  from Barbra Streisand to Elton John, from Alfie Boe and Susan Boyle to Amy Winehouse …. etc etc. ",449
22 CRAVEN Yellow head of colourful bird (6), C[olourful] + RAVEN (bird) ,28
1 START Opening jump (5), Double definition ,19
4 SPREADING Making broader education after better arithmetic (9)," SP (better arithmetic, i.e. Starting Price) + READING (education). I am reading ‘better’ in the sense one would more usually read ‘bettor’ but do not see how ‘arithmetic’ fits precisely. Another hypothesis that was suggested to me is that SP stands for Single Precision, which is a form of computer arithmetic, but that fails to fit since there is nothing better in any sense about it. ",387
"9 THE NEWS She went mad for today’s stories (3,4)", Anagaram of SHE WENT ,22
10 SHAMPOO Pretend waste is clean (7)," SHAM (pretend) + POO (waste). I have seen this clue or one very like it before, recently too. ",95
"11 IM LEAVING Mail given wrong address by one moving away (2,7)", Anagram of MAIL GIVEN ,23
"12 TODAY 12, 12 for lawyer in miniature (5)"," DA (lawyer, i.e. District Attorney) in TOY (miniature) ",56
13 GOSSIP Pigs so disturbed by muck spreader (6), Anagram of PIGS SO ,20
16 REEFING Winds up having less canvas (7)," In sailing terminology, “having less canvas” does a fine job of defining REEFING but I have trouble seeing how “winds up” works. See comment #6 for more. ",155
19 IGUANAS Mislaid ten terribly nauseating beasts (7), Anagram of [n]AUS[e]A[t]ING ,29
20 ATTEST Where international cricketers declare? (6), AT TEST (where international cricketers) ,42
22 RESAT Tried again to pass entire Saturday inside (5)," Hidden word 23 USE-BY DATE Could possibly be Tuesday when life ends (3-2,4) Anagram of BE TUESDAY ",99
"26 NEW YORK Under way, no brake – regular state (3,4)", [u]N[d]E[r]W[a]Y[n]O[b]R[a]K[e] ,33
"27 NEW YORK Retired Scotsman with knowledge about city (3,4)", ROY (Scotsman) + W (with) together backwards in KEN (knowledge) backwards ,75
28 LAYPERSON Ad lib player’s no amateur (9), Anagram of PLAYERS NO ,23
29 DONOR Perhaps Jim Morrison keeps name he’s given (5), N (name) in DOOR (Jim Morrison) Down ,38
1 SETTINGS Backgroundsthat determine picture quality (8), Double definition ,19
2 AREAL Antenna broadcast in space (5), Homophone (“aerial”). Areal is an adjectival form of ‘area’ used in classical mechanics ,89
3 THETA Included in rent he takes from letter (5), Hidden word ,13
4 SISKIN Member of family – family Spinus (6), SIS (member of family) + KIN (family). Spinus is a family of birds that includes the finches and ones called siskins. I do not recall hearing of siskins before. ,162
"5 RESIGNED Tolerating climbing does involve caution, maybe (8)"," SIGN (caution maybe) in DEER (does) backwards 6 A PART OF IT Included second-in-command in separate attack (1,4,2,2) APART (separate) + [c]O[mmand] + FIT (attack) ",164
7 IMPUDENCE Cheek reddens primarily from lack of discretion (9), IMPRUDENCE (lack of discretion) with R[eddens] removed ,56
8 GLORY Praise head of grey parrot (5), G[rey] LORY (parrot) ,22
"14 SIGNS AWAY Gives up on paper – device caught on permanently (5,4)"," SIGN (device) + SAW (caught on) + AY (permanently) 15 I WANT TO BE Gaff has desire to live a bit now, the heartless rogue (1,4,2,2) I see two ways to parse this clue. My original take on it was that it was unconventional in having two sets of wordplay and no definition. This way we have: I (Gaff) + WANT (desire) + TO (to) + BE (live). And: anagram of A BIT NOW T[h]E.  The other way, which a commenter pointed out (thanks Pelham), is to take “Gaff has desire to live” as the definition. I am thinking now that that is the better option. ",540
17 MAZURKAS Dances in blue mostly wearing grotesque mask (8)," AZUR[e] (blue mostly) in anagram of MASK. A mazurka is a Polish folk dance in triple meter, usually at a lively tempo ",119
18 STREAKER Runner stripped of sporting fame (8), Cryptic definition ,20
21 PENNON State University on flag (6), PENN (state university) + ON (on) ,35
22 RENAL Children allowed portion of kidneys (5), Hidden word ,13
24 YAWED Veered sideways and slightly backwards (5), Reverse hidden word ,21
"1 REGULATE For example entering game, dead set (8)", EG (for example0 in RU (game) and LATE (dead) ,47
"5 CREAMY A bit thick, weep about each mark (6)", CRY (weep) containing EA (each) M (mark) ,42
8 CRU Vintage FT setter must not finish (3), CRUx (FT setter) unfinished ,29
9 CLINOMETER Surveying tool never touched in curious relic (10), NO (never) MET (touched) in RELIC* ,36
10 SWASTIKA “Hakenkreuz” – was it put back into music? (8), WAS and IT reversed (put back) in SKA (music) ,47
11 ORBITS Radius took effect in big circles (6)," R (radius) BIT (took effect) in OS (out-size, big) ",52
12 LAID Face the other way (4), DIAL (face) reversed (the other way) – definition set ,55
"14 INFLEXIBLE Home team given ball, oddly, in retreat? (10)"," IN (home) XI (eleven, team) with BaLl (odd letters of) in FLEE (retreat) – definition set ",91
17 DISSUADING Trying to stop awkward sun said to block excavation (10), (SUN SAID)* anagram=awkward inside (to block) DIG (excavation) ,64
20 HARD Piece of pottery that’s not square (4), sHARD (piece of pottery) missing S (square) – definition set ,62
"23 CLOG UP In competition, record foul (4,2)", LOG (record) in CUP (competition) ,35
24 PREPARED Secretary admitting salesman’s left (8)," PA (secretary) containing REP (salesman) has RED (left, politically) – definition set ",87
"25 COATI-MUNDI Animal fur, one plastered in mud (5-5)", COAT (fir) I (one) and (IN MUD)* anagram=plastered 26 NOR It helps to show direction (and not) (3) part of (it helps to show) NORth (direction) ,145
"27 AT REST Still a strain? That’s about right (2,4)", A TEST (strain) containing R (right) ,38
"28 RECKLESS Covered by freckles, small rash (8)", found inside (covered by) fRECKLES Small – hidden in plain sight! Down ,72
"1 ROCK-SOLID Cool drinks – not new, but fresh (4-5)", anagram (fresh) of COOL and DRInKS missing N (new) – definition set ,69
"2 GOURAMI Pan out, start to use butter on one fish (7)"," GO (pan out) Use (starting letter of) RAM (butter, a goat) I (one) ",68
3 LOCATE Business opening and others will come up (6)," CO (company, business) inside (opening) ET AL (and others) reversed (will come up) – definition set ",101
4 THICKENED Head for the country – a sort of Eden (9)," The (head for, first letter of) HICK (country, adj) and EDEN* anagram=a sort of – definition set ",98
"5 COMPOSE Turn up, wrapping gift up (7)", COME (turn up) containing (wrapping) SOP (gift) reversed – definition set ,75
6 ESTABLISH Try line is found in what? (9), STAB (try) L (line) and IS inside (found in) EH (what?) – definition set ,74
"7 MARITAL Completely ruin it, missing end of wedding (7)", MAR IT ALL (completely ruin it) missing last letter (end) ,59
13 DESIGNATE River full of swimming giants (9), DEE (river) containing (full of) GIANTS* anagram=swimming – definition set ,76
"15 LONG-RANGE Looking ahead, sees lake on farm (4-5)", L (lake) ON GRANGE (farm) ,27
16 ENDODERMS Kinky dorm needs some tissues (9), anagram (kinky) of DORM NEEDS ,31
18 ILLICIT Crook – and I quote – not quite criminal (7)," ILL (crook) and I CITe (quote, not quite) ",43
19 APPOINT A quiet drink? Nothing’s swallowed (7)," A P (piano, quiet) PINT (drink) containing (swallows) O (nothing) – definition set ",84
21 ARRANGE Scottish island starts to generate electricity (7)," ARRAN (Scottish island) and Generate Electricity (starting, first letters of) – definition set ",96
"1 SOUP UP Pimp contracted embittered young man (4,2)", sou{r} pup — a slang verbal meaning of ‘pimp’is to decorate in a flashy way ,77
"5 PALATIAL Splendid friend, regularly a stoic ally (8)", pal a {s}t{o}i{c} a{l}l{y} ,28
"9 START OUT Tutor sat prepared to begin (5,3)", (Tutor sat)* ,14
10 GRUDGE Envy good and simple Dickensian (6)," g Rudge — Barnaby Rudge, who according to Wikipedia, is a simple man ",70
11 BUMMER Recalled difficulty receiving Madame’s bad reaction (6), Mme in (rub)rev. ,18
12 ENTIRETY Sum being divided by figure minus two-thirds (8), enti({figu}re)ty ,18
13 DEMONSTRATOR Wicked person’s backstabber – I must leave shower (12), demon’s tra{i}tor ,19
"17 LUNCHEON MEAT Processed food from can, hotel menu misrepresented (8,4)", (can hotel menu)* ,19
"20 CONSIDER Judge alcoholic drink containing fruity nose, mostly (8)"," (nos{e})* in cider, the anagram indicated by ‘fruity’ ",55
23 TAHINI Middle-eastern ingredient not abundant around area west of Italy (6), t(a)hin I{taly} ,17
24 OTIOSE Futile notions to sacrifice two knights before end of game (6), {N}otio{N}s {gam}e ,20
25 UNBROKEN French article suitable to put in gun is not surpassed (8), un br(OK)en ,13
26 ASSEMBLE Spring lamb sees flock (8)," (Lamb sees)*, the anagram indicator ‘Spring’ ",46
27 EVENED Made regular eleven edgier to some extent (6), Hiddn in elEVEN EDgier Down ,29
2 OUTGUN Best known expert (6)," out [= known] gun [= expert] — I was thinking that gun = expert comes from ‘top gun’, but apparently it’s an informalAus/NZ word associated with sheep-sheaping ",161
3 PARAMEDIC Pair Maced horrifically might require one (9)," (Pair Maced)*, &lit. — Ithink it’s the chemicalMace, which at first sight seems unnecessary because surely there is a verbal sense of ‘mace’ meaning something like ‘to club, strike with a mace’, but apparently no. ",215
4 PROGRAMME Schedule for king once – in the morning meeting compiler (9), pro GR a.m. me — GR is King George ,36
5 PATTERN Sound made by tiny feet on northern model (7), patter N — “the patter of tiny feet” ,38
6 LIGHT Kindle is not difficult to carry (5), 2 defs ,8
"7 TRUER More loyal lorry-driver, not fickle at heart (5)"," Tru{ck}er, the ck coming from {fi}ck{le} ",42
8 ANGSTROM Unit for measuring liquid – not grams (8)," (not grams)*, the anagram indicated by ‘liquid’ — an angstrom is a very short distance used in measuring the wavelength of light, etc. ",136
14 TREATABLE Singer eating a steak in regular chunks is not fatal (9), tre(a {s}t{e}a{k})ble ,23
15 AITCHBONE Cut the bacon I cooked (9), (the bacon I)* ,16
16 CULOTTES Show much appreciation verbally for women’s garment (8), “coo lots” although I’d always thought that it was “cue lots”; but according to Chamberseither pronunciation is possible ,122
18 NURTURE Training set up European with routine work (7), (E rut run)rev. — rut = routine and run = work I think ,56
19 ANNEXE Vote during year in France for extension (6), anné(X)e ,10
"21 SMOTE Cats reviewed, based on Eliot’s capital poetic hit(5)"," (toms)rev. E{liot} — I’m not totally convinced that ‘smote’ is poetic, but Chambers says that it is literary and archaic, which is just about OK I suppose ",156
1 Sound of fire in centre of nuclear storage facility admitted (7), CRACKLE – [nu]CLE[ar] (centre of nuclear) around (admitted) RACK (storage facility) ,85
"5 See the light from bar — and there’s no turning back! (5,2)", LATCH ON – LATCH (bar) NO reversed (no turning back) ,54
9 Seaman in Cork not good member of crew (5), BOSUN – OS (seaman) in BUN[g] (Cork not good) ,47
10 Top magazine published first (9), OUTNUMBER – OUT (published) NUMBER (magazine) ,47
11 County‘s rage after scheme’s denied initial funding (10), LANCASHIRE – [p]LAN (scheme’s denied initial) CASH (funding) IRE (rage) ,73
12 It might blow up before being put back (4), ETNA – ANTE (before) reversed (being put back) ,48
"14 What gives rise to extremely elegant little shoe? (8,4)", STILETTO HEEL – an anagram (what give rise to) of E[legan]T (extremely elegant) LITTLE SHOE – &lit ,100
"18 Took flight, delivering right word to fix declaration (12)"," ANNOUNCEMENT – [r]AN (took flight, delivering right) NOUN (word) CEMENT (fix) ",79
21 Somewhat overblown part of speech (4), VERB – hidden in (somewhat) ‘oVERBlown’ ,41
"22 Topers’ group captain within seen swilling one on the rocks? (3,7)", SEA ANEMONE – AA (toper’s group) NEMO (captain) in an anagram (swilling) of SEEN ,82
25 Study of tree roots (9), GENEALOGY – cryptic def. ,26
26 Outstanding leader knocked out in water sport … (5), OWING – [r]OWING (leader knocked out in water sport) 27 … shuts up after river goes down (7) DEEPENS – DEE (river) PENS (shuts up) ,132
"28 Took up residence, / no longer 26 (7)", SETTLED – double def. Down ,28
1 Search team ultimately missing key element (6), COBALT – CO[m]B (search team ultimately missing) ALT (key) ,60
2 Member of colony keeping brutish disease away (6), ABSENT – ANT (member of colony) around (keeping) BSE (brutish disease) ,72
"3 Rural knight battling, not having left his commander? (4,6)", KING ARTHUR – an anagram (battling) of RURA[l] KNIGHT ,55
"4 He’s full of apprehension, standing up for a long time (5)", EPOCH – HE around (full of) COP (apprehension) reversed (standing up) ,71
"5 Time trial rearranged, without any parts changed (9)", LITERATIM – an anagram (rearranged) of TIME TRIAL ,51
"6 Outwardly tough, uncompromising ruffian (4)"," THUG – T[oug]H U[ncompromisin]G (outwardly tough, uncompromising) ",67
7 Dreadful abuse hit regular attenders (8), HABITUES – an anagram (dreadful) of ABUSE HIT ,47
"8 In general, number perk up when male comes in (8)", NORMALLY – NO (number) RALLY (perk up) around (when … comes in) M (male) ,74
"13 Specified cutting’s inaccurate (7,3)", POINTED OUT – POINTED (cutting) OUT (inaccurate) ,50
15 Wanton Hollywood star pursues the French round America (9), LECHEROUS – LE (the French) CHER (Hollywood star) O (round) US (America) ,74
"16 Redeemed brute departs, crossing lake (8)", SALVAGED – SAVAGE (brute) D (departs) around (crossing) L (lake) ,66
17 Break in shooting all bar one European (8), INFRINGE – IN F[i]RING (shooting all bar one) E (European) ,60
19 Cheery Jamaican’s first single in Test arena (6), JOVIAL – J[amaican] (Jamaican’s first) I (single) in OVAL (Test arena) ,72
20 Duke on far side of western border in a tight spot (6), WEDGED – W (western) EDGE (border) D (duke) ,45
"08 GEORGE Swallow eagerly keeps close to dune in Formby? 1 A malfunctioning cinema, lacking colour (7)", ANAEMIC – A plus an anagram (malfunctioning) of CINEMA – an easy one to get us underway. ,90
"5 It’s played in secret — by legend and son, that is (7)", FOOTSIE – FOOT (leg end) S (son) IE (that is) – the first Playtex (lift and separate) clue. ,93
9 Stupid mistake with overhead return (5), BONER – RE (over) NOB (head) reversed (return) – another Playtex clue. Edit – see comment #5 for a better parsing – thanks gladys. ,132
"10 Sculpture that might precipitate a scandal? (5,4)", CLOUD GATE – def. and cryptic indicator relating to rain and scandals – this sculpture in Chicago that I’d never heard of. ,124
"11 Shh … it’s after midnight! (5,5)", SMALL HOURS – SMALL (S) HOURS (hh) ,36
12 Young / cook (3), FRY – double def. ,19
"14 John brought back coppers, after initially collecting two pounds for wine (12)", VALPOLICELLA – LAV (John) reversed (brought back) POLICE (coppers) A[fter] (after initially) around (collecting) LL (two pounds) ,130
"18 Happening at different times, soca dances with horny topless nuns (12)", ASYNCHRONOUS – an anagram (dances) of SOCA HORNY [n]UNS – the thought of horny topless nuns dancing to a variety of Caribbean calypso music incorporating elements of American soul music and having a strong pounding rhythm (Chambers) leads on nicely to 17dn. ,259
21 Back on set (3), GEL – LEG (on {in cricket}) reversed (back) ,45
22 He’d possibly committed theft? (4-6), HALF-INCHED – he’d is (the second) half of inched ,51
"25 Very neat, old man texting you first of links to current public opinion (3,6)", VOX POPULI – V (very) OX (neat) POP (old man) U (texting you) L[inks] (first of links) I (current) ,100
"26 Set of CBE, MBE, DBE (5)", EMBED – hidden in (of) ‘cbE MBE Dbe’ ,38
27 Gets to / stream segments (7), REACHES – double def. ,23
28 Herbal infusions of tea in samovars emptied out (7), TISANES – an anagram (out) of TEA IN S[amovar]S Down ,54
1 Religious leader with no need for a highwayman’s horse (6), ABBESS – A B[lack] BESS (no need for a highwayman’s horse) ,60
2 Obsessive about character in Greek book (6), ANNUAL – ANAL (obsessive) around (about) NU (character in Greek) ,66
"3 Tramp entertaining British king in Tube station (6,4)", MARBLE ARCH – MARCH (tramp) around (entertaining) B (British) LEAR (king) ,75
4 Tree over two acacia hedges (5), CACAO – hidden (hedges) reversal (over) in ‘twO ACACia’ ,57
"5 Visual story of LA porn, of all sorts (5,4)", FLOOR PLAN – an anagram (sorts) of PORN OF ALL with the ‘of LA’ indicating the N. American spelling of storey – how many of you tried to make a anagram of ‘LA porn of’ and then found that an L was missing? ,207
6 Probability of large bust in outsize clothing (4), ODDS – DD (large bust) in (in … clothing)OS (outsize) ,55
7 Small diner with long-standing sign of building work (8), SCAFFOLD – S (small) CAFF (diner) OLD (long-standing) ,55
"8 Always three feet short? Yes, as usual (8)"," EVERYDAY – EVER (always) YD (three feet {yard} short) AY (yes) 13, ",68
"23 Son of Scottish porter with hard rock group of the ’70s (10,5)", MCGUINNESS FLINT – MC (son of Scottish) GUINNESS (porter) FLINT (hard rock) – if I’ve ever heard of this group then I’ve long since forgotten them. ,149
"15 Normal prices for stocks when re-ordering Super Lava (3,6)", PAR VALUES – an anagram (when re-ordering) of SUPER LAVA ,58
"16 German inhabiting house, a legacy from the past (8)", HANGOVER – G (German) in (inhabiting) HANOVER (house) ,55
17 Problem with reading about sex daily (8), DYSLEXIA – an anagram (about) of SEX DAILY – if this is the case then you shouldn’t be buying the tabloid rags or any (yesterday’s Indy) bonkbusters. ,151
19 Greek embargo after Tsipras’s first meeting with ambassador? (6), THEBAN – T[sipras] (Tsipras’s first) HE (ambassador) BAN (embargo) ,68
