clue,exp,len
21 EXCEL Top swimmer receives ten cents (5), EEL (“swimmer”) receives X (“ten”) C(ents) ,44
22 WARM Conflict Mike finds heated (4), WAR (“conflict”) + M(ike) ,27
1 Mark has yen for strong drink (6), BRANDY BRAND (mark) + Y (Yen) ,31
4 Entertainer succeeded with holidaymaker (8), STRIPPER S (succeeded) + TRIPPER (holidaymaker) ,49
10 Earl agreed public transport gives visual distress (9), EYESTRAIN E[arl] + YES (agreed) + TRAIN (public transport) ,60
11 A row about one’s bill (5), NOISE NOSE (bill) about I (one) ,33
12 Naughty schoolmarm goes topless (4)," RUDE [p]RUDE (schoolmarm, topless) ",36
13 Think little of foreign articles Glen holds superior (10), UNDERVALUE UN + DER (foreign articles) + VALE (glen) holds U (superior) ,73
15 Academician in defamation of politician (7), LIBERAL RA (academician) in LIBEL (defamation) ,48
16 Anecdote about abstainer is gossip (6)," TATTLE TALE (anecdote) about TT (teetotaller, abstainer) ",58
19 Social worker given meals complained (6), BEEFED BEE (social worker) + FED (given meals) ,48
21 Individual tucks into cheese and chocolate cake (7), BROWNIE OWN (individual) tucks into BRIE (cheese) ,51
23 A car in fabrication is inexpensive (10), AFFORDABLE A + FORD (car) in FABLE (fabrication) ,50
"25 String, binding pole or spike (4)"," TINE TIE (string) binding N (pole (North)), as a tine on a fork ",65
27 Noticed a number in a number (5)," SEVEN V (5, a number) in SEEN (noticed) ",41
28 Dog scattered young herd (9), GREYHOUND (YOUNG HERD)* (*scattered) ,38
29 Fabulous resort on Italian coast (8), SORRENTO (RESORT ON)* (*fabulous) ,35
30 A soft fruit is to develop (6), APPEAR A + P (soft) + PEAR (fruit) Down ,41
1 Moved reliably in a sleepy manner (8), BLEARILY (RELIABLY)* (*moved) ,31
2 Willing to accept daughter can be changed (9), AMENDABLE AMENABLE (willing) to accept D (daughter) ,53
3 Penny upset boyfriend (4), DATE D (penny) + ATE (upset) ,30
5 Beat the fellow for touching (7), TANGENT TAN (beat) + GENT (the fellow) ,40
6 Novelty pub gets plaudits (10), INNOVATION INN (pub) gets OVATION (plaudits) ,46
7 Greek character getting a large or small bottle (5), PHIAL PHI (Greek character) + A + L (large) ,45
8 Jacketfor a smoker (6), REEFER Double definition ,26
9 Lecherous Romeo pushed into watercourse (6), CARNAL R (Romeo) pushed into CANAL (watercourse) ,50
14 Pick president’s testimonial (10), PREFERENCE P (president’s) + REFERENCE (testimonial) ,54
17 Doctor led outing originating in Greenwich (9), LONGITUDE (LED OUTING)* (*doctor) ,35
"18 Advocate is to concede, having accepted conclusion (8)", DEFENDER DEFER (to concede) having accepted END (conclusion) ,62
20 Mancould be bitter (7)," DRAUGHT Double definition (man/piece on draughts board, bitter ale) ",69
21 Opinion about everyone in dance (6), BALLET BET (opinion) about ALL (everyone) ,43
22 Father takes advantage of breaks (6), PAUSES PA (father) + USES (takes advantage of) ,48
24 Fellow always showing excitement (5), FEVER F (fellow) + EVER (always) ,34
1 Beach god finds girl (6)," SANDRA : SAND(an expanse of, well, sand along the shore, that is, the beach) + RA(ancient Egyptian sun god). ",110
5 Chief old and small for example heading West (8)," GERONIMO : Reversal of(… heading West, in an across clue) [ O(abbrev. for “old”) plus(and) MINOR(small, as opposed to major;larger) + EG(abbrev. for the Latin “exempli gratia”;for example) ]. Defn: … of one of the Apache tribes. ",230
9 Astronomer runs little school sending rotter outside (8), HERSCHEL : [ R(abbrev. for “runs” in cricket scores) + SCH(abbrev. for;little school) ] contained in(sending … outside) HEEL(a rotter;an untrustworthy person). ,161
10 Mourn first woman on collapsed rig (6), GRIEVE : EVE(the Biblical first female of the human race) placed after(on) anagram of(collapsed) RIG.  ,104
11 Spanish district where one may drink port (6)," BARRIO : BAR(a place where one may drink) + RIO(de Janeiro, Brazilian port). ",78
12 Lunatic another to box current champion booed (8)," ANTIHERO : Anagram of(Lunatic) ANOTHER containing(to box) I(symbol for electrical current in physics). Defn: The central character in a story, who one might call a champion, but who lacks the moral qualities associated with a conventional hero, and therefore might be booed for that. An example is found in 14 across. ",319
"14 British PC having to face the music – that’s novel! (8,4)"," BRIGHTON ROCK : B(abbrev. for “British”) + RIGHT-ON(in keeping with fashionable liberal opinions and values;PC, abbrev. for “politically correct”) plus(having to face) ROCK(a genre of popular music). Defn: … by English writer Graham Greene. ",242
"18 Sewing initially confuses little one – could it be this? (6,6)"," SADDLE STITCH : 1st letter of(… initially) “Sewing” + ADDLES(confuses;muddles) + TITCH(a little;small person). Answer: A stitch of thread, ie. sewing used to bound a magazine or booklet. ",188
"22 Bottle good as weapon (5,3)", NERVE GAS : NERVE(bottle;courage) + G(abbrev. for “good”) + AS. ,65
25 Sun exposed this high-flier‘s failings (6)," ICARUS : Cryptic defn: The mythological Greek who flew too close to the sun, thus melting the wax attaching his wings (constructed by his father), resulting in his failure to fly and escape from Crete. ",203
26 Saint using web to find poem (6)," SONNET : S(abbrev. for “Saint”) + ON(using, eg. a drug or drugs) + NET(a web;a network of fine threads) or [ON NET](using the Net;Internet to access the World Wide Web, possibly to get any poem you wish). ",206
27 Agent in misery as wounded (8), EMISSARY : Anagram of(… wounded) MISERY AS. ,45
28 Olympics venue welcomes a legendary runner (8)," ATALANTA : ATLANTA(city in Georgia, USA, venue of the 1996 Summer Olympics) containing(welcomes) A. Defn: … in Greek mythology, who agreed to marry, but only to one who could outrun her. She was outsmarted by Hippomenes who had 3 golden apples he used to slow her down.  ",272
29 Close friend in Grenadier Guards (6), ENDING : Hidden in(… Guards) “friend in Grenadier“. Down ,58
2 Rising pop celebrity upset old primate (6)," APEMAN : Reversal of(Rising, in a down clue) PA(like “pop”, an informal term for one’s father) + reversal of(… upset, in a down clue) NAME(a celebrity;one who’s famous). ",171
3 Southern pirate in exploit that’s illustrated (9), DESCRIBED : [ S(abbrev. for “Southern”) + CRIB(to copy illicitly;to pirate) ] contained in(in) DEED(an exploit). Defn: Explained or clarified something by giving examples. ,173
4 Inconstant peri had to love goddess (9)," APHRODITE : Anagram of(Inconstant) PERI HAD TO. Defn: … in Greek mythology, who provided the golden apples in 28 across. ",122
5 Giant pig about to carry dog around (7)," GOLIATH : Reversal of(… about) HOG(a castrated male pig) containing(to carry) reversal of(… around) TAIL(to dog;to follow). Defn: In the Bible, a giant of a Philistine warrior. This clue is veryreminiscent of another by another setter that I’m blogging – great minds think alike! ",281
6 Tory supporters absolutely correct in opinion (5)," RIGHT : Double defn: 1st: …, as opposed to the Left end of the political spectrum; and 2nd: …, as in “she was absolutely correct in her opinion about …”. ",155
7 Hinge needs repair – that’s Arab’s comment! (5)," NEIGH : Anagram of(… needs repair) HINGE. Defn: …, ie. a sound made by one of a breed of horses originating in Arabia. ",120
8 Independent state positively in small man’s grip (8)," MAVERICK : AVER(to state positively;to assert something is true) contained in(in …’s grip) MICK(a short-form for;small Michael, a man’s name). Defn: Independent-minded or unorthodox.  ",185
13 Popular name for pub (3)," INN : IN(popular;trendy) + N(abbrev. for “name”). 15 January not starting pleasant – in danger of soaking? (2,4,3) ON THIN ICE : “Month I”(with the Roman numeral for “1”, what you might call January, Month Number One of the year) minus its 1st letter(not starting) + NICE(pleasant). Defn: …, if the answer is taken literally.  ",328
16 Vehicle providing last trip in colour went through (9)," REHEARSED : HEARSE(the vehicle providing the last trip for one’s body, to the cemetery or crematorium) contained in(in) RED(a colour). Defn: …, say, a scene in a play. ",169
17 One elder to wander all over the place (8), DANEWORT : Anagram of(… all over the place) TO WANDER. Defn: A version of the elder shrub.  ,93
19 Some colliers are buried (3)," LIE : Hidden in(Some) “colliers“. Defn: … in a particular place, as in “their bodies are buried in that cemetery”. A possible connection to 16 down. ",150
20 Die long time after Durbeyfield girl (7)," TESSERA : ERA(a long period of time) placed after(after) TESS(short name for the main character, Teresa Durbeyfield, in Thomas Hardy’s novel “Tess of the d’Urbervilles”). Defn: As a singular of dice, a small cube, possibly used in constructing a mosaic. Tess is described as an anti-heroine, cf. 12 across. ",308
21 On strike – then work to escape (6)," OUTRUN : OUT(to be on strike;taking industrial action) plus(then) RUN(to work;to function, as with, say, an appliance). A possible connection to 28 across. ",157
23 Mercenary having dined heartily tucked into meat (5)," VENAL : Middle letter of(… heartily) “dined” contained in(tucked into) VEAL(meat of a calf, used as food). Defn: Open to being paid to do something dishonest or immoral. A possible connection to 12 across.  ",208
9  Revolting German article in Manx dwelling-place (7), HEINOUS EIN (German for ‘a’ – article) in HOUSe (dwelling-place) without the last letter – as in a Manx cat which has no tail ,127
10  Verbal account of revolting article (7), RECITAL An anagram of ARTICLE – anagrind is ‘revolting’ ,57
11  See 33 12  See guest has forgotten us (3), GET GuEsT without or ‘forgetting’ ‘u’ and ‘s’ ,47
"13  Town in Yorkshire, as its resident might say with passion (5)", OTLEY A homophone (‘as its resident might say’) of HOTLY (with passion) – although Yorkshire folk are not as renowned as Cockneys for dropping their aitches ,158
14  Person proficient in judo and cycling (3), DAN AND with the last letter brought to the front or ‘cycling’ ,64
15  Close relations lead to sex and a bowel condition (4)," SIBS S (first letter or ‘lead’ to ‘sex’) IBS (Irritable Bowel Syndrome) 17/24  New inn tests alarm in Covent Garden street (2,7,4) ST. MARTINS LANE An anagram of INN TESTS ALARM – anagrind is ‘new’ ",199
21  Ginger wine gets male dead drunk (3-6), RED-HEADED RED (wine) HE (male) + an anagram of DEAD – anagrind is ‘drunk’ ,76
24  See 17 26  Character of superior hotel (3), RHO Hidden in (‘of’) superioR HOtel ,37
28  Raises poultry (5), COCKS Double definition ,25
30  Country home’s vacated in spring (3), SPA SPAin (country) with ‘in’ (home) omitted or ‘vacated’ ,59
31  Propose docking of iPad? (5)," TABLE TABLEt (iPad) without the last letter or ‘docked’ 33/11  7.35? May now…. (7-5) CABINET-MAKER Theresa May, as PM could be described as a CABINET MAKER – though she’s not got much material to work with, and doesn’t seem to be much good at it either, in our opinion 34  ….love to kiss a behind that’s salty! (7) OXALATE O (love) X (kiss) A LATE (behind) ",358
"35  Stripper snapped topless, gyrating in S American country (11)", CHIPPENDALE An anagram of sNAPPED without the first letter or ‘topless’ (anagrind is ‘gyrating’) in CHILE (S American country) Down ,133
"1  Smart man on board, a young singer (5)", CHICK CHIC (smart) K (king in chess – ‘man on board’) ,55
2  On a plane where Bill eats pig flesh? (6), ABOARD AD (bill) round or ‘eating’ BOAR (pig) – we’re not sure about the inclusion of ‘flesh’ here ,100
"3  Singer, having turned soprano, gives up (7)", RESIGNS An anagram of SINGER – anagrind is ‘having turned’ + S (soprano) ,74
4  Rare outing: corporation’s mistake (7), ERRATUM An anagram of RARE – anagrind is ‘outing’ TUM (corporation) ,69
"5  Gives aid to gullible people, say (8)", SUCCOURS A homophone (‘say’) of SUCKERS (gullible people) ,59
6  Relating to the birth of an ass? (5), NATAL Double definition – we had to check that NATAL could also be an adjectival form of ‘nates’ (buttocks) ,109
7  Chap with stomach upset after taking cocaine (6), THOMAS An anagram of STOMAcH with the ‘c’ (cocaine) omitted or ‘taken’ – anagrind is ‘upset’ ,94
"8  Group with black horse – Clive, Marie, Sian and Harold, perhaps (6)", LLOYDS The four individuals are all well-known people with the surname LLOYD ,78
16  Bottom layer might be laid here (3), BED Double definition ,23
18  Set up drug and sex game (3), TIE E (ecstasy – ‘drug’) IT (sex) all reversed or ‘set up’ ,60
19  Country’s unnamed nationalists (3), IRA IRAn(country) without the ‘n’ (name) ,42
"20  Sheikh going short, surprisingly with nil capital (8)", HELSINKI An anagram of SHEIKh (without the last letter or ‘going short’) and NIL – anagrind is ‘surprisingly’ ,111
"21  Right old clown, in 18th-century style (6)", ROCOCO R (right) O (old) COCO (clown) ,39
22  Bureau assistant’s last work computer (7), DESKTOP DESK (bureau) T (last letter of ‘assistant’) OP (work) ,64
23  Cavalryman a drongo irritated (7), DRAGOON An anagram of A DRONGO – anagrind is ‘irritated’ ,58
25  Team Maker is here today (6), ELEVEN ‘Maker’ is the answer to the clue at ELEVEN across in this puzzle. Our LOI and it took a few moments before the penny dropped! ,135
27  Exaggerated answer given by state capital (6), OTTAWA OTT (over the top – exaggerated) A (answer) WA (Washington – US state) ,79
"29  Young animal, one to see in 3D? (5)", CUBIC CUB (young animal) I (one) C (see) ,42
5. DIAGRAM Figure needing support about weight (7),Reverse of AID + GRAM ,22
9. NEVER Cycling French novelist? Certainly not! (5),[Jules] VERNE with the letters “cycling” two positions to the right ,68
11. LEDERHOSEN Boss wanting a pipe and new shorts (10),LEADER less (wanting) A + HOSE (pipe) + N ,42
"12. FILE Smooth fellow, left-leaning priest (4)",F[ellow] + reverse of ELI (priest in the OT) ,45
14. MANICURISTS Exciting star in music who might use a 27 12? (11),(STAR IN MUSIC)* ,17
18. CHOLESTEROL Potentially dodgy stuff in the claret left lechers too sozzled (11),(L LECHERS TOO)* – “claret” = blood ,36
21. ARCH Part of footmark effaced in procession (4),"A “lift-and-separate” clue, where “footmark” has to be split: MARCH less M[ark] ",80
"22. LAWN TENNIS The fourteenth rule overturned wrong score in game (4,6)","LAW N (the 14th rule, after Law A, Law B etc) + reverse of SIN + NET (to score) ",80
"25. PRICE LIST Maybe menu‘s split bananas with cereal in (5,4)","RICE in SPLIT* 26,1,10. BE ALL FINGERS AND THUMBS Lack coordination to go 100% 27? (2,3,7,3,6)Double definition ",112
"27. DIGITAL Like modern gadgets? Like everything, almost! (7)",DIG IT AL[L] ,13
28. HASIDIM Experiences with one unenlightened sect (7),HAS (experiences) + I + DIM – a sect of Judaism Down ,53
1. FONDLE Use 1 10 on tender jacket of lace (6),FOND (tender) + L[ac]E ,23
2. NEVADA Cameron’s in an upset state (6),"DAVE in reverse of AN. Ah, David aka Dave Cameron; I wonder what happened to him. Nothing good, I hope ",103
"3. EAR TRUMPET Sound device in better film, after something corny? (3,7)",EAR (of corn) + TRUMP (better) + E.T. ,38
4. SHAKO Military headgear from mum a big hit (5),"SH (be quiet; mum) + A KO (knockout) – the shako is a tall military cap, originally Hungarian csákó ",100
"5. DODGEM CAR Daughters in drag come out, showing fair feature (6,3)",D in (DRAG COME)* ,18
"6. ASHY A fling, one of the Shades of Grey? (4)",A + SHY (to fling) ,19
"7. RUMMIEST Least usual alcohol, note, is in Champagne (8)",RUM + MI + EST (“is” in French) ,32
"8. MASSEUSE Widespread internet application, one aiding relaxation (8)",MASS (widespread) E (common prefix for Internet) + USE (application) ,69
"13. TROLLEYBUS Advance so far up, welcoming spin in vehicle (10)","ROLL (spin) in reverse of SUB (an advance of pay, etc) + YET ",61
15. NATHANIEL New linen hat worn by a man (9),A in (LINEN HAT)* ,18
"16. SCRAPPED Lose sports day, having fought (8)",SCRAP (lose) + PE (sports) + D ,31
17. TOUCHING Concerned with using 1 10 (8),Double definition ,18
"19. ON HAND Where 1 10 are available (2,4)","Pretty much a plain definition once you know what 1 10 is, though it worked the other way round for me: I guessed this first and 26,1,10 followed ",146
20. ASYLUM Said why a poor area’s accepted protection (6),Y (“why”) in A SLUM ,20
23. NOTCH Nick‘s ruling out place of worship (5),NOT CH[urch] ,13
"8A NINA Out of condition, 10 25 sets this woman an example … (4)"," an example… / SIM(I) + (F)ONE (answers to 10A and 25D) without IF (a condition) give SIMONE, of which NINA Simone may be an example… ",134
"9A GHOST THEME … one here first to greet innkeeper, then nameless writer (5,5)"," …one here / G (first letter of Greet) + HOST (inn-keeper) + THE(N) (then, without N – name) + ME (the writer) ",111
"10A SIMI It’s a double-edged sword, missing the middle of Planet of the Apes (4)"," (East African) double-edged sword / SIMI(AN) (of monkeys, or apes) missing AN (middle letters of planet) 11A THE PHANTOM & 24 ‘Jazzed-up’ Chinese pro, frequently the chap in the boozer before a show (3,7,2,3,5) show / T_OPER (drunkard, boozer), around HEP (cool, in Jazz terms) + HAN (native Chinese people) + TOM (prostitute, or pro) + OFT (frequently) + HE (the chap), plus A 12A SHADES OF See 14 Down (6, 2) See ",416
20A TWAIN See 6 Down (5), See ,5
"6D / See 6D 22A YES MADAM Acknowledgement made, say, with difficulty by male? (3,5)"," acknowledgement / YES MADA (anag, i.e. with difficulty, of MADE SAY) + M (male) – and again the surface reading could be the definition… 24A OF THE OPERA See 11 (2, 3, 5) See ",176
"11A / See 11A 27A ORGY Beggar 24, spending penny, revels (4)"," revels / (P)ORGY (a beggar ‘of the opera’ – words from 24A – but the opera in question is Porgy and Bess, losing, or spending, P – penny) ",139
29A INTERTRIGO Retiring to put right skin inflammation (10)," skin inflammation / anag, i.e. put right, of RETIRING TO ",58
30A BEEP What immediately follows a power signal (4)," signal / BEE (phonetic representation of B, which immediately follows A) + P (power) Down Clue No Solution Clue Definition (with occasional embellishments) / Logic/parsing ",173
1D WI-FI One replaces mate’s European connection facility (2-2)," connection facility / WIF(E) (mate, partner) with I (one) replacing E (European) = WI-FI ",90
2D HAVILDAR Indian officer had rival banged up (8)," Indian officer (sergeant) / anag, i.e.banged up, of HAD RIVAL ",63
3D AGATES Is a stirrer losing it – and marbles? (6), marbles / AG(IT)ATES (is a stirrer) losing IT ,47
"4D TOME As far as I can tell, it’s a book (4)"," a book / TO ME (as far as I can tell), without the space = TOME ",65
5D ITCHIEST Extremely irritating chaser in playground I boxed? (8), extremely irritating / IT (the person chasing others in a playground game…you’re IT!) + CH_EST (box) around (boxing) I 6D SHANIA & ,132
"20. Singer’s remix of question one above (6,5)"," (Canadian Country & Western) singer (and songwriter) / anag, i.e. remix, of the question at the top of the grid: WHAT IS A NINA! ",130
"7D AMMO Shake, following the morning rounds (4)"," rounds / AM (morning) + MO (moment, short time) ",49
"13D HOP IT Surgery collision cases do one! (3,2)"," do one! (be away with you!) / H_IT (collision) aroiund (casing) OP (operation, surgery) 14D FIFTY & 12 & 28. Fighter’s day off? Yes – off work! (5,6,2,4) (literary?!) work / anag, i.e. off, of FIGHTERS DAY OFF YES ",215
16D OUIJA Board that signals agreement from Assemblée Nationale and Bundestag? (5)," board that signals (allegedly) / two versions of ‘yes’, or agreement – OUI (French, i.e. Assemblée Nationale) + JA (German, i.e. Bundestag) ",141
"18D TEN-MONTH Second round first, they follow Sun 9th – like our football season? (3-5)"," like (the length of) our (the UK’s) football season / the day following Sunday the ninth would be Monday the tenth, or MON TENTH. The secoond word (TEN_TH) going eound the first word, MON, gives TEN-MONTH! 19D OF A DOUBT See 23 (2, 1, 5) See ",243
"23D / See 23D 21D AT HEEL Following close behind, you stabbed Scarface (2,4)"," following close behind / A_L (Al Capone, gangster, AKA Scarface, Big Al, Big Boy, Public Enemy No. 1) around (stabbed by) THEE (you) 23D SHADOW & 19 Commercial for irrigation tool released, shot with inverse black and white film (6,2,1,5) film / SHADO_OF AD (an advert for a shadoof could be a commercial for an irrigation tool) + OU_T (released), around W and B respectively (black and white, inverted), gives SHADOW OF A DOUBT! ",431
25D FONE Mobile texted fine joke (4), mobile (phone) texted (in TXT SPK) / F (fine) + ONE (joke) ,60
"26D ERIK Henry is at intervals King and, nominally, 11 24 (4)"," nominally (i.e. the title character of) 11 24 (the Phantom of the Opera) / ERI (regular letters, i.e. at intervals, of hEnRy Is) + K (king) ",141
3 UPROAR Rowing boat caught in margins of underwater turbulence (6), / U_R (marginal letters of UnderweaR) around (catching) PROA (Malay rowing boat) ,82
7 MISDO To some extent the reverse of good simply is to act wrongly (5)," / reversed hidden word, i.e. ‘to some extent the reverse of”, in ‘goOD SIMply’ ",80
11 AERIAL Above ground like main road out of outskirts of Rajkot (6), / A(RT)ERIAL (like main road) without (out of) RT (the out0skirting letters of RajkoT) ,88
12 DUDEEN Fop with little space for pipe (6)," / DUDE (fop) + EN (little space, printing) ",44
13 MEDEA Charybdis’s mostly beloved enchantress (5)," / ME (Charybdis, the setter) + DEA(R) (most of beloved, dear) ",63
14 RISE Thematic deduction (4), / Thematic deduction ,22
15 ACE A church service (3), / A + CE (Church of England) ,30
16 NEWT Fresh tip of tail for this creature? (4)," / NEW (fresh) + T (tip, or first letter) of Tail) ",51
"19 OSSIAN A legendary poet, East German one (6)", / OSSI (East German) + AN (one) ,33
20 ISOLDE Fair Celtic girl has aged with eccentricity (6)," / IS OLD (has aged) + E (eccentricity, of a conic section, maths) ",67
"21 OUTSTAY In Scotland, why yes, on odd occasions to sit in is to visit too long (7)"," / OU_AY (Scottish, why yes) around ST (SiT, odd letters, on odd occasions) ",76
25 WAES Income cut to the core means lots of misery for Ed (4)," / WA(G)ES (income, with central letter, or core, cut) ",55
27 SIDER Advocate free rides (5)," / anag, i.e. free, of RIDES ",29
28 CHAIR Chronicles to communicate a professor’s position (5), / CH (Chronicles) + AIR (to communicate) ,42
29 NERD Not who you’d want in dinner dates? (4), / hidden word in ‘dinNER Dates’ ,33
30 CHICKEN What she produces includes white and yellow (7), / &lit-ish/CD – what she (a CHICKEN) might produce (eggs) include a white bit (albumen) and a yellow bit (yolk) ,113
33 TAOIST He should know the way to stain cut wood (6)," / anag, i.e. wood,alternative definition of mad/furious, of TO + STAI(N) (cut short) ",86
"35 AMOEBA A boa might struggle with me, a tiny animal (6)"," / anag, i.e. might struggle, of A BOA + ME ",44
38 ECCE Look back and forth (4), / palindromic indication – ECCE (look) is the backwards and forwards (forth) ,78
40 MOT Cruise perhaps is over – travelworthiness report required (3), / TOM Cruise backwards gives MOT – travelworthiness report ,60
41 LARK Thematic deduction (4), / Thematic deduction ,22
42 SMOGS Special cats – it’s hard to see when they’re around (5), / S (special) + MOGS (cats) ,29
43 BRONZE This medal right at the end would be very good for Australia (6)," / BRONZE (medal) with R moved to the end = BONZER (very good, Australian slang) ",81
44 RABBIE Burns perhaps resulting from Jewish leader touching end of candle (6), / RABBI (Jewish leader) + E (last letter of candlE) ,53
45 STOAI I sat idling around round colonnades (5)," / ST_AI (anag, i.e. idling, of I SAT) around O (round letter) ",63
"46 PONIES Moutans, not European, in Florida keys perhaps? (6)"," / P(E)ONIES – moutans are peonies, without E – European – gives PONIES – pony = key or crib in the US, i.e. Florida) Down Clue No Solution / Entry Clue (definition underlined) / Logic/Parsing ",193
1 BAMBOO Hum to show disapproval and get the cane (6)," / BAM (hum, cheat or hoax) + BOO (show disapproval) ",53
2 PEERS Thematic deduction (5), / Thematic deduction ,22
3 URDE This is illustrating a number of points in murder (4), / hidden word in ‘mURDEr’ ,27
4 PIERIS Support small isolated area for cabbage-whites (6)," / PIER (support) + IS (abbreviated, or small, island, or isolated area) ",73
"5 OLDEN Rare age, most favourable though not good at first (5)"," / (G)OLDEN (most favourable, without G – good – at first) ",59
6 AIRWAY Heading off for lead-in to green broadcasting channel (6)," / (F)AIRWAY (golf, lead-in area before the green) wothout F (heading letter off) ",82
7 MUSES Contemplates a thousand applications (5)," / M (a thousand, Roman numeral) + USES (applications) ",55
8 IDEA Cycling PA’s brainwave (4), / (A)IDE (personal assistant) with A cycling to the end = IDEA ,64
9 DECIDER Thematic deduction (7), / Thematic deduction ,22
10 ONENESS Single state reportedly conquered cape (7)," / ONE (homophone, i.e. reportedly, of WON, conquered) + NESS (cape, headland) ",79
"16 NATES After leaving Party, donates booty (5)", / (DO)NATES withut DO – party ,31
"17 TITCH Insulting word for a girl child, a small one (5)"," / TIT (insulting, derogatory, word for a young woman) + CH (child) ",68
18 GLAIK Good indeed! – one king in Dougal’s old puzzle-game (5)," / G (good) + LA (see!, behold!, indeed!) + I (one) + K (king) ",63
22 TIROL I can be seen in endless saunter in mountain area (5)," / (S)T_ROL(L) (saunter, endlessly) around I ",45
23 ARETE Second bit of rain to soak earth in mountain’s edge (5), / A (second letter of rAin) + RET (soak) + E (earth) ,54
24 CHIME Ring bells for that chap in church (5)," / C_E (Chruch of England, again) around HIM (that man) ",56
26 ENTOMBS Mob sent out puts body in sepulchre (7)," / anag, i.e. out, of MOB SENT ",31
27 SEAPORT Thematic deduction (7), / Thematic deduction ,22
31 COOMBE Wow! An award for the valley (6)," / COO (wow) + MBE (Member of the British Empire, an award) ",60
30 CUCKOO Thematic deduction (6), / Thematic deduction ,22
32 NAUSEA New academy restricts an operation for queasiness (6)," / N_A (N – new, plus A – academy) around (restricting) A USE (an operation) ",77
34 SWAZI Hindu mystic gives away money for unknown Africans (5)," / SWA(M)I (Hindu mystic) swapping (giving away) M – money – for Z – unknown, mathematics) ",91
35 ACORN A small hard growth in fruit (5), / A + CORN (hard growth() ,27
37 ULNA A bone left in Stubbs’s collection? (4)," / U_NA (Una Stubbs’, actress’, collection of letters) around L (left) ",71
"1 DOCTOR WHO Show individual and organisation, both concerned with public health (6,3)", DOCTOR (individual) and WHO (organizational) public health concerns ,69
6 BUSH Eighth vehicle in the outback? (4)," BUS H (eighth vehicle) – bus A, bus B, bus C… ",47
"8  See 6 9  See 17 10 STOLEN Temperature in fish ending in oven, hot (6)", T (temperature) in SOLE (fish) then oveN (ending letter of) ,61
"11 ABERDEEN Daughter wearing Lincoln green, no good for the city (8)", D (daughter) inside (wearing) ABE (Abraham Lincoln) gREEN missing G (good) ,76
"12 DIM SUM Small parcels dark, all together (3,3)", DIM (dark) and SUM (all together). I can’t think of an example sentence where I could replace “sum” with “all” or “all together”. ,131
"15 LEAP YEAR Keeping healthy ultimately, fruit on field for a longer time? (4,4)"," healthY (ultimately, last letter) inside (keeping…is…) PEAR (fruit) all following (on) LEA (field) – a longer year than usual ",127
"16 MALAYSIA I’m always missing wife, travelling round a country (8)", anagram (travelling) of I’M ALwAYS missing W (wife) containing (round) A ,74
"19 HOICKS Wearing whites, one pulls hard (6)"," I (one) inside (wearing…is…) HOCKS (whites, wines) ",52
21 COURTIER Messenger bagging last of post for royal attendant (8), COURIER (messenger) contains (is bagging) posT (last letter of) ,65
22 ORANGE Fifth primate in the shade? (6)," ORANG E (fifth primate) – orang A, orang B, orang C… ",54
"24  See 26 25 HYDROGEN One on the table, perhaps in the middle? (8)"," element number one in the Periodic Table, sometimes shown in the middle of the table in a group of its own. H is also the middle letter of perHaps, well done to all who spotted that. Perhaps it is the H in the middle of tHe too. 26, ",234
"24 ROSE GARDEN In which gorgeous trailer in red and 22 across hybridised? (4,6)", anagram (hybridised) of gorgeouS (trailing letter) with RED and ORANGE – definition to be read as “In which you might find…” ,126
"27 CAMBRIDGE Black coat on the counter, top edge a kind of blue? (9)", B (black) MAC (coat) reversed (on the counter) then RIDGE (top edge) Down ,75
1 DEPOT Storehouse where drunk turned up (5), TOPED (drunk) reversed (turned up) ,36
"2 CHARLES Prince having to do his own cleaning, for the most part? (7)", CHARLESs (having no cleaning worker) unfinished (for the most part) ,69
"3 ONION Tear-jerker doubly touching, I assumed (5)"," ON ON (touching, twice) containing (assumed by) I (one) ",57
4 WAGTAIL Bird narrating story of Footballers’ Wives? (7)," WAG TAIL sounds like “wag tale” (story of Footballers’ Wives) – WAGs are footballers’ partners, derived from “wives and girlfriends” ",134
"5  See 22 6, 8 BROADLY SPEAKING Phrase initially described by “by and large” is OK, loosely (7,8)"," Phrase (initially, first letter of) inside (described by) inside anagram (loosely) of BY AND LARGE IS OK ",106
"7 SPACEWALK Cerium injected into hand, virologist admits, an experience requiring a lifeline? (9)"," CE (Cerium) inside (injected into) PAW (hand) all inside (admitted by) SALK (Jonas Salk, virologist) – sticklers for detail may wish to discuss whether a lifeline is actually required for a spacewalk ",201
"13 INAMORATO Lover upended in chariot, a Roman imperialist (9)", found reversed (upended) in chariOT A ROMAN Imperialist ,57
"14 MESSIANIC Passionate, a miss with nice pants (9)"," anagram (pants, in a bad way) of A MISS with NICE 17, 9 A BRIDGE TOO FAR War film cut excessively? (1,6,3,3) ABRIDGE (cut) TOO FAR (excessively) ",146
18 ABRAHAM Support of women cut under a patriarch (7)," BRA (support of women) HAM (cut, of meat) all following (under) A 20 IN A MOOD Cross old country from the south, taking passport, say, around? (2,1,4) O (old) OMAN (country) reversed (from the south, upwards on a map) inside (taking…around) ID (passport say) 22, 5 ORDER OF THE BATH  “Wash behind your ears?” It’s an honour! (5,2,3,4) definition and cryptic definition ",370
