clue,exp,len
"4 Social event can end horribly with pub first (4,5)"," BARN DANCE : Anagram of(horribly) CAN END placed after(with … first) BAR(a drinking place;pub). Answer: Originally a social event featuring country dancing held in a barn. Apparently it can now also mean a disco party held in a barn. And, it all originated in ",261
"5 Pay off, for example including time is fine (7)"," SATISFY : SAY(for example, as in the clue for 10across) containing(including) {T(abbrev. for time) + IS + F(abbrev. for fine)}. Answer: To discharge or pay off a debt. ",169
6 Plants current Duke relocated away from the Sunshine State (5)," FLORA : “Florida”(the US state nicknamed the Sunshine State) minus(relocated away from) {“i”(in physics, the symbol for electrical current) + “d”(abbrev. for a duke). Answer: The collective noun for all the plants in a specific ecosystem. ",240
7 Conservative girl showing style (5), CLASS : C(abbrev. for a member of the British Conservative Party) + LASS(girl). Answer: As in “money doesn’t necessarily buy you class/style”. ,144
"8 Top after tug o’ war’s won, I suppose (8)"," PULLOVER : One supposes that after a tug o’ war contest has been won, the pulling is over. Answer: An item of clothing for the top half of the body. ",150
13 Swing hammer (3), PAN : Double defn: 1st: To swing a movie camera to take the scene all round; and 2nd: To criticise severely; to beat with a figurative hammer. ,144
15 A gent line dancing is ungainly (9), INELEGANT : Anagram of(dancing)A GENT LINE. ,45
"16 Confess to fair approach initially (4,5)"," COME CLEAN : CLEAN(fair;according to the rules, as in a “fair/clean contest”) placed after(… initially) COME(to approach;to proceed near to). ",143
17 Cold break touring a grand valley? (8)," CLEAVAGE : C(abbrev. for cold) + LEAVE(a period away from, eg. work;a break) containing(touring) { A + G(abbrev. for a grand;a thousand, usually of pounds sterling or dollars)}. Answer: An area between high ground – I won’t say more. ",235
19 Jack to blacken tea urn in odd spots (3)," TAR : T,A,R{the 1st, 3rd, and 5th letters of(in odd spots) “tea urn”}; and a Double defn: 1st: Jack Tar, a representative term for a sailor; and 2nd: To blacken literally or figuratively, as in “to tar with the same brush”. ",225
"20 Maritime redundancy means reduced cover above (4,3)", CREW CUT : Double defn: A lay-off;redundancy of a maritime crew; and 2nd: A hairstyle in which the hair is closely cropped;reduced cover of the head above. 21 ‘Arsh time in ‘Ackney fire (6) ARDOUR : ‘ARD(“hard”;harsh minustheir respective initial letters) + ‘OUR(“hour”;time period as might be pronounced by a Cockney in Hackney or ‘Ackney as he/she might pronounce it). Answer: A burning passion. 23 Five shots of Absolut on ice with . . . . . (5) TONIC : Five-letter wordhidden in(five shots of) “Absolut on ice“. Answer: Tonic water is what you could mix a shot (or five) of Absolut (brand name of vodka) on ice with. A WIWD (wordplay intertwined with definition) clue. ,674
"9 RECTI Some muscles tire badly, absorbing cold (5)",  C(old) in TIRE* ,18
10 CELESTIAL Like space that remains after various pieces removed from isosceles triangle (9),  Partially hidden in isoCELES TrIAngLe unless someone can see something cleverer ,82
"11 BIRTH SIGN Bring this, having changed indication of delivery period (5,4)",  [BRING THIS]* ,16
12 RUGBY Origin of game’s inscribed in stone here (5),  G(ame) in RUBY ,17
13 TRIVIAL Frivolous sex among Romans revealed in hearing (7),  SEX=SIX in Latin = VI in TRIAL ,33
"15 TILL NOW So far, won’t fully — having switched ends (4,3)","  WON’T fully = WILL NOT, switching ends gives TILL NOW ",56
"17 IONIC Charged, in a way, following a certain order (5)",  Double Definition ,20
"18 RAM Deliberately crash into vehicle, knocking piece off front (3)",  (t)RAM ,9
"20 GHOST Good party organiser, one whose work is bound to be misattributed (5)",  G(ood) HOST ,14
22 STABLES Small pieces of furniture in homes of Arabs and others (7),"  S(mall) TABLES, cue arguments about S = small not being in the dictionary, I expect. ",87
"25 CARRIER Person spreading complaint about, namely in educational foundation? (7)",  CA (about) IE (namely) in RRR the three Rs ,45
26 LYCRA Fitting material used in ugly cravat (5),  Hidden in ugLY CRAvat ,24
"27 AD-LIBBING Line I inserted in big band composition, improvising (2-7)",  (L(ine) I) in [BIG BAND]* ,28
30 OVEREXERT Excessively strain English king in public (9),  (E REX) in OVERT ,19
31 LIANA Climber in middle of Italian Alps (5),  Hidden in itaLIAN Alps Down ,30
1 CRAB Irritable person runs into vehicle (4),  R(uns) in CAB ,16
2 SCORPION Descendant covering up for raised whip (8),  PRO (for) reversed in SCION ,30
"3 FISH They’re often in schools to seek information, say (4)",  Hom of PHISH – getting data fraudulently on line ,51
4 SCHILLER Dramatist not so friendly after opening of show (8),  S(how) CHILLER ,17
5 PLANET Supposedly influential body putting energy into factory (6),  E(nergy) in PLANT ,20
"6 ASTROLOGER One who predicts things in advance, up in complicated star lore (10)",  GO rev in [STAR LORE]*. Nicely done. ,39
"7 VIRGIN As opposed to one with ring, perhaps? (6)",  V (against) 1 RING* ,22
"8 PLAY Perform song, with piano introduction (4)",  P LAY ,8
13 TWINS Pair usually sharing 11 — that could be this (5),  Cryptic def ,14
14 INCULCATES Repetitively teaches one way to ruin clues? I can’t (10),  [CLUES I CAN’T]* ,19
"16 WATER Capturing leaders of the enemy in conflict as basis for solution, often (5)",  (T(he) E(nemy)) in WAR ,25
19 MACULATE Spotted initially mocking at a clue that’s absurd (8),  M(ocking) + [AT A CLUE]* ,27
21 ORIGINAL What can be said about one drink that’s not already said (8),  (1 GIN) in ORAL ,18
23 ARCHER Head off participant in moving protest that’s more shrewd (6),  (m)ARCHER ,12
"24 SCALES Does some climbing, making lots of notes (6)",  Double definition ,20
26 LION Male with pride put up new work of art (4),  N OIL all reversed ,21
28 BULL Kind of speculator that’s on target (4),  Double definition ,20
1A PALLADIUM LLADIUM Metal statue affording protection (7)," / double defn – palladium being a metallic elemant and, with capital, a statue of Pallas, supposedly protecting the city of Troy ",130
7A PAROXYSMAL ROXYSL Substitute’s stabbed by a pain of sudden onset (6)," / PROXYs (substitute’s) around (stabbed by) A, plus MAL (pain) ",64
12A AIRMAN AIRN Flier’s display piece (4)," / AIR (display) + MAN (piece, e.g. on chess or draughts board) ",64
13A T PERUSAL Turn over safe in partner’s study (7)," / PAL (partner) around ERUS (sure, or safe, turned over) 14A IN DEMAND IN DEND Yes, police finally going for chap much sought after (6, 2 words) / INDE(E)D (yes) losing E (last letter of police), replaced by MAN (chap) ",220
15A H TACTIC Housing act to check interminable manoeuvre (6)," / TIC(K) (check, unfinishing, or interminably) around (housing) ACT ",69
17A E STAYS Enhanced figure hoped for from these guys? (5), / &lit-ish/double defn – STAYS can be stiffeners on a corset (for an enhanced figure) or guy ropes (on a tent) ,112
18A R EARNS Reportedly more than one water vessel pulls in (5), / homophone – EARNS (pulls in) sounds like URNS (water vessels) ,65
19A E BRNO European city disheartened old boxer (4)," / BR(U)NO (Frank, former boxer, losing middle letter – heart) ",63
"20A TREPAN TREN Cut a disc or record in sequence, one being lost (4)"," / TRA(I)N (sequence, losing I – one) around EP (extended play record) ",71
21A M ORCHARD Many coxes may be found here keeping fish in order (7), / ORD (order) keeping CHAR (fish) – ‘coxes’ referring to Cox’s Orange Pippins – apples ,88
24A A IONIC Antiphrastic republican departs from ancient Greece (5), / I(R)ONIC (antiphrastic) with R (republican) departing ,57
25A PARSE RSE Spare buckles break down (3), / anag (i.e. buckles) of SPARE ,32
27A TAPAS TAS Cooked pasta snacks (3), / anag (i.e. cooked) of PASTA ,31
29A PAUSE USE Put a stop to what groper does when speaking (3)," / homophone – PAUSE – put a stop to, PAWS – what a groper does ",64
"30A I TRYST Irritate model, missing one appointment made for earlier time (5)"," / TRY (irritate) + S(I)T (model, pose, losing I – one) ",56
32A N SCHOLAR No ignoramus installs central heating in old garret (7)," / SOLAR (garret, or upper room) ‘installing’ CH (central heating) ",67
33A D UTAH Destination of Young People as a home primarily (4)," / UT (as) + A + H (home, initially) – UTAH, or more specifically Salt Lake City, being the initial destination of the Mormon pioneers, led by Brigham Young ",157
"35A E TREK Extended journey hiker takes, not entirely westward (4)", / reversed (westward) hidden word in ‘hiKER Takes’ ,52
"39A SPARRED SRRED Disputed issue half-heartedly, standard rule adopted (5)"," / SE(E)D (issue, losing half its heart), around PAR standard0 + R (rule) ",74
40A R ENTER Record loss of clubs in middle of New York (5)," / (C)ENTER (middle, American, or New York spelling) losing C – clubs ",70
41A EMANCIPATE ENCITE Free from restraint as short panties came off (6), / anag (i.e. off) of PANTIE(S) CAME – panties ‘short’ of last letter ,70
42A H OUTEAT Have more food than drink feeding away from home (6), / OUT (away from home) around (fed by) TEA (drink) ,52
43A STOMACHER STOCHER Actress/singer put on a most exotic covering for bosom (7)," / STOMA (anag, i.e. exotic, of A MOST) + CHER (actress/singer) ",64
44A CARPAL CARL Nearly everything gets stuck on fish bone (4), / CARP (fish) + AL(L) – nearly everything ,43
45A A ASSESS Ancient Roman coins bearing head of stern judge (6), / ASSES (roman coins) + S (first letter of stern) ,51
46A PANTHENOL NTHENOL One hydrant knocked over in plant upset stable form of acid (7)," / PANT—-L (anag, i.e. upset, of PLANT) around HENO (one + H – hydrant, knocked over Down Clue No Full answer/ Initial Entry Clue (definition in bold) / Logic/Parsing ",167
2D V LANTS Varieties of sand eels turn obliquely head to tail (5), / (S)LANT – turn obliquely – with first letter (head) going to end (tail) ,75
3D E AIDANCE Excellent measure gives support (7)," / AI (A-1, excellent) + DANCE (a ‘measure’ can be a type of dance, esp. a slow, stately one) ",94
4D N DREYS Nests deserted old ones no good (5)," / D (deserted) + (G)REYS – old, grey-haired ones, without initial G – good ",76
5D UNDERPART UNDERRT No place for sack – leave section below (7)," / (PL)UNDER (sack, ransack, without PL – place) + PART (leave, depart) ",72
6D PAMPEAN MPEAN Song of thanksgiving about politician with plain origin (5)," / PAEAN (song of thanksgiving or triumph) around MP (politician) – PAMPEAN meaning from the pampas, or plains ",111
7D E RETROD Elevated room where monks slept went over the same ground (6)," / DORTER (monastic dormitory), elevated ",41
8D R ORANGISH Injured organ is hot and reddish-yellow (8)," / ORANG – anag (i.e.injured) of ORGAN, plus IS + H (hot) ",58
9D PAYMASTER YSTER He’ll fund the elderly gathering wild fruit in parish (5)," / PAR (parish) around YE (the, old), itself around MAST (wild fruit on the forest floor) ",90
"10D T SAIKEIS Tokyo’s garden features monkeys, old president admitted (7)"," / SAIS (sai monkeys) around IKE (Eisenhower, old president) 11D (thematic) MISFORTUNE See preamble (10) / thematic deduction 16D CONCERT PARTY CONCERT RTY Troupers somewhat left out after former king cuts court (10, 2 words) / CT (court) around ONCE (former) + R (rex, king), plus PART(L)Y – somewhat, without L – left ",320
20D TOMATO TOTO Extremely round lustreless fruit (4)," / TOO (extremely) around MAT (lustreless, dull) ",49
22D H HUSH Hands over one editorial for purpose of concealing information (4)," / HH (hands) around US (objective case of ‘we’, in royal and/or editorial use) ",80
23D AFTERMATHS AFTERTHS What may follow weeks of teaching in a prosperous High School (8)," / A + FAT (prosperous) + HS (high school), around TERM (weeks of teaching) ",76
26D SMARTYPANTS SRTYNTS Clever Dick’s run gasping into ruin of St Mary’s (7)," / SMARTY—-S (anag, i.e. ruin, of ST MARY’S) around PANT (run, gasping) 28D SPACED OUT SCED OUT Dazed expert departs in jet (7, 2 words) / SPOUT (jet) around ACE (expert) + D (departs) ",185
29D ULSTERMAN ULSTERN Provincial males turn nasty (7)," / anag (i.e. nasty) of MALES TURN 31D MAY TREES Y TREES Sources of blossom same yet different bordering river (6, 2 words) / MAY T-EES (anag, i.e. different, of SAME YET) around (bordering) R (river) ",201
34D E ARCOS Esteemed philosopher stands after taking final three bows in Rome (5)," / SOCRA(TES) – esteemed philosopher without final three letters, and ‘standing’ ",81
"36D REPAIRMAN REIRN Fitter, one calling up about 2? (5)"," / RE—-MAN (namer, one calling, up), around PAIR (two) ",55
37D R ANTAE Runs away from storm and enters initially through these (5)," / (R)ANT (storm, without R – runs, cricketing abbreviation) + AE (initial letters of And Enters) ",98
"1 CAPITAL P What prisoners need starting sentence (7,1)","   Kind of cryptic definition   A highly original start to this crossword. When the word ‘prisoners’ is at the start of a sentence, it needs a ‘capital P’. In John Newman’s eyes (@4) the word ‘need’ is not right when it comes to cryptic grammar, it should be ‘needs’ (which means that the surfacehas tobe changed).I fear that John’s view is correct (from a cryptic POV).    ",374
5 FLUTES Loud instruments? Hardly! (6),"   F (loud, forte) + LUTES (instruments)   The thing is, I usually find a flute quite loud ….    ",97
10 ALONG A pine showing lengthwise (5),   A + LONG (pine)    ,22
11 CAESARIAN Asian race resettled in tricky operation (9),   (ASIAN RACE)*    ,20
12 COUNTLESS Legion left in protection of noble lady (9),   L (left) inside COUNTESS (noble lady)    ,44
13 EGRET Deplore losing river bird (5),   REGRET (deplore) minus R (river)    ,39
"14 FIENDS Fanatics found among Quakers, mostly (6)","   FRIENDS (Quakers), mostly   A Quaker is a member of the Religious Society of Friends, a movement found by George Fox in the mid-17th century. Indeed, FIENDS is “Friends, mostly”, but a bit unusual to delete a letter that’s not the first or the last.    15 PAWPAWS Exotic fruit looks like animal’s foot (feet) (7)   PAW (animal’s foot) + PAWS (animal’s feet)    ",364
18 INNINGS Limitless prize money cricketers must have (7),   WINNINGS (prize money) minus its starting letter    ,55
"20 POLICE Plan to replace yen with euros, primarily, becomes the law (6)",   POLICY (plan) with the Y (yen) replaced by E[uros]   I do not think ‘primarily’ is needed here.    ,102
"22 JULES A Frenchman’s work units, nothing less (5)",   JOULES (work units) minus O (nothing)    ,44
"24 EGOMANIAC  I am my favourite subject, pathologically so (9)","   Cryptic definition   Not my favourite clue, but then, Crux isn ‘t my favourite CD artist …..    ",99
25 DESPERATE Wrong speed measure could be critical (9),   (SPEED)* + RATE (measure)    ,32
26 OVERT Lover tries to show what’s obvious (5),   Hidden solution: [l]OVER T[ries]    ,39
27 ERRATA Mistakes made by a sailor about to retire (6),   Reversal of {A + TAR (sailor) + RE (about)}    ,50
28 ABSENTEE Pupil who doesn’t appear to be educated (8),"   Cryptic definition   Not very cryptic, I thought.       Down   ",66
1 CHANCE Chancellor’s fortune (6),"   Hidden solution: CHANCE[llor]   Very un-well-hidden. So, initially I thought ‘this can’t be true’. But it was!    ",117
2 PROFUSION Large number in favour of union (9),"   PRO (in favour of) + FUSION (union)    3 TIGHTEN ONE’S BELT  Reduce expenses – and the waistline, simultaneously! (7,4,4)   Double definition    ",148
4 LACKEYS Want stupid yes-men who bow and scrape? (7),"   LACK (want) + (YES)*    6 LEAVES WELL ALONE  Doesn’t interfere at all, so remains thirsty, maybe (6,4,5)   Straightforward definition plus a cryptic one    ",159
7 TRIER One has a crack in this German city (5),"   Double definition   Same spelling, (very) different pronunciation.    ",73
8 SANITISE It is kept in stable to disinfect (8),   IT IS inside SANE (stable)    ,33
9 MESS-UP Cat returns to me with a dog’s dinner (4-2),   ME + reversal of PUSS (cat)    ,34
"16 ARCHITECT Their act, bizarrely, needs conservative designer (9)",   (THEIR ACT)*plusC (conservative) somewhere inside    ,56
"17 MISJUDGE Get wrong girl, say, to act as umpire (8)",   MIS (homophone of MISS (girl)) + JUDGE (to act as an umpire)    ,67
"19 SEESAW Alternate witness, present and past (6)","   SEE (witness, in present tense) + SAW (witness, in past tense)    ",69
20 PROVERB Saw dog get tangled in lead (7),"   ROVER (dog) inside PB (lead, plumbum)   Very nice clue!    ",62
21 SCYTHE Instrument of Death (6),   Cryptic definition   One more cryptic definition that is wasted on me (as a cryptic clue).    ,97
1. Gas let off by a politician (8), FIREDAMP A charade of FIRED (‘let off’) plus ‘a’ plus MP (‘politician’). ,74
5. A plank on a yacht maybe (6), ABOARD A charade of ‘a’ plus BOARD (‘plank’). ,47
10. Month in America below zero (5), MINUS A charade of M (‘month’) plus ‘in’ plus US (‘America’). ,63
11. Poverty‘s end is seen in reform (9)," NEEDINESS An anagram (‘in reform’) of ‘end is seen’. 12. Excite them with incredible nursery rhyme (5,5,4) THREE BLIND MICE An anagram (‘excite’) – not the most obvious – of ‘them’ plus ‘incredible’. ",201
14. Tar at sea with sail and ropes (7), LARIATS An anagram (‘at sea’) of ‘tar’ plus ‘sail’. ,53
15. Quite a few cut off by a lake (7), SEVERAL A charade of SEVER (‘cut off’) plus ‘a’ plus L (‘lake’). ,66
"17. Order to desist, so visit cancelled (4,3)", CALL OFF Definition and literal interpretation. ,49
"25. Stroll back, then head off (5)", AMBLE A subtraction: [g]AMBLE (‘back’) ‘head off’. ,52
"26. Notice, on inlet, a large number of ships (6)", ARMADA A charade of ARM (‘inlet’) plus AD (‘notice’) plus ‘a’. ,64
27. Clergyman never terribly overdrawn? (8)," REVEREND A variation on the envelope: VEREN, an anagram (‘terribly’) of ‘never’ in the RED (‘overdrawn’). Down ",112
1. Celebrity in stage musical (4), FAME Double definition. ,25
2. Hacienda owner sprinted and caught the woman (7), RANCHER A charade of RAN (‘sprinted’) plus C (‘caught’) plus HER (‘the woman’). ,81
3. Criminal element mostly after speed abroad (9)," DESPERADO A charade of DESPE, an angram (‘abroad’) of ‘speed’ plus RADO[n] (‘chemical ‘element mostly’). 4. Dog fends tribesman off (4,4,6) MANS BEST FRIEND An anagram (‘off’) of ‘fends tribesman’. ",199
"6. Screen idol, at the end, crashing bore (5)"," BLIND An envelope (‘crashing’) of L (‘idoL, at the end’) in BIND (‘bore’; Chambers lists it as an old slang meaning of bind). ",127
7. A row about the Spanish studio (7), ATELIER An envelope (‘about’) of EL (‘the Spanish’) in ‘a’ plus TIER (‘row’). ,79
8. Send in lady to reform theme park (10), DISNEYLAND An anagram (‘to reform’) of ‘send in lady’. ,56
"9. Son was sent up by barrister, one provoking debate (6,8)"," DEVILS ADVOCATE A charade of DEVILS, a reversal (‘sent up’) of S (‘son’) plus LIVED (‘was’); plus ADVOCATE (‘barrister’). ",123
"13. Miserable girl in police van (5,5)", BLACK MARIA Definition and literal interpretation. ,52
"16. Be unsteady, unwell during leave (9)", VACILLATE An envelope (‘during’) of ILL (‘unwell’) in VACATE (‘leave’). ,73
18. Odd having passionate desire over a period of five years (7), LUSTRUM A charade of LUST (‘passionate desire’) plus RUM (‘odd’). ,67
20. Soldier taken over impressive base (7)," IGNOBLE A charade of IG, a reversal (‘taken over’) of GI (‘soldier’) plus NOBLE (‘impressive’). ",97
"22. Well-known record, Donovan’s first (5)", NOTED A charade of NOTE (‘record’) plus D (‘Donovan’s first’). ,64
"1. Group of officers, heads of naval detachments (7)"," COMMAND A charade of COMMA (‘,’) plus ND (‘heads of Naval Detachments’). ",74
5. Old Scotsman’s colourful project (7), PREDICT An envelope (‘ful’) of RED (‘colour’) in PICT (‘old Scotsman’). ,73
9. Nice way of saying Arachne’s somewhat vacuous and a bit wet (5), MOIST A charade of MOI (‘nice way of saying Arachne’) plus ST (‘SomewhaT vacuous’). ,85
"10. It might drop me, if uninitiated in its use (9)", TIGHTROPE ‘[i]T [m]IGHT [d]ROP [m]E’ with the first letters dropped (‘uninitiated’) &lit. ,91
"11. Expert on land usage cultivating margins, too (10)", AGRONOMIST An anagram (‘cultivating’) of ‘margins too’. ,57
12. Privileged American used to be attracted to power (4), WASP A charade of WAS (‘used to be’) plus P (‘power’). THe definition is White Anglo-Saxon Protestant. ,104
"14. Of sound mind, ultimately buffered by stout optimism (12)", SANGUINENESS SANE (‘of sound mind’) with its last letter inserted in (‘ultimately buffered by’) GUINNESS (‘stout’). A novel construction. ,139
"18. Inspecting, unannounced, what teenagers get up to in bathroom? (4-8)", SPOT-CHECKING Definition and literal interpretation. ,54
21. Top copy with illiterate’s signature (4), APEX A charade of APE (‘copy’) plus X (‘illiterate’s signature’). ,67
"22. Damn it, Twitter, you embody fatuousness! (10)"," NITWITTERY Am I missing something? It seems to be a hidden answer, except for the doubling of the first T. Or is it just saying that NITWITTERY contains ‘twitter’? ",165
25. Party line developed into mutual exchange (9), INTERPLAY An anagram (‘developed’) of ‘party line’. ,53
26. State occasion making a mint (5)," THYME A homophone (‘state’) of TIME (‘occasion’). I was surprised by the definition ‘mint’, but Chambers gives one of the meanings of that word as any labiate – which covers thyme. ",182
27. This team makes you tea (7), ENDLESS ENDLESS TEA[m]. ,25
28. Qualified agreements to rework endless subsystem (3-4), YES-BUTS An anagram of ‘[s]ubsyste[m]’ missing both ends (‘endless’). Down ,76
1. Struggle to disentangle 16 down (6)," COMBAT A charade of COMB (‘disentangle’) plus AT (the answer to 16D is ASTATINE, which, as Paul told us the other day, has chemical symbol AT) ",144
"2. Relating to fast, tailless fictional bloodhound (6)"," MAIGRE MAIGRE[t] (Georges Simenon’s detective, ‘fictional bloodhound’) missing the last letter (‘tailless’). ",110
3. Ace tenant merrily taking possession of duke’s house (10), ATTENDANCE An anagram (‘merrily’) of ‘ace tenant’ plus D (‘duke’). ,68
"4. On reflection micron’s a tiny amount, in fact (5)", DATUM A reversal (‘on reflection’) of MU (‘micron’) plus TAD (‘a tiny amount’). ,81
"5. Bouncer quietly getting Oscar to leave club (4,5)", POGO STICK A charade of P (‘quietly’) plus O (‘Oscar’) plus GO (‘leave’) plus STICK (‘club’). ,95
"6. Destroys country house, top to bottom (4)", EATS SEAT (‘country house’) with the first letter moved to the end (‘top to bottom’). ,87
7. Admirer‘s agreement to marry — but not yet (8), IDOLATER A charade of I DO (‘agreement to marry’) plus LATER (‘but not yet’). ,79
8. Wrongly enter hairdressing establishment offering health treatments (8), TRESPASS An envelope (‘dressing’) of SPA (‘establishment offering health treatment’) in TRESS (‘hair’). ,105
13. Interest as founder returns to old place (10)," REINSTATES An anagram (‘founder’, as a verb) of ‘interest as’. ",64
15. Freedom fighters beleaguer ill-assorted internees (9), GUERILLAS A hidden answer in ‘beleaGUER ILL–ASsorted’ ,55
"16. Radioactive element, which is used to lower cholesterol in casualty (8)"," ASTATINE An envelope (‘in’) of STATIN (‘used to lower cholesterol’) in AE ( Accident and Emergency, hospital department, ‘casualty’). ",135
17. Disturbed Harry Lime’s last day (8), MOLESTED A charade of MOLEST (‘harry’) plus E (‘LimE‘s last’) plus D (‘day’). ,79
"19. Copper said goodbye (3,3)"," SEE YOU A homophone (‘said’) of CU (‘copper’, chemical symbol). ",65
20. Where French children learn to core fruit (6), LYCEES LYC[h]EES (‘fruit’) with the middle letter removed (‘core’). ,69
23. Sardonically mentioning carefree fellow (5)," WRYLY A homophone (‘mentioning’) of RILEY (the life of Riley, ‘carefree fellow’). ",83
"1 TAKE IN Cheat with contract (4,2)",   Double definition    ,24
"4 WHO CARES How races are organised? Noone’s interested (3,5)",   (HOW RACES)*    ,19
9 CANVAS Is able to get five to like the artist’s work (6),   CAN (is able) + V (five) + AS (like)    ,43
10 OVERAWED  Girl in love getting married was subdued (8),   VERA (girl) inside {O (love) + WED (getting married)}    ,60
12 ARMOURER Arsenal manager (8),   Cryptic definition    ,25
13 FUNNEL Fire-escape on board ship (6),"   Cryptic definition   Perhaps, some considered ‘tunnel’ as the answer here (because of the escape option)but it is really FUNNEL: a metal chimney on a ship or steam engine.    ",178
15 AIDE Assistant with first-class degree lost heart (4),"   AI (first class, A1) + D[egre]E    ",38
16 TEAR-JERKER   Moving picture? (4-6),   Cryptic definition    ,25
19 RESISTANCE Withstanding underground movement (10),   Double definition    ,24
20 INCA Trendy accountant lived in Peru (4),"   IN (trendy) + CA (accountant, Chief Accountant)    ",54
23 SURELY Certainly depend on American backing (6),"   RELY (depend) following SU (American backing, reversal of US)    ",68
25 RED-FACED Embarrassed-looking Marxist confronted (3-5),   RED (Marxist) + FACED (confronted)    ,41
27 DONATION Serve the people present (8),   DO (serve) + NATION (the people)    ,39
28 COMBAT Doctor in habit of fighting (6),   MB (doctor) inside COAT (habit)    ,38
29 EXPEDITE Don’t delay construction of deep exit (8),   (DEEP EXIT)*    ,19
30 STRAND Desert sometimes washed by the sea (6),   Double definition       Down   ,34
1 TOCCATA Composition that calls for assurance of touch (7),"   Straightforward definition plus a cryptic element added to that in the second part of the clue   It took me a while to make sense of the cryptic part of this clue. As Tony says @2: his “Chambers defines toccata as ‘a musical work intended primarily to display the performer’s touch…” – that’s just it, I fear    ",315
"2 KING MIDAS His contacts all turned out to be valuable (4,5)",   Cryptic definition    ,25
3 ICARUS I take road transport to America – he tried flying (6),   I + CAR (road transport) + US (America)    ,46
5 HIVE Workers’ home (4),"   Cryptic definition, referring to bees    ",44
6 CAROUSEL Girl secures employment as baggage carrier (8),   CAROL (girl) around USE (employment)    ,43
7 ROWAN A worn out tree (5),   (A WORN)*    ,16
"8 SADDLER He’s no better, all he makes goes on horses (7)",   Cryptic definition    ,25
11 SEVERAL More than two part with a pound (7),   SEVER (part) + A + L (pound)    ,35
14 BRACKEN Ferns get support in a mountain setting (7),   RACK (support) inside BEN (mountain)    ,43
"17 KING COBRA Royal Horse Artillery after a hooded killer (4,5)","   KING (Royal) + COB (Horse) + RA (Artillery, in fact Royal Artillery)    ",75
18 ISOLATED Divorced ladies to be rehabilitated (8),   (LADIES TO)*       ,22
19 RESIDUE Balance to settle around mid-January (7),   RESIDE (to settle) around [jan]U[ary]    ,44
"21 AUDITED Made a searching examination, by all accounts (7)",   Cryptic definition    ,25
22 AFLOAT On the surface it’s a delivery vehicle (6),   A + FLOAT (delivery vehicle)    ,35
"24 RUN UP  Raise the standard in course at university (3,2)",   RUN (course) + UP (at university)    ,40
1. Intelligent singer on a rock (9), REASONING An anagram (‘rock’) of ‘singer on a’. ,49
6. Pastry from holiday centre in Florence (4), FILO An envelope (in’) of I (‘holIday centre’) in FLO (‘Florence’). ,69
8. Warn an attractive person concealing second name (8), ADMONISH An envelope (‘concealing’) of MO (‘second’) plus N (‘name’) in A DISH (‘an attractive p[erson’). ,107
9. Shed in mud-filled hollow (6), SLOUGH Double definition. ,27
10. Credit for one reporting via dial-up connection (6), BYLINE Definition and literal interpretation. For a while I thought ‘via dial up connection’ might be a novel homophone indicator. ,132
11. Groups again seen in Salinger novel (8), REALIGNS An anagram (‘novel’) of ‘Salinger’. ,46
12. Composer‘s book taken to craft fair (6), BARTOK A charade of B (‘book’) plus ART (‘craft’) plus OK (‘fair’). ,69
15. Craft that’s shipshape Balboa finally scuttled (8), TRIMARAN A charade of TRIM (‘shipshape’) plus A (“BalboA finally’) plus RAN (‘scuttled’). ,91
"16. Some Greeks without, some within (8)", SPARTANS An envelope (‘winthin’) of PART (‘some’) in SANS (‘without’). I like that one. ,89
19. Japanese city backing an artist (6)," NAGOYA A charade of NA, a reversal (‘backing’) of ‘an’ plus GOYA (‘artist’). ",78
"21. Going out, they lack an opener (8)", LATCHKEY An anagram (‘going out’) of ‘they lack’. ,51
22. Put on Orlando’s leather (6), SHAMMY A charade of SHAM (‘put on’ i.e. fake) plus MY (‘Orlando’s’). ,70
24. Is girl right one who’s put out? (6), ISSUER A charade of ‘is’ plus SUE (‘girl’) plus R (‘right’). The apostrophe s is has. ,87
25. Hungry mutineers heading off up the creek (8), ESURIENT An anagram (‘up the creek’) of ‘[m]utineers’ without its leading character (‘heading off’). ,102
26. Club losing initial advantage (4), EDGE [w]EDGE (golf ‘club’) without its leading character (‘losing initial’). ,78
27. Run down one occupying room with fireplace (9), DENIGRATE An envelope (‘occupying’) of I (‘one’ Roman numeral or the perpendicular pronoun) in DEN (‘room’) plus GRATE (‘fireplace’). Down ,140
1. Blasted red (5), RUDDY Double definition. ,26
2. Oliver Reed debuts in a film one loves (7), AMORIST An envelope (‘in’) of O R (‘Oliver Reed debuts’) in A MIST (‘a film’). ,80
"3. Nothing appealing is postponed (2,3)", ON ICE A charade of O (‘nothing’) plus NICE (‘appealing’). ,60
4. Be left at home with their mess (7)," INHERIT A charade of IN (‘at home’) plus HERIT, an anagram (‘mess’) of ‘their’. ",81
5. Development that’s gutted George and Victoria? (9), GESTATION A charade of GE (‘gutted GeorgE‘) plus STATION (‘Victoria?’). ,73
6. Orlando here revealing 1 down’s answer (7)," FLORIDA A charade of FLORID (RUDDY, ‘1 down’) plus A (‘answer’). ",66
7. The policeman in Perpignan releasing me before the end of Absolutely Fabulous (9), LEGENDARY A charade of LE GENDAR[me] (‘the policeman in Perpignan’) without (‘releasing’) ‘me’ plus Y (‘the end of AbsolutelY’). ,130
