clue,exp,len
2 OPTIMAL  The best pick essentially diminishing pain (7), the best: OPT (pick) + I (essentially diminIshing) + MAL (pain) ,65
3 DARKENING  Becoming overcast and close with deluge’s start first engulfing Noah’s ship (9)," becoming overcast: ins. [engulfing] of ARK (Noah’s ship) in ENDING (close), with D at beginning (Deluge’s start first) ",120
4 REEDIEST  Prepares one to become earl with tones most like a clarinet (12)," most like a clarinet: READIES (prepares), A (one) becoming E (earl) + T (tons) 5 ACATER  One stocking ship, in the past, distorted frame (without using force) around obsolete vessel (8) one stocking ship (obs.) [in the past]: ins. [around] of CAT (vessel (obs.)) in fRAE* [distorted][without using Force] ",306
6 ALKANETS  Mediterranean plants ground lankiest head of amelcorn included (12), mediterranean plants: ins. [included] of A (head of Amelcorn) in LANKEST* [ground] ,84
7 ECRU  Kind of linden tree finally placed beside vineyard (6), kind of linen: E (treE finally) + CRU (vineyard) ,50
8 ETTIN  Old giant demotions that technological industry needs initially (5), old giant: Emotions That Technological Industry Needs [initially] ,67
"9 DISA  Orchid, it is found under ledges in Djibouti (4)", orchid: DI (edges in DjiboutI) + SA (it – Sex Appeal) ,55
14 CORIANDER  Company manufactured drainer for herb (9), herb: CO (company) + DRAINER* [manufactured] ,46
16 ENROOT  To locate planet firmly in space joke casually about nothing (8), to locate plant firmly: EN (space) + ins. [about] of O (nothing) in ROT (joke (casually)) ,91
17 CADAVERS  More than one defunct body swears to go after bounder (8), more than one defunct body: CAD (bounder) + AVERS (swears) ,60
20 TELEOST  Aim bottom of net should hold 250 bony fish (7), bony fish: ins. [should hold] of E (250) in TELOS (aim) + T (bottom of neT) ,77
22 NISI  Is fashionable rearming to take effect under certain conditions (6), to take effect under certain conditions: <[rearing] IS + IN (fashionable) ,75
24 MANGE  Amass a lot of rage for skin disease (5), skin disease: M (mass) + ANGEr (rage)[a lot of] ,49
1 Catcher accepts unfinished poem: don’t talk to the messenger (12), TELEGRAPHIST TRAP [catcher] round [accepts] ELEG[y] [unfinished poem] + HIST [don’t talk] ,91
8 Little boy sees good solver’s much extended (7), LENGTHY LEN [little boy – please see comment on 4dn] + G[ood] + THY [solver’s] ,80
9 Popular protest leads to convulsion (7), DEMOTIC DEMO [protest] + TIC [convulsion] ,43
11 She doesn’t say what there is (7)," THERESA THERE’S A … but she doesn’t say what! This raised a smile but it’s rather weak, because ‘there’ is in both clue and answer – but at least we were spared a variation on the ancient ‘Theresa Green’ 😉 ] ",209
12 Pet for boy from Barcelona (7), CATALAN CAT [pet] + ALAN [boy] ,32
13 Fish has left woodwork at gate (5), ENTRY carpENTRY [woodwork] minus [has left] carp [fish] ,57
"14 Get in line, say, for game across the Thames (3,6)"," KEW BRIDGE KEW [sounds like [say] queue – get in line] + BRIDGE [game]: I would say that ‘across the Thames’ was a rather loose definiton but these seem to be more acceptable these days 16 Go to a museum, perhaps, even if it’s free? (3,1,5) PAY A VISIT A not very cryptic definition, which I wasn’t very keen on – or am I missing something? ",342
19 Little one left in tower (5), BABEL BABE [little one] + L[eft]: ,35
21 Slough disposal is after its first during reversion of Indian groom (7)," ECDYSIS IS after D [first letter of disposal] in [during] reversal [reversion] of SYCE [Indian groom] A cleverly-constructed clue – but a little naughty, I thought, since it involves unfamiliar [to me at least] words in both wordplay and solution. The definition is ‘slough disposal’, slough being eg the dead outer skin of a snake and ECDYSIS being the casting off of the same, with ‘slough’ neatly placed at the beginning of the clue, in order to masquerade as the Berkshire town, the wished-for target of Betjeman’s friendly bombs – but the surface doesn’t make a lot of sense! Syce is not necessarily an Indian groom, according to Chambers. Not A at his best, I think – but, there again, as far as I can see, this is the only word that would fit this space – apart from its plural – and I wouldn’t relish the thought of cluing it! ",836
23 Draw a model for area (7), ATTRACT A + T [the familiar crossword model] + TRACT [area] making a very easy charade ,88
24 Philosopher abandoning both extremes for very noisy derivative (4-3)," SPIN-OFF SPINO[za] [philosopher] with ZA replaced [abandoning both extremes] by FF [very noisy]: here, ‘extremes’ means first and last letters of the alphabet, rather than of the word in question, which we’re more used to 25,26 Change round in the morning: phone company books men to deride innocent victim (1,4,2,3,9) A LAMB TO THE SLAUGHTER ALTER [change] round AM [in the morning] BT [phone company] OT [books] HES [men – I don’t like this!] LAUGH [deride – which really means to laugh at] Down ",499
1 Sunburn for man like the ground to a wheel? (7)," TANGENT TAN [sunburn] + GENT [man] – another very easy charade, with another rather weird surface: the ‘cryptic’ part is clearly explained here ",145
2 Last year’s leaders keep carnivore on spec (7), LOTTERY LY [initial letters [‘leaders’] of ‘last year’s’] round [keep] OTTER [carnivore] ,90
"3 Fellow with divisions in road, reportedly – he gets burnt (3,6)", GUY FAWKES GUY [fellow] + FAWKES [sounds like – ‘reportedly’ – FORKS [road divisions] to those with non-rhotic accents ;-)] ,125
4 Submarine detector sounds like small boy (5), ASDIC AS [like] + DIC[k] [small boy]: I’m not over-fond of diminutives [like LEN in 8ac] being clued as ‘little / small boy’: I think I’m even less keen on a truncated version being similarly clued ,199
5 Beast gets hot on Dutch dam (7), HAMSTER H[ot] + AMSTER[dam]! I wonder what Sil makes of this one? 😉 ,69
6 Brock’s home was first to be colonised (7)," SETTLED SETT [Brock’s home, brock being the Old English word for a badger] + LED [was first] ",94
"7 Kit’s here, stupid! The man’s a journalist (7-5)"," CLOTHES-PRESS CLOT [stupid] + HE’S PRESS [the man’s a journalist]: this is what I would call a wardrobe – it’s nothing to do with a trouser-press. I didn’t know ‘press’ could mean ‘cupboard’ until I lived ion Northern Ireland, where I learned that an airing cupboard was a hot press. ",285
10 Rule about little room at first needing scrubbing (12)," CANCELLATION CANON [rule] around [about] CELL [little room] + AT + I [first, which could be taken as I [first person] or 1 [number one]: this surface was rather more satisfying, with the definition being ‘scrubbing’ 15 Successfully? It’s not the end of the world (4,1,4) WITH A BANG double / cryptic definition, referring to things going ‘with a bang’ [successfully] and the concluding lines of T S Eliot’s poem, ‘The Hollow Men’: ‘This is the way the world ends Not with a bang but a whimper.’ ",496
17 Language of heart-throb after rise of homework (7), YIDDISH DISH [heart-throb] after reversal [rise] of D-I-Y [‘homework’] ,72
18 Sticky 6 from Liverpool didn’t finish (7), VISCOUS VI [six] + SCOUS[e] [from Liverpool] ,46
"19 A few lines — got some between the teeth (3,4)", BIT PART double definition ,28
"20 Three bachelors, real weird, that will talk too much (7)"," BLABBER anagram of BBB [three bachelors] and REAL: fortunately, I already had 23ac, because BABBLER was the first answer to spring to mind ",140
7 What’ll stop you receiving advert for organ? (7), EARPLUG : PLUG(advertisement) placed after(for) EAR(organ of hearing) Defn: Device for organ that’ll stop you from receiving advert – agreat &lit ,147
8 Spooner’s tutor spotted cat (7)," CHEETAH : Spoonerism of “teacher”,tutor ",41
9 Christmas book dropped by prize giver (4)," NOEL : “Nobel”(Alfred – founder,giver of the Nobel Prize) minus(dropped by) B(book) ",85
10 Well-prepared plans are formed (9)," FOREARMED : Anagram of(plans, as a verb) ARE FORMED ",53
12 Money for tramp (5), POUND : Double defn. 2nd: as a verb ,37
"13 Come on portrait of listener? (4,4)"," DRAW NEAR : DRAWN EAR(a portrait of a ear,listener) ",53
15 Uniquely how folk tales begin (4)," ONCE : Double defn: 2nd: Eg. “ONCE upon a time, there lived a giant….” ",72
16 Sacred book in case (5)," BLEST : B(book) LEST(in case,if it should happen) ",51
17 One unfinished match brought back Eastern visitors (4)," MAGI : Reversal of(brought back) [I(Roman numeral one) + GAM(“game”,match minus its last letter(unfinished) Defn: Famed visitors, three wise men from the East, to theinfant Jesus ",180
18 Tory kiss stirred old supporters of House (8)," YORKISTS : Anagram of(stirred) TORY KISS Defn: Supporters of the Royal House of York, in the Wars of the Roses in olden England ",129
20 Colour that’s no good in neckwear (5), TINGE : NG(no good) contained in(in) TIE(neckwear) ,52
21 Fond bride straying out of bounds (9), FORBIDDEN : Anagram of(straying) FOND BRIDE ,45
22 The best toys for children (4)," TOPS : Double defn: 1st: The best, usually in the singular, as in Cole Porter’s You’re The Top. They don’t write lyrics like these anymore! ",141
24 Unguents applied to playground kicks (7)," RECOILS : OILS(unguents) placed after(applied to) REC(short for recreation ground,playground) Defn: The reaction that a firearm gives you when you let it off 25 Librettist making three times as much in recession (name withheld) (7) GILBERT : Reversal of(in recession) [TREBLIG{“trebling”(three times as much) minus(withheld) “n”(name)}] Defn: Sir William, dramatist, humourist and librettist, half of the Gilbert and Sullivan team, responsible for English comic operettas Down ",478
1 Aura of sanctity from prince with nothing on (4)," HALO : HAL(prince, son of King Henry IV of England, and later to become King Henry V) plus(with…on) O(looks like 0,zero,nothing) ",130
2 A big hand as Paul’s carried off by ape (8), APPLAUSE : Anagram of(off) PAUL’S contained in(carried…by) APE ,64
"3 Swollen, as smokers did (6)", PUFFED : Double defn. ,23
4 Yokel pinching bottom of coquettish bird (8)," PHEASANT : PEASANT(yokel) containing(pinching) H(last letter,bottom in a down clue of “coquettish”) ",101
5 Smallholder from the old country? (6), YEOMAN : YE(the article “the” in old English) OMAN(country in the Middle East) ,80
6 Oddball‘s Christmas missive? (4), CARD : Double defn. ,21
11 Put right what stripper did after the act (9), REDRESSED : Double defn. ,26
12 Quiptic setter’s taken to Christmas show (5), PANTO : PAN(one of the setters for the Quiptic crossword) plus(taken) TO ,74
14 Reason particular guest’s content (5), ARGUE : Hidden in(…’s content) particulAR GUEst ,49
16 Pour fat over wretched French jail (8)," BASTILLE : BASTE(noun for liquid used to moisten and flavour meat during cooking, eg. drippings, butter, fat – to digress:Christmas, dinner in particular,reminds me that this word has never been the same for me since someone told me of her friend who had a novel use for a turkey baster – for a DIY AI 🙂 ) containing(pour…over) ILL(adjective, wretched) ",354
17 Boatman and I capsized in Canadian lake (8), MANITOBA : Anagram of(capsized) BOATMAN plus(and) I ,53
19 Chess champion announcing lack of fish on menu? (6)," KARPOV : Homophone of(announcing) “carp”(fish) “off”(lacking from,not on the menu for now) Defn: Anatoly, world chess champion 1975-1985, and 1993-1999. Not to be confused with Garry Kasparov who defeated him in the intervening period, and then broke away from the chess governing body, FIDE in 1993 Karpov held the title until 1999 when he himself resigned from FIDE. (And you thought that chess was just a board-game)  ",422
20 Raising bar in fixed game (6)," TENNIS : Reversal of(raising) [INN(where one can quench one’s thirst,bar) contained in(in) SET(fixed, as in “the date’s been set”)] ",133
21 Lavish payment rector’s accepted (4)," FREE : FEE(payment) containing(…‘saccepted,is accepted)R(rector) Defn: Ready or generous in giving,liberal,lavish ",115
"8 TWISTER  Spin exponent, Tony’s first, shrewder to capture Peter’s heart (7)", T[ony] [Pe]T[er] inside WISER (shrewder) ,42
"9 BEER MAT Queen Mother in punt, getting something to soak up the booze (4,3)", ER MA (Queen Mother) inside BET (punt) ,40
10 LAGER  Comparatively big todger’s tip has to be removed for piss (5), LA[r]GER First solved Piss = beer or similar now the first thing I consider when I see it in the Eye (sigh) ,109
11 LIBELLANT  Long Island netball excited Robert Maxwell? (9)," L[ong] I[sland] (NETBALL)* AInd: excited. Robert Maxwell, the bouncing Czech, is a pretty clear example of a libellant, so why the question mark? ",147
12 SCRUFFY  Down at heel Clive’s first starched collar in outskirts of Sydney (7), C[live] RUFF (startched collar) inside S[ydne]Y ,49
14 SINGLET  Finger someone with rent underwear (7), SING (Finger someone – as in grassing them up) LET (rent) ,59
"20 MISTYPE  To finger the wrong character is empty, sad (7)", (IS EMPTY)* AInd: sad. I was staring at __S_Y_E for ages before I twigged the ‘gram ,85
21 RUNAWAY  Organise a state ending for Tory fugitive (7)," RUN (organise) A WA (a state – Washington) [tor]Y 22 SMART BOMB Sadomasochism knack: move real quick (which should hit the spot exactly) (5,4) SM (Sadomasochism) ART (knack) BOMB (move real quick – as in bombing up the motorway in a Mk 3 Cortina) ",248
"24 DUNNO  Brown, on retiring: “Haven’t a clue” (5)", DUN (Brown) ON< ,17
25 EXPIRED  Newspaper boss concealing Times rip off – ‘e ran out (7), X (Times) RIP* AInd: off ‘E all inside ED (newspaper boss) Def: ran out ,73
26 EXCRETE  Shit from partner once at holiday island (7)," EX (partner once) CRETE (holiday island) Down 1 AT A LOSS  What apathetic voters, say, wouldn’t give to keep a LibDem leader in doubt (2,1,4) A L[ibdem] inside A TOSS (What apathetic voters wouldn’t give) ",206
"2 KING PRAWNS Priest into wanking off small marine creatures (4,6)", PR[iest] inside (WANKING)* AInd: off. S[mall] ,47
3 STIR  Prison unrest (4), Double def. ,13
4 BROLLY  Brown ally extremely welcoming of spin: “Handy in case of downfall” (6), BRO[wn a]LLY No! ROLL (spin) inside B[rown all]Y ,50
5 WELLINGTON  Blair cut short after gushing “A national hero!” (10), TON[y] (Blair cut short) after WELLING (gushing). I did a double take when I reached this clue as I had thought of “TheIron Duke” earlier when trying to think of “figureheads” for 24/16 ,187
6 YMCA  May disaster involving Conservative organisation (4), C[onservative] inside MAY* AInd: disaster ,43
7 STATUTE  Bill: a solid figure after suppressing impeachment finally (7)," [impeachmen]T inside STATUE 9/17 BABES IN THE WOOD Indeed, what boobs daughter got out and wobbled for family entertainment (5,2,3,4) (INDEE[d] WHAT BOOBS)* AInd: got out ",172
"13 FAIRY STORY  ‘Cinderella‘ Fry is a crap political animal? (5,5)"," (FRY IS A)* AInd: crap. TORY (political animal). Another fairly clear def. by example. Again, I presume the “?” is only for the surface joke. ",143
"15 LONG-WINDED  On gate-crashing end of Royal Wedding, drunk is Twittering (4-6)", ON inside (gate-crashing) [roya]L (WEDDING)* AInd: drunk. The slightly older sense of twittering is required here – the more recent meaning cannot be described as long-winded. ,177
18 SMASHER  Producer of pap is after Sun’s bit of totty (7), S[un] MASHER (Producer of pap) ,32
19 BYGONES  Earth-swallowing Sony GB bust? Let them be what they are! (7), (E[arth] SONY GB)* AInd: bust ,31
"21 RUBBER  Johnny, US-style Dirty Digger – not good (6)", [g]RUBBER I didn’t realise Rubber was especially a US term – common enough when I were a lad ,94
23 AMPS  There are plenty at a rock concert like to squeeze member (4), MP (member) inside AS (like) Last answer entered – can’t now see what misled me 24/,84
5 Favourable pub cooking – tuck in! (6), Anagram of (cooking) PUB + EAT (tuck in) UPBEAT (favourable) ,62
6 Quickly remove label showing exorbitant price (3-3), RIP OFF (quickly remove [label]) RIP-OFF ([financial] exploitation; [label showing] exorbitant price) ,103
9 Counterfeit coin as used by gamblers (6), Anagram of (counterfeit) COIN AS CASINO (establishment for gambling; used by gamblers) ,88
10 Being awkward in an ugly development (8), Anagram of (development) IN AN UGLY UNGAINLY (awkward) ,56
11 Ground needed for play (4), PLOT ([a small piece of] ground) PLOT (the story running through a play) ,74
"12 Switch on ignition in service vehicle (4,6)", FIRE ENGINE (switch on ignition) FIRE ENGINE (a vehicle of one of the emergency services; service vehicle) ,108
"13 The favourite that’s in form (8,3)", TEACHER’S PET (the favourite of a teacher) TEACHER’S PET (‘form’ being another word for ‘a school class’ we have the favourite that’s in form) ,144
"18 Unable to work after leaving the fraternity (3,25)"," OUT OF ORDER (not working; unable to work) OUT OF ORDER (a fraternity is defined as ‘a brotherhood; a society formed on a principle of brotherhood; an all-male N American college association; any set of people with something in common; order’, so if you leave it you are ‘out of [the] order’) ",294
21 The point to make next (4), THE + N (north; [compass] point) THEN (next) ,46
"22 Forces in conflict, prepared for court action (8)"," Anagram of (conflict) FORCES IN FORENSIC (belonging to courts of law; used in law pleading; appropriate or adapted to argument; of or relating to sciences or scientists connected with legal investigations; [prepared {?}]for court action) It is possible that ‘prepared’ is being used as the anagram indicator, but if that is the case, it seems to leave,’conflict’ without a purpose. ",383
23 Slips in evidence of humanity (6)," ERRORS (slips) ERRORS (reference the quote ‘to err is human, to forgive, divine’ from Essay on Criticism II by Alexander Pope [1688 – 1744]) ",142
24 Quake in the centre – more or less (6), Hidden word in (in) THE CENTRE MORE OR LESS TREMOR (quake) ,60
25 Science that puts healthy colour in a lad (6), BOY (lad) containing (puts …. in) TAN (healthy colour)  BOTANY (science)  Down   ,82
1 Sailors in the drink (8), ABS (able-bodied seamen; sailors) + IN + THE ABSINTHE (a bitter green aniseed-flavoured liqueur; drink) ,105
2 Wages stopped as the final part of a joke (3-3), PAY (wages) + OFF (stopped) PAY-OFF (dénouement; the final part of a joke [reference the pay-off line]) ,105
3 Call to get permits? They depend on the head (8)," RING (call) + LETS (permits) RINGLETS (long curls of hair; they depend on the head, where ‘depend’ is used in its somewhat archaic definition of ‘to hang down’) ",162
4 Contending successfully with a course of masonry (6), COPING (the covering course of masonry of a wall) COPING (contending successfully) ,84
5 American expert may be employable (6), US (United States; American) + ABLE (skilful; expert) USABLE (employable) slightly surprisng to have ‘able’ as part of the definition and part of the entry. ,158
7 Clerical work done by a metal worker (6), FILING (smoothing or rasping metal; done by a metal worker) FILING (keeping papers in order; clerical work) ,109
"8 Clubs, possibly, where naval officers may be found (11)"," QUARTER DECK (there are 4 suits in a deck of cards; Clubs is one suit, therefore the Clubs form a QUARTER of the DECK) QUARTERDECK (the part of the deck of a ship abaft the mainmast, used by cabin passengers and by superior officers [and saluted on warships]; where naval officers may be found) ",296
14 Travel through East End district with offensive weapon (8), CROSS (travel through) + BOW (a district in the East End of [London]) CROSSBOW (a weapon for shooting bolts; offensive weapon) ,128
15 Always include ten at the outside (8), ETERNAL (everlasting; always) containing (including) X (Roman numeral for ten) EXTERNAL (outside) ,99
"16 Annoyed at being inconvenienced (3,3)", PUT OUT ([being] inconvenienced) PUT OUT (offended; annoyed) ,62
17 Girl with fish to sell down the river (6), BET (girl’s name; abbreviated form of Elizabeth) + RAY (fish) BETRAY (deceive; give information about one’s friend or country to an enemy; disclose in brach of trust; sell down the river) ,189
"19 Perversely love to take the Spanish exam that’s out-of-date (1,5)"," Anagram of (perversely) LOVE + EL (Spanish for ‘the’) O LEVEL (an examination [Ordinary Level] from many years ago, now replaced by GCSE [General Certificate of Secondary Education]) ",184
7 Stokes’ smart to involve the Queen looking down on others (8),"   (S [stokes; the CGS {centimetre-gram-second} unit of kinematic viscosity, equal to 10-4 square metres per second, named after Sir George Stokes {1819 -1903}, British physicist] + NOBBY [smart]) containing (involve) ER (Elizabeth Regina; the Queen)  S NOBB (ER) Y SNOBBERY (looking down on others) NOB SBERRY ",311
"10 Premier’s drunk, without tie (9)",   TOPER (drunk) containing (without [outwith]) DRAW (tie) TOP (DRAW) ER TOP-DRAWER (highest level of society; premium) TOP DRAWER ,131
12 Treat gay to piece of lint for earache (6),"   Anagram of (treat) (GAY TO and L, first letter of [piece of] LINT) GAYTOL* OTALGY (earache)  OTALGY ",103
13 Unsuitable yellow pine nuts – tons! (5)," yellow Y Anagram of (nuts) PINE + T (tons) PINE* T INEPT (unsuitable)  INEPT 15 Closely confronting thrice to obtain ecstasy (two, one swallowed) (8) obtain O ( TO + TO + TO [thrice TO] containing one occurrence of [one swallowed] E [ecstasy]) + E (ecstasy) TO (E) TO TO E TOE-TO-TOE (closely confronting)  TOETOTOE ",317
16 Stumper role for Batty? (7),   Anagram of (batty) ROLE FOR ROLEFOR* FLOORER (an examination question one cannot answer; stumper) Note there is a wicketkeeper (stumper) Jonathan Batty who plays for Gloucestershire. LOO FRER ,195
"18 Flower-girl’s left yard, time to play (4)",   LILY (flower used as a girl’s name; flower-girl) excluding (left) Y (yard) + T (time) LIL T LILT (to sing or play)  LILT ,124
"19 Reportedly, that chap will supply unlisted weapons, eg (4)", unlisted U HEEL (sounds like [reportedly] HE’LL [that chap will]) HEEL (to supply with [a] weapon[s])  HEEL ,109
21 Long wavy shifting dune (4), long L Anagram of (shifting) DUNE DUNE* UNDE (wavy)  UNDE ,59
"23 Edmunds’s clothed, some beds unmade (8)",   Anagram of (unmade) SOME BEDS SOMEBEDS* EMBOSSED (Edmund [Spenser’s] usage of EMBOSSED means ‘clothed’) BOSS EMED ,117
24 Remove from pit without jam cleared (9),   UNBED (remove from bed; remove from pit) containing (without [outwith]) LOCK (jam) UNB (LOCK) ED UNBLOCKED (cleared) BLOCK UNED ,131
25 Growth on oak’s entirely covered by type of oil from the east (7),   ALL (entirely) contained in (covered by) TUNG (wood oil obtained from the seeds of the tung tree) reversed (from the east) G (ALL) NUT< GALLNUT (a nut-like abnormal growth produced on an oak by a gall wasp) NUT GALL ,219
27 Good ear gets sound of emptying bottle (4),   G (good) + LUG (ear) G LUG GLUG (a word representing the sound of liquid being poured from a bottle)  GLUG ,110
"29 At sea, a singer’s destroying … (7)","   Anagram of (at sea) A SINGER’S ASINGERS* ERASING (destroying) RAS EING 30 … underwear in laundry, using pressure – make her change her mind (9)   BRA IN WASH (underwear in laundry) BRAINWASH (to subject a person to systematic indoctrination or mental pressure to make them change their views or confess to a crime, etc) BRAIN WASH ",334
31 Take care of cut legume (4),   GUARD (take care of) excludingthe final letter (cut)D GUARD GUAR (a legume grown for forage)  GUAR ,102
32 Ian’s bird – weird looking type (4), looking L Anagram of (weird) TYPE TYPE* PYET (Scottish [Ian] word for a magpie)  PYET ,87
"34 Firing barmen – one’s into gin, unhappy (6)", barmen B Anagram of (unhappy) INTO GIN containing (into) I (one) INTO (I) GIN* IGNITION (firing)  IGNITION ,108
37 Niger sacked former kingdom (5),   Anagram of (sacked) NIGER NIGER* REIGN (obsolete [former] word for ‘kingdom’)  REIGN ,88
39 Remove metal type from one example (6),"   UN (one, in some dialects) + LEAD (precedent; example) UN LEAD UNLEAD (remove metal type – a printing term)  UNLEAD ",119
"40 Port unfinished, tense evening appearance for Will (6)", evening E OSTEND (Anglicised name for Belgian port) excluding the final letter (unfinished) D + T (tense) OSTEND T OSTENT (Shakesperean [Will] word for ‘appearance’)  OSTENT ,175
41 Lady Liz Riley abandons about 2000 for rustic simplicity (5),"   Anagram of (riley [turbid, irritable]) LADY LIZ excluding (abandons) A (about) and Z (medieval Roman numeral for 2000) LADYLIZ* IDYLL (scene of rustic simplicity)  IDYLL         No. Clue Redundant Word Letter  Wordplay Solution Omit Entry ",242
1 Japanese aluminium coin’s old? Absolutely (5)," aluminium A O (old) + BANG (absolutely, as in ‘bang up to date’) O BANG OBANG (an old Japanese oblong gold coin)  OBANG ",121
"2 Coloured string of pearls’ unfinished, cut short (4)",   C (coloured) + ROPE (string of pearls) excluding the last letter (unfinished) E C ROPE CROP (cut short)  CROP ,113
3 Senate’s leadert from Nevada deployed an elegant quality (8),"   Anagram of (deployed) SENATE‘S and N,first letterof (leader of) NEVADA SENATESN* NEATNESS NESS NEAT ",103
4 Metal crest’s from unearthed genouilliere (4), metal M Hidden word in (from) UNEARTHED GENOUILLIERE EDGE (ridge or crest)  EDGE ,82
5 Father’s advisory function is given by word of mouth (6), advisory A PA (father) + ROLE (function) PA ROLE PAROLE (word of mouth; language as manifested in the speech of indiviuals)  PAROLE ,133
6 Wine and honey drinks and battered lemon sole left out (8),   Anagram of (battered) LEMON SOLE excluding (out) L (left) EMONSOLE* OENOMELS (drinks made of wine mixed with honey)  OENOMELS ,129
8 Smooth character’s leading cricket team (6),   EL (the letter L; character) + EVEN (smooth) EL EVEN ELEVEN (there are eleven players in a cricket team)  ELEVEN ,116
9 Starts to notice fermenting lines of red yeasty growth on sherry (4), notice N First letters of (starts to) FERMENTING LINES OF RED FLOR (a yeasty growth which is allowed to form on the surface of sherry wines after fermentation and which gives them a nutty taste)  FLOR ,202
11 Scottish inventor and French painter denied water (4),"   WATTEAU (reference Antoine WATTEAU [1684 – 1721], French painter) excluding (denied) EAU (French for ‘water’) WATTEAU WATT (reference James WATT [1736 – 1819], Scottish inventor  WATT ",187
14 Girl’s muddled attempt to secure university degree (5), muddled M TRY (attempt) containing (to secure) (U [university] and D [degree]) TR (UD) Y TRUDY (girl’s name)  TRUDY ,117
17 Begin decapitation of tenant (5),   RENTER (a tenant who pays rent) excluding the first letter of(decapitation of) R RENTER ENTER (begin)  ENTER ,112
18 Portion of yarn contains two numbers for comedian Henry eg (5),"   LEY (a measure [portion] of yarn) containing (N [number] and N [number]) LE (N) Y LENNY (reference Lenny Henry, comedian, and currently leading actor in Shakespeare’s Comedy Of Errors at the National Theatre)  LENNY ",219
"20 Extol Yugoslavian political bloc? Baird for one, is ultimately taken in (8)"," yugoslavian Y EU (European Union; political bloc) + (S [last letter [ultimately] of IS contained in [taken in] LOGIE [reference John LOGIE Baird, inventor of the world’s first practical and publicly demonstrated television system] ) EU LOGI (S) E EULOGISE (extol)  EULOGISE ",275
22 Despatching nine characters Arnie finally gets night flier (5),"   SCHWARZENEGGER (reference Arnold [Arnie] SCHWARZENEGGER, actor, ex Governor of California) excluding (despatching) the first nine characters SCHWARZEN SCHWARZENEGGER EGGER (any moth of the family Lasiocampidae, whose cocoons are egg-shaped; night flier)  EGGER ",264
26 Poem about Zambia with one living in the van with no desire to work (6),"   LAY (poem) containing (about) (Z [International Vehicle Registration for Zambia] + I [one] + L, first letter of [in the van]LIVING) LA (Z I L) Y LAZILY (with no desire to work)  LAZILY ",188
28 Fiddle about in middle of bag for old gold coin (6),"   (GUE [a kind of viol formerly used in Shetland; fiddle] containing [about] IN) + A, the middle letter of (middle of) BAG GU (IN) E A GUINEA (old gold coin)  GUINEA ",167
31 Jack up smack and senses fly (4)," senses S TANG (smack, in the sense of a distinctive or distinguishable flavour) reversed (jack up [down clue]) TANG< GNAT (a fly)  GNAT ",137
"32 Open lab and start to experiment, developing lanky chap (8)",   Anagram of (developing) OPEN LAB and E (first letter [start to] EXPERIMENT) OPENLABE* BEANPOLE (lanky chap) BEAN POLE ,121
"33 Ornamental eaglewood, silver with centre of lilac (5)", ornamental O AG (chemical symbol for silver) + ILA (middle three letters [centre of] LILAC) AG ILA AGILA (eaglewood)  AGILA ,125
35 Enthusiastic about disused pub and telegraph office (4),   IN (Spenserian [disused] form of INN [pub]) + TO (telegraph office) IN TO INTO (enthusiastic about)  INTO ,109
36 Immediately after a sixth ‘nightcap‘ bearing’s changed! (4), nightcap N SEXT (a sixth in musical terminology) with (the S [south] changed to N [north]; bearing’s changed) SNEXT NEXT (immediately after)  NEXT  ,149
"1 Carol and Jill’s new church land fenced (6,5)"," (N [new] + GLEBE [the land attached to a parish church; church land]) contained in (fenced) JILL’S JI N GLE BE LLS JINGLE BELLS (commonly regarded now as a Christmas song [carol], a number fo websites state that the song was originally written for Thanksgiving) ",263
7 Spot retreating fox (3), DOT (spot) reversed (retreating) TOD (fox) ,44
9 They sing about 24 pages on air (5)," CHOIR (sounds like [on air] QUIRE [24 sheets of paper [now often 25 sheets], hence ‘about 24 pages’) CHOIR (they sing) ",120
"10 POWs bury joints, say (9)", INTER (bury) + NEES (sounds like [say] KNEES [joints]) INTERNEES (Prisoners of War [POWs] – often used for confinement of opposition members even when there is no official declaration of war) ,193
"11 Magus, one from Latvia perhaps, risks losing last pair (9)"," BALT (one from the Baltic area which includes Latvia) + HAZARDS (risks) excluding the last two letters (losing last pair), DS BALTHAZAR (traditionally considered to be one of the three wise men in the Biblical; stories about the birth of Jesus; alone, BALTHAZAR would be a magus ",280
12 Seasonal fare goes off with stuffed duck (5), Anagram of (off) GOES containing (stuffed with) O (duck [no score in cricket]) GO O SE* GOOSE (seasonal fare) ,111
13 Monkey in tree with no tail … (7)," TAMARIND (a large tropical caesalpiniaceous tree (Tamarindus indica) that bears yellow flowers and long brown seed pods) excluding D, the final letter (with no tail)  TAMARIN (any small Central and S American monkey of the genera Saguinus and Leontopithecus, related to the marmosets.) 15 … exercises, sheltering in another one … (4) PE (physical education; exercise) containing (sheltering) IN P IN E PINE ([another] tree) 16 … more of the same familty, top trimmed (4) FIRST (top) excluding T, the last letter(trimmed) FIRS ([another {more}]trees, ofthe same family as PINEs) ",579
20 Deliveryman’s affair with potter? (7), RES (Latin for ‘affair’) + CUER (snooker player; billiard player; Pool player; one who pots ball; potter) RESCUER (one who delivers you from danger; deliveryman) ,163
