clue,exp,len
3  The Scots engineer women (4),"   W (women)  ATT   WATT (reference James WATT [1736 – 1819], Scottish engineerr)  ",83
4  Old and stupid I am (3),"  O (old)  D, H   DOH   ",24
5  Privileged Basque bodies give one endless pleasure! (6),"   FUN (pleasure) excluding the final letter (endless) N  EROS   FUEROS (a code or body of law or privileges, esp in the Basque provinces)  ",140
6  Deposits being accepted by old character (7),   ESSE (actual existence; being) contained in (accepted by) LOS (obsolete [old] word for ‘reputation’; old character) LO (ESSE) S   LOESSES (windblown loamy deposits found in river valleys)  ,192
7  Guides suddenly reveal this city on route north (10),"   DUSSED (hidden word in [reveal] GUIDES SUDDENLY reversed [on route north; down clue]) DUSSED< L, ORF   DUSSELDORF (city [in Germany])  ",138
8  Industrial German city cultivated tree (4),   ULM (Industrial city in Germany)  O  ULMO (a Chilean eucryphia tee which is sometimes cultivated as an ornamental)Oxford Dictionary of English  ,147
9  Decoy on lawn covering uphill course in some colour (8),  TICE (a ball played as a decoy to tempt one’s opponent at lawn croquet) containing (covering) (RUT [course] reversed [uphill; down clue]) TIC (TUR<) E N   TINCTURE (tinge; shade; colour)  ,190
"10  Curry, perhaps, a provider of full prandial contentment? (6)","   SATER (one who satisfies fully in rewlation to food and drink; a provider of full pradial contentment)  K   SKATER (reference John Curry, 1949 – 1994],British skater – Olympic and World figure skating champion in 1976)  ",223
14  Take up position after twisting or turning goad with wheel (9),   (R (take) + UP + SLEW (a position taken after a twist) + OR)all reversed (turning) (RO WELS PU R)<   ROWELSPUR (a SPUR [goad] with a small spiked wheel)  ,157
15  Ordinary remote control? (5),   O (ordinary)  WALD  No. Clue Wordplay Entry ,47
"1  Hauled into court, after work, I get in bother (3,2)",   (OP [opus; work] + I] contained in (hauled into) CT (court) C (OP I) T COP IT (suffer a punishment; get in bother)  ,119
4  That poses problem immediately (9),   Anagram of (problem) THAT POSES  POSTHASTE (immediately)  ,61
9  Old pretty clothing is dellicate (9),   EX (old) + (QUITE [fairly; pretty] containing [clothing] IS) EX QU (IS) ITE EXQUISITE (delicate)  ,101
10  Fruit brought in from Angola (5),   MANGO (hidden word in [in] FROM ANGOLA)  MANGO (fruit) MANGOes are grown in Angola but that may not be enough to make this an &Lit clue  ,140
11  Promise given by Heath briefly chasing power (6),"   P (power) + (LEDGER [reference Heath LEDGER [1979 – 2008], Australian actor, excluding the final letter [briefly] R)  PLEDGE (promise)  ",139
12  One of two books left by the old retired writer (8),"   KINGS (the Old Testament contains two books of KINGS) + L (left) + (YE [old form of ‘the’] reversed [retired]) KINGS L EY< KINGSLEY (reference Charles KINGSLEY [1819 -1875], English clergyman, historianand novelist. He was the author of The Water Babies among other books)  ",277
14  Supply dope to friend in relaxed fashion (10),   INFORM (pass information to; supply dope to) + ALLY (friend)  INFORMALLY (in relaxed fashion)  ,98
"16  Work steadily, having entered old college (4)",   PLY (work steadily) containing (having entered) O [old]) P (O) LY POLY (polytechnic; college)  ,98
19  There’s merit in learning (4),   EARN (hidden word in [in] LEARNING)  EARN (merit)  ,54
20  Lengthy pamphlet checked by professional editor (10),   TRACT (pamphlet) contained in (checked by) (PRO [professional] + ED [editor]) PRO (TRACT) ED PROTRACTED (lengthy)  ,118
22  Wicked acts of vandalism (8),  ,2
"1 A sailor lacking refinement said to get some military training (7,6)"," ASSAULT COURSE =”some military training”. Sounds like ‘a salt, coarse’=”A sailor lacking refinement”  ",103
10 Wanderer repeatedly without home (9)," ITINERANT =”Wanderer”. ITERANT=”repeatedly”, around IN=”home”  ",64
"11 Over time does, for example, hold back (5)"," DETER =”hold back”. DEER=”does [plural of doe], for example”, around T[ime]  ",78
12 Contrasts seen in fine art works (5), FOILS =”Contrasts”. F[ine] plus OILS=”art works”.  ,52
13 Silly dons spar about nothing — they’re used to cut and thrust (9), SPADROONS a sword used to cut and thrust. (dons spar)* around O=”nothing”  ,76
"14 Frightened a learner with a gun, say (7)"," ALARMED =”Frightened”. A L[earner] plus ARMED=”with a gun, say”.  ",67
16 Some split hairs to modernise this Asian language (7)," SIAMESE =”Asian language”. THAI, the modern name for Siamese, is hidden in “Some spliT HAIrs”  ",96
"18 In which, people gamble and endlessly cash in? Not so (7)", CASINOS =”In which people gamble”. CAS[h] I[n] NO[t] S[o]  ,60
20 Leads astray spies holding foreign nobleman (7)," SEDUCES =”Leads astray”. SEES=”spies”, around DUC=”foreign nobleman”.  ",72
"21 Thereby extracted from clips of actors (4,5)", IPSO FACTO =”Thereby”. Hidden in “clIPS O/F ACTOrs”  ,54
23 Article from Spanish city that was historically used in fighting (5)," BILBO A rapier. A=”Article”, removed from BILB[a]O=”Spanish city”  ",68
24 Fencers use them to ensure most of enclosure gets put back (5), EPEES used by fencers. SEE=”ensure” plus rev(PE[n])=”most of enclosure gets put back”  ,88
25 Fruit tree in a French garden area not explored in depth (9), UNPLUMBED =”not explored in depth”. PLUM=”Fruit tree” in UN=”a French” and BED=”garden area”.  ,96
"26 Cares about large and diverse brood — they are biologically related (5,8)", BLOOD BROTHERS are biologically related. BOTHERS=”Cares” around L[arge] plus (brood)*  Down ,93
2 They’re used by Turks fighting racism — it’s wrong (9), SCIMITARS Turkish swords. (racism it’s)*  ,43
3 Mostly hostile states (5), AVERS =”states”. AVERS[e]=”Mostly hostile”  ,45
4 Had close relationships with ladies I mistreated (7), LIAISED =”Had close relationships”. (ladies I)*  ,50
5 Naval cutter in dock joined by young woman (7), CUTLASS A naval sword. CUT=”dock” plus LASS=”young woman”  ,60
6 Deceptive and unorthodox kind of service (9), UNDERHAND =”Deceptive”; =”unorthodox kind of service” in tennis  ,66
7 Fight in nocturnal creature’s home over nothing (3-2), SET-TO =”Fight”. SETT=”nocturnal creature’s home” over O=”nothing”  ,69
"8 Without a vote, is candid and fresh, unusually so (13)", DISFRANCHISED =”Without a vote”. (is candid fresh)*  ,54
"9 Disputed editors cutting things like this, occurring four times here (7,6)"," CROSSED SWORDS =”Disputed”. ED[itor]S inside or “cutting” CROSSWORDS=”things like this”. CROSSED SWORDS occur four times in the grid – 12ac/2dn; 13ac/5dn; 24ac/22dn and 23ac/17dn.  At a bit of a stretch, an alternate parsing might have the wordplay as “Disputed”=’had CROSS WORDS about’ ED[itor]S, with a ‘definition’ of “cutting things [i.e. SWORDS] like this [i.e. CROSSED], occurring four times here”  ",406
"15 Statement of policy, if not same, must be changed (9)", MANIFESTO =”Statement of policy”. (if not same)*  ,51
"17 Legendary brand’s former quality, as proclaimed? (9)", EXCALIBUR Arthur’s legendary brand=sword. Sounds like ‘ex-calibre’=”former quality”  ,86
"19 Yield small volume you aim, ultimately, to store in reserve (7)", SUCCUMB =”Yield”. C[ubic] C[entimetre]=”small volume” plus [yo]U [ai]M inside SUB=”reserve”  ,94
"20 As sign, dangerous creature rendered harmless? (7)", SCORPIO the star sign. SCORPIO[n]=a de-tailed SCORPIOn=”dangerous creature rendered harmless”  ,96
"22 Fish under stone, kind of blue or grey (5)", STEEL =”kind of blue or grey”. EEL=”Fish” under ST[one]  ,58
"23 Almost swallowed part of apple or pear, say (5)"," BOUGH =”part of apple or pear [tree], say”. BOUGH[t]=”Almost swallowed” as in falling for a tall tale   ",105
"1 TROPICAL Very hot, current across river (8)",   TOPICAL (current) around R (river)    ,41
6 SHANTY Sea air? (6),   Cryptic definition   I am sure I have seen this one before.    ,66
9 TOLEDO Was first to invade extremely historic Spanish city (6),   LED (was first) inside TOO (extremely)    ,45
"10 NORTH SEA  Noah and rest adrift in large body of water (5,3)",   (NOAH + REST)*    ,21
11 MERE Lake in Lyme Regis (4),   Hidden solution: [ly]ME RE[gis]   Is there?    ,50
12 SWORD-STICK  Angry talk amid criticism of weapon-holder (5-5),"   WORDS (angry talk) inside STICK (criticism)   The double use of ‘stick’ feels somewhat uncomfortable but it’s, of course, technically OK.    ",144
14 PLATFORM Party line given from soapbox (8),"   Double definition    16 ORAL Said of country life (past not present) (4)   PASTORAL (of country life) minus (‘not present’) PAST   Really nice clue, in my opinion.    ",170
18 OVER Unopened port settled (4),   DOVER (port) minus its starting letter D (‘unopened’)    ,60
"19 FINE ARTS  Corresponds about familiar paintings and poetry etc (4,4)",   FITS (corresponds) around NEAR (familiar)    ,48
21 CROSSPATCH  Ill-natured type to go over plot (10),   CROSS (to go over) + PATCH (plot)    ,40
22 HASH Eats hot dish of meat and vegetables (4),   HAS (eats) + H (hot)   Falcon could even have stopped after the third word of the clue.    ,94
24 ROULETTE Allowed to enter course for a game (8),   LET (allowed) inside ROUTE (course)    ,42
26 BARELY Only just see behind counter (6),   ELY (see) coming behind BAR (counter)    ,44
27 SLOGAN Hit hard with an advertising phrase that’s memorable? (6),   SLOG (hit hard) + AN    ,27
"28 SIGNED ON  Working dogs – nine employed (6,2)",   (DOGS + NINE)*       Down ,29
2 RHONE Extremely rash on European river (5),   R[as]H + ON + E (European)    ,33
"3 PRESENT ARMS  Here members salute (7,4)",   PRESENT (here) + ARMS (members)   Very efficient/effective clue.    ,71
4 CROSSBOW Angry over crook bringing weapon (8),"   CROSS (angry) + BOW (crook, as a verb)    5 LAND OF MY FATHERS  Taffy’s her old man, playing a patriotic song (4,2,2,7)   (TAFFY’S HER OLD MAN)*    ",151
6 STRIDE Take long steps in street and trip (6),   ST (street) + RIDE (trip)    ,32
7 ASH The result of burning this wood? (3),   Double definition   I could have taken ‘this’ as part of the second definition too but I didn’t.    ,103
"8 TRENCHANT Scathing, worker after cut (9)",   ANT (worker) coming after TRENCH (cut)    ,45
"13 TROJAN HORSE  Trap hard worker, hack (6,5)",   Triple definition    ,24
15 LIVERPOOL English city’s organ fund (9),"   LIVER (organ) + POOL (fund)    17 IN THE BAG Certain hat being used (2,3,3)   (HAT BEING)*    ",97
"20 SPOT-ON Accurate, boy receiving trophy (4-2)",   SON ( boy) around POT (trophy)    ,37
23 SALVO Volley in Oval’s out of place? (5),   (OVAL’S)*    ,16
"09 ANKLE-BITER Tinker able to fix little one 1 Accidentally delivering scars to the unwary? (8,7)", CARELESS DRIVING Anagram [accidentally] of DELIVERING SCARS The whole clue is the definition – but the grammar is rather dodgy. ,129
9 Soldier voices his bitterness (7), RANCOUR Sounds like [voices] ‘ranker’ [soldier] ,49
10 Believed to be like Moses? (7), REPUTED I like the idea of this but it doesn’t quite work: it refers to the story of the baby Moses being hidden by his mother but he was not PUT in a single REED! ,165
11 Pity it’s a plant (3)," RUE Double definition [though I was surprised to find that it does have the other ‘feel sorry for’ meaning – I’m used to it as meaning ‘regret’ or ‘repent’] RUE is one of Ophelia’s flowers: ‘There’s rue for you, and here’s some for me. We may call it “herb of grace” o’ Sundays.’ It is a symbol of repentance in folk lore, so the two definitions are connected. ",362
12 L (4-7), HALF-CENTURY L – Roman numeral for 50 – a rather easy dingbat-style clue ,74
"13 Good health on the face of it! (6,4)"," DOUBLE CHIN A reference to the old toast, ‘Chin chin’ ",55
15 Pinch head off a duck (4), TEAL [s]TEAL [pinch] ,22
18 Catch sight of clairvoyance unknown (4), ESPY ESP [Extra Sensory Perception – clairvoyance] + Y [unknown] ,66
20 Rise to a fielder’s position (10), STANDPOINT STAND [rise] + POINT [fielder] ,43
"23 Series of events gets evangelist round church in vain (6,5)", MARKOV CHAIN MARK [evangelist] + O [round] + CH [church] in VAIN ‘a mathematical system that undergoes transitions from one state to another’ – a new one on me but I was able to get it from the straightforward cluing. ,219
25 Go to court a girl (3), SUE A rather neat double definition ,37
26 Liberty formed by first English revolution (7), FREEDOM Anagram [revolution] of FORMED and E [first letter of English] – no comment! ,86
27 Took in what hen laid scrambled? (7), INHALED Anagram [scrambled] of HEN LAID ,41
"28 Tories with savings accounts? (10,5)"," INTERESTED PARTY Cryptic definition – Tories being, presumably, simply one example of a party, hence the question mark? I suppose they’re perhaps more likely to have savings accounts, which yield [or used to] interest.  Down  ",227
1 Vehicle journey carrying good missile propellant (9), CARTRIDGE CART [vehicle] + RIDE [journey] round [carrying] G [good] ,69
2 Verse or a nude dancing (7), RONDEAU Anagram [dancing] of OR A NUDE ,40
3 Way out with triumphal expression after toilet at the local (8), LOOPHOLE LOO [toilet] + PH [public house – local] + OLÉ [triumphal expression] ,80
4 Social philosopher vexed by student (5), SOREL SORE [vexed] + L [student] ,34
"5 Command of engineers, in a manner of speaking (9)", DIRECTION RE [Royal Engineers] in DICTION [manner of speaking] ,64
6 Threaten one member’s demise (6), IMPEND I MP [one member] + END [demise] ,41
7 Under it maybe become unwelcome (7), INTRUDE Anagram [maybe] of UNDER IT ,37
8 Light-headed Bible giver not on by the sound of it (5)," GIDDY GIDDY + ‘on’ sounds like ‘Gideon’ – reference to Gideons International, who distribute free Bibles. ",107
14 Mexican dish in county for ancient burials (9), CATACOMBS TACO [Mexican dish] in CAMBS [county] ,49
16 In recent times rattled off for ever (6-3), LATTER-DAY Anagram [off] of RATTLED + AY [for ever] I have a slight quibble with the definition here: LATTER-DAY means ‘of recent times’. ,139
"17 Space and quiet between works begin business (4,4)", OPEN SHOP EN [space in printing] + SH [quiet] between OP OP [works] ,69
19 Proportion of soft centre perhaps? (7), PERCENT P [soft] + anagram [perhaps] of CENTRE ,48
21 After endless affront there’s a right to be detached (7), INSULAR INSUL[t] [endless affront] + A R [a right] ,52
"22 Rather brave, sound as a rock (6)", BOLDER Sounds like ‘boulder’ [rock] ,37
23 Rig for conductor without forte? (5)," MUFTI MUTI [Riccardo, conductor] round [without] F [forte] ",60
8 Children’s clothes are often old-fashioned — complaint heard (8)," OUTGROWN OUT = ‘old fashioned’, after which a groan or ‘complaint’ is heard (if you listen to ‘grown’, that’s what it sounds like). And of course, children’s clothes are often OUTGROWN.  ",188
9 A beauty tailed on English street (6)," AVENUE A is A, ‘beauty tailed’ = VENU(s), (that is, having had the tail or last letter removed), and E = English: A VENU E = ‘street’.  ",137
"10 Burden servant bears, being less mentally quick (6)", DENSER ‘burDEN SERvant’ does indeed ‘bear’ this word.  ,56
"12 Spouse formerly seduced, with no initial time spared (8)"," EXEMPTED One’s ‘spouse formerly’ is one’s EX, and ‘seduced’ is TEMPTED, with, as we are told, no initial T (‘time’) – hence EMPTED. EXEMPTED = ‘spared’.  ",155
13 Gentleman’s valet finally released from prison (3)," SIR ‘Valet finally’, namely T (the last letter of ‘valet’), is released from STIR or prison, giving this gentleman.  ",118
14 Wind up eating very soft type of ice cream (6)," RIPPLE To wind someone up is to RILE them, and this word ‘eats’ (contains) PP (very soft, in music), giving a type of ice cream.  ",131
16 Woolly cow (8)," GUERNSEY A double definition – a GUERNSEY is a breed of cow and a woollen jersey, both named after the Channel Island. (JERSEY has both meanings too of course, but it has the wrong number of letters!)  ",203
17 They flew in the early days with authority (7)," WRIGHTS The WRIGHTS, namely Orville and Wilbur, were early pioneers of flight (‘flew in the early days’). W = ‘with’ and RIGHTS constitute authority.  ",152
20 Poem written after sappers’ defeat (7)," REVERSE RE, the Royal Engineers (every setter’s favourite regiment, remember) are also known as the ‘sappers’; and VERSE is here written after them, giving REVERSE or ‘defeat’.  ",179
23 Cuts of beef cooked in rissole? Not quite (8), SIRLOINS This nice clue probably put you in mind of cheaper cut than SIRLOINS (who would cook those in a rissole?). But we are asked to take ‘not quite’ all of IN RISSOLE and then ‘cook’ or anagram it: (IN RISSOL)* = SIRLOINS.  ,229
24 She’s looking after baby but there’s nothing to it (6)," SITTER Double definition – a baby SITTER, who may be female, looks after a baby, and a SITTER is also a ‘sitting duck’ or easy target (‘there’s nothing to it’).  ",163
26 Part of balletic movement that’s involuntary (3), TIC This involuntary movement is part of ‘balleTIC’.  ,55
27 Third Reich symbol was obscured by task I bungled (8)," SWASTIKA WAS is obscured, i.e. covered up (included), by a ‘bungled’ or anagrammed form of TASK I.  ",101
28 Wally pocketing conventional benefits (6)," ASSETS A wally or ASS ‘pockets’ (includes) SET (‘conventional’), yielding ASSETS or benefits.  ",96
31 Uncouth cry of startled angler! (6), OAFISH Favourite clue of the puzzle. “O! A fish!”  ,52
"32 Joining you for broadcast, I get a rapturous feeling (8)"," EUPHORIA EU PHOR, if ‘broadcast’ (on the radio say), would be indistinguistable from YOU FOR. Then I get A: EU PHOR I A, or ‘rapturous feeling’.  Down ",152
1 Not wearing clothes and undies on a regular basis (4)," NUDE Read AND UNDIES ‘on a regular basis’, namely every other letter: aNd UnDiEs = NUDE (‘not wearing clothes’).  ",115
2 Two Germans in Home Counties served up farm produce (4)," EGGS If G is German then GG is two Germans. They are in the Home Counties or south-east (SE) served ‘up’ – namely backwards, as this is a down clue: E(GG)S = ‘farm produce.’  ",176
"3 Rough sounding area in bay, perhaps (6)"," HOARSE HOARSE or ‘rough-sounding’ = A (area) in HORSE – and a horse might perhaps be a ‘bay’, namely a chestnut-coloured horse.  ",130
4 Junior to stab bear (7)," UNDERGO If x is ‘Junior to’ y then x is UNDER y; a ‘stab’ is a GO (‘Give it a stab’); and to UNDERGO something is to ‘bear’ it. This nice clue is very short, simple even, and yet completely misdirecting.  ",206
"5 With which you barely see? (5,3)"," NAKED EYE In this ‘cryptic definition’, instead of a definition and wordplay, the clue has a definition only, but one that does not mean what it appears at first sight. You ‘barely see’ with the NAKED EYE not because you can hardly see but because if it is NAKED then it is ‘bare’. (Some setters over-use this clue type, or set poor examples which are not really very cryptic at all, but Nutmeg is not among them.)  ",417
"6 Wretched vagrant depends on handout, ultimately (10)"," DESPONDENT ‘Vagrant’ (wandering, or anagram) DEPENDS ON, plus T (the ‘ultimate’ letter of ‘handout’), gives this word meaning ‘wretched’.  ",140
"7 Entering study, regrets son’s lack of culture (8)"," RUDENESS DEN is in RUES (‘regrets’) S (‘son’) – giving RUDENESS (‘lack of culture’). Isn’t the wrong word inside, you ask? Well, if you read the clue carefully, this reading is also possible. You, the solver, must write RUES S, but not forgetting to ‘enter’ or insert DEN.  ",275
11 Drop off pile (3)," NAP A double definition – to drop off (to sleep), and the pile on a carpet.  ",78
14 Make progress shedding G-string (3)," ROW To make progress is to GROW; shedding the G, we get ROW or ‘string’.  ",75
"15 Dog, one I caught biting heel like boxer (10)"," PUGILISTIC PUG (dog) I (one) I C (caught, in cricket), biting (containing) LIST – something a ship might do meaning to ‘heel’ or tilt. So we have PUG I LIST I C, ‘like boxer’. A neat clue because a ‘boxer’ is also a type of dog, but I hope that didn’t lead you astray long.  ",276
18 Artist at home put on repellent clothing (8)," RAINWEAR An RA (Royal Academy) is an artist; IN = at home; to ‘put on’ is to WEAR, giving RAINWEAR, (water-) repellent clothing.  ",131
19 Woman I left during tense period at end of day (8)," TWILIGHT W (woman) I L (left) is ‘during’, i.e. in the middle of, TIGHT or tense, giving a period at the end of day.  ",119
21 Almost deserve appreciation (3)," EAR EAR (appreciation, as in to ‘give ear’) is almost EARN (deserve).  ",72
"22 Properties, say, in Home Counties going up (7)"," ESTATES STATE (‘say’) in SE going up, a device we’ve already seen in 2 down – just a little lazy of Nutmeg to use it twice.  ",126
24 Scotsman’s returning with very good seafood (6)," SCAMPI MAC, of course, is a Scotsman; so MAC’S returning = SCAM, and PI, or pious, is ‘very good’, giving SCAMPI, seafood.  ",125
25 Bond runs out of bank (3)," TIE R (‘runs’, in cricket) has been taken out of a TIER or bank, giving this bond.  ",85
29 Quiet ducks go away (4)," SHOO SH! (‘Quiet!’) O, conventionally representing zero, is a duck (yet another cricket reference), so OO = ducks.  ",117
"1 WITNESSES Sees sense maybe, within reason (9)",  SENSE* in WITS ,17
6 ARCH Chief part of the foot (4),  Double Definition ,20
8 TURNOVER Pass on the takings (8),  DD ,5
9 TITIAN It returns more than once to an old master (6),  2 x IT rev & AN ,18
10 CHAINS Restrictive measures (6),  Cryptic Definition ,21
11 TRANSEPT A cross section of the church (8),  CD ,5
12 GLANCE Look for a key cutter (6),  G (key) & LANCE ,18
"15 SHIPS LOG A maritime record? Yes, of course (5,3)",  CD ,5
16 SUBTITLE Deaf people may appreciate blue tits flying around (8),  [BLUE TITS]* ,15
19 NICENE A number embracing church creed? (6),  C.E. in NINE ,15
21 ADORABLE It’s lovely wandering abroad with the French (8),  ABROAD* & LE ,15
22 SCARCE Having clear head in panic is unusual (6),  C(lear) in SCARE ,19
24 BIKINI Pacific island in which one may be found sunbathing (6),  Double Def ,13
"25 ANGLESEY Island — where to fish by the sea, say? (8)",  ANGLE (to fish) & hom of SEA ,31
26 TSAR Holy man turns to a king and emperor (4),  S(ain)T rev & A R(ex) ,24
27 HALF-TRUTH Vera or city? (4-5),  Cryptic indication to either half of VERACITY Down ,53
"1 WAUGH Novelist in conflict, we hear (5)",  Hom of WAR ,13
2 TENSION One isn’t affected with stress (7),  [ONE ISNT]* ,14
3 ELVIS Presley lives again! (5),  LIVES* ,9
"4 STRATUS Cloud starts lifting, admitting sun in the middle (7)",  (s)U(n) in STARTS* ,21
5 SITUATION Job in which no one tense is given a rise (9),  NO ,5
1 TAUT IS all reversed 6 ARTISTS Dire Straits are recording ones (7),  STRAITS* &lit I guess ,24
7 CLAMPDOWN Vice has fallen with stringent suppression (9),  CLAMP & DOWN ,15
"13 LAUNDRIES Under sail perhaps, they may tend to the sheets (9)",  [UNDER SAIL]* ,16
14 ESTABLISH Found to be less habit-forming (9),  [LESS HABIT]* ,16
17 TERRIER Row about stray dog (7),  ERR in TIER ,14
18 EYEBALL Watch the dance in which one has a pupil (7),  EYE & BALL ,13
20 CHATEAU Large house where cat is given water in France (7),  Cat and water in French ,26
22 SIGHT Spectacle in which a bull appears? (5),"  I guess this is referring to a bulls-eye in the sights, ",58
"1 CY PRES Fancy President will squash this law (2,4)",  New to me but a hidden answer ,32
4 RINGER Impostor to try to make attempt at phoning Buckingham Palace? (6),  RING (phone) E.R. ,20
10 AVARICE What draws a diner ultimately into a bad habit? (7),  A (dine)R in A VICE and &lit I guess ,39
"11 REVAMPS With revolutions all around, a politician brightens up (7)",  (A M.P.) in REVS ,19
12 SENTIMENTALISTS Manliness? Test it out — this lot are very soppy (15),  [MANLINESS TEST IT]* ,23
13 COLANDERS They’ve come down together — they’ll be in the kitchen (9),  CO (joint) LANDERS ,21
14 DITCH Get rid of irritating pain after day (5),  D(ay) & ITCH ,15
16 LUTES Instruments offering greetings with the Salvation Army coming out (5),  No S(alvation) A(rmy) in (s.a.)LUTES ,39
"18 SAFETY NET Fatty seen floundering? This may prevent dangerous mishap (6,3)","  [FATTY SEEN]* 21 THE INVISIBLE MAN Short novel featuring one in evil banishment abroad (3,9,3)  Iin [EVIL BANISHMENT]* [Tyop fixed thanks] ",141
22 ARMLOAD A member can’t take more than this (7),  Cryptic def ARM LOAD ,23
23 ROTATOR One goes around a hill confronted by rubbish (7),  ROT & A TOR ,14
24 PINTER Dramatist and unmarried woman — no saints (6),  Saints removed from (s)PIN(s)TER ,35
25 PYTHON Snake? It’s surprisingly not used by nasty hypnotist (6),  ITS* removed from [HYPNOTist]* Down ,38
1 CLASSICAL Cold girl I term almost ‘highbrow‘? (9),  C(old) LASS I CAL(l) ,23
"2 PLAINCLOTHES MAN All chap mentions confuses detective (12,3)",  [ALL CHAP MENTIONS]* ,23
"3 EDITION Version of text seen as incitement to rebellion, wanting leader ousted (7)",  (s)EDITION ,13
"5 INVALID Someone unwell at home with a covering, very restricted (7)","  V(ery) in IN & A LID 6 GAME SET AND MATCH An announcement that court action will proceed no further (4,3,3,5)  Cryptic def ",125
7 ROSES Bloomers almost break — what’s inside is extraordinarily large (5),  O.S. in RES(t) ,17
"8 REVERE Renowned rider always in race, first and last (6)",  EVER in R(ac)E ,17
9 BRUTUS Conspirator is a beast — American not English (6),"  BRUTE with U.S. replacing E(nglish) 15 HIT-AND-RUN Like an accident that could be nasty and hurting, not good (3-3-3)  [AND HURTIN(g)]* ",138
"17 SAN JOSE New-style jeans so OK for an American city (3,4)",  [JEANS SO]* ,14
18 SHINDY Reluctant to limit awful din or rumpus (6),  DIN* in SHY ,14
19 FRIARY Religious institution enables the young to absorb uplifting atmosphere (6),  AIR reversed in FRY (youngsters) ,35
"20 TOLSTOY Author in sort of depression, upset over a trifle (7)",  SLOT reversed & TOY ,22
1 TINPOT Paltry cash prize (6), TIN (cash) POT (prize) ,24
4 STICKLER Label’s left inside for perfectionist (8), L (left) inside STICKER (Label) ,33
"10 KERRY BLUE Terrier from Scottish island failing to keep head down (5,4)", sKERRY (scottish island less ‘s’ – failing to keep head) BLUE (down) ,70
"11 ARIES Sign changes, five having been driven out (5)"," vARIES – changes less ‘v’, roman numeral for five ",51
12 BRAE Couple caught out leaving Scottish bank (4)," BRAcE ( Brace means a couple, usually used in hunting; less ‘c’ – caught out) ",79
"13 TINKER BELL Fairy ring located by gypsy (6,4)", BELL (ring) by the side of TINKER(Irish name for gypsy) ,57
15 CHINWAG Natter in church with popular footballer’s wife? (7), CH (Church) IN (popular) WAG (footballer’s wife) ,50
16 DVORAK Rex brought in vodka cocktail for Czech composer (6)," R (Rex) in anagram of VODKA – Antonin Dvorak, Czech composer ",62
19 BEDLAM Criminal blamed for state of uproar (6), Anagram of BLAMED .. nice misdirection here with criminal ,59
21 CLASSIC Remarkably typical Conservative girl in charge (7)," C (Conservative) LASS (girl) IC (in charge) 23 UP IN THE AIR 9? Undecided (2,2,3,3) Direct clue for “undecided”, neat reference to ",132
9D which is FLYING 25 OSLO Czechoslovakia’s capital (4), CzechOSLOvakia ,16
27 PRIAM King of Troy married after pair split up (5), Anagram of PAIR + M (married) – Priam was the King of Troy ,60
28 TOUCHDOWN Try to land (9)," Doubledef, reference to american football rugby where a try is a way to score points 29 SIT IN FOR Take the place of model in favour of keeping home (3,2,3) SIT (Model) IN (Home) FOR (in favour of) ",199
30 CHASER Frantic search for an engraver (6), Anagram of SEARCH Down ,24
"1 TAKE BACK Recapture bear on other side (4,4)", TAKE (bear as used in “bear responsibility”) BACK (other side) ,64
2 NARRATIVE A bishop in original story (9), A RR ( A bishop – Right Reverend) in NATIVE (original) ,56
3 ORYX Antelope and steer crossing railway (4), OX (steer) crossing RY (Railway) – ORYX is an antelope found in Africa / Arabia ,81
"5 TWEAKED Kew date rearranged, altered (7)", Anagram of KEW DATE ,21
"6 CHAIRWOMAN Female executive, one employed by daily (10)", I (one) in CHARWOMAN (daily) – Quite liked this clue. One of the meanings of “daily” is a woman who cleans a house every day ,126
7 LOIRE Learning about island in French river (5), LORE (Learning) about I (Island) – Long french river ,54
8 RESULT Outcome of Ulster broadcast (6), Anagram of ULSTER ,19
9 FLYING Fast female telling untruths (6), F (female) LYING (telling untruths) ,37
"14 TWELFTH MAN What may be termed “Glorious” on island reserve? (7,3)"," TWELFTH (as in the Glorious Twelfth – reference to Aug 12th, start of the shooting season) on MAN (isle of) – The twelfth man is the reserve / substitute in a cricket side who comes in should any player in the starting eleven retires hurt. ",241
17 ASSESSORS Judges 24 different roses across the south (9), ASS (24d is Idiot) + anagram of ROSES across S (south) ,56
18 SCHOONER Check on board earlier vessel (8), CH (check) in SOONER (earlier) ,32
20 MAESTRO Most are blown for an eminent conductor (7), Anagram of MOST ARE ,21
"21 CLIQUE Exclusive group in old golf club, reportedly (6)", Sounds like Clik Cleek – old golf club ,40
22 RUMPUS Disturbance behind American (6), RUMP (behind) US (American) ,29
"24 IDIOT Fool’s short turn of phrase, irritant ultimately (5)", IDIOm (short turn of phrase) T (irritant ultimately) ,54
1 Everyone in drag is fat (6), TALLOW =”fat”. ALL=”Everyone” in TOW=”drag” ,45
4 Crash after stock’s first issued (6), SPRANG =”issued”. PRANG=”Crash” after S[tock] ,47
9 Magazine articles from William Morris (4), AMMO =”Magazine articles”. Hidden in [Willi]AM MO[rris] ,57
"10 A crude mop’s deployed — that stops water rising (4,6)", DAMP COURSE =a barrier used in damp-proofing. (A crude mop’s)* ,64
"11 Brief encounter, at first, with one in Shropshire location (4,2)"," CLUE IN =”Brief”. E[ncounter] and I=1=”one”, both inside CLUN, a Shropshire town. ",83
