clue,exp,len
9 ATAP A blip? Thatcher might have had recourse to this abroad (4), A TAP. It’s a thatching material in Asia. ,43
10 SISTRA Isis orants might have rattled these with endless noise (6)," Another compound anagram: take the letters of NOIS from ISISORANTS to obtain an anagram of the answer, which means “an ancient Egyptian wire rattle used in Isis-worship”. ",172
11 INSULATIONS They’ll save on heating bills – salon units I treated (11)," *(SALON UNITS I). Can you have a plural of INSULATION? The Oxford Dictionary of English defines it as a mass noun, which means that it cannot be pluralised (or at least that’s the rule Susie Dent applies on Countdown!). ",221
16 PARASITE Crown circling prince I’ll follow as hanger-on (8), RAS (an Ethiopian prince) I in PATE (or crown). ,49
18 GAMETIC Name periodical brought up for ‘sexually active’ (7), CITE MAG (all rev). ,21
20 DRUDGE Menial urged to work with day added on (6), *(URGED D(ay)). ,17
21 RUGATE What’s displaying form of rut with age? (6)," *(RUT AGE). Another & lit clue, where the definition and the wordplay are the same. ",85
23 OJIME Bead fastener old James attached to one of netsuke’s pair (5), O JIM E (E is one of the only pair of letters in the word “netsuke”). ,71
"25 HERON What may be found in Rhone, flapping about (5)", *RHONE. And another & lit clue. ,33
"26 DUES Deserts, or nameless features thereof (4)", DU(n)ES. You have to read this as in the term “just deserts”. ,63
"27 FENI Indian liquor, peaty by the sound of it (4)", Sounds like “fenny”. ,22
1 Emigre after surgery gets note for course of treatment (7), REGIMEN : Anagram of(… after surgery) EMIGRE plus(gets) N(abbrev. for “note”). ,80
5 Excitement for a rocketeer – or annoyance for a hiker? (4-3)," LIFT-OFF : [LIFT OFF](something that might annoy a hitch-hiker looking for a lift). Answer: As in “we have lift-off!”, something often said at Cape Canaveral. ",160
9 Gentleman given two directions for warning device (5)," SIREN : SIR(a respectful from of address, used for a gentleman) + E,N(abbrev. for “east” and “north”, two compass directions). ",128
10 Stir leading group on island beset by strong wind (9)," GALVANISE : [ VAN(leading group;the foremost of a group of people, as in “he was in the van of the socialist movement”) plus(on) IS(abbrev. for “island”) ] contained in(beset by) GALE(a strong wind). ",201
11 Cool time with a good man in charge – that’s excellent (9)," FANTASTIC! : FAN(to cool with, say, a fan) + T(abbrev. for “time”) plus(with) A + ST(abbrev. for “saint”, a good man) + I.C.(abbrev. for “in charge”). ",152
12 Military supremo with hard or easy thing to do (5)," CINCH : C-IN-C(abbrev. for “Commander-in-Chief”, military supremo) plus(with) H(abbrev. for “hard”). ",102
13 The French defend backward port and river (5)," LOIRE : LE(“the” in French) containing(defend) reversal of(backward) RIO(de Janeiro, main Brazilian port). Defn: …, in France. ",128
15 Exotic fruit in small measure consumed by individual (9)," PERSIMMON : [I MM](1 mm;abbrev. for “1 millimetre”, a small measure by most standards, with “1” substituted by its Roman numeral) contained in(consumed by) PERSON(an individual). ",180
18 Note a lad busy around college with liking for narrative (9), ANECDOTAL : Anagram of(… busy) NOTE A LAD containing(around) C(abbrev. for “college”). ,88
19 Some take a selfie as support for artist (5), EASEL : Hidden in(Some) “take a selfie“. ,42
21 Addition to a legal document for a cyclist? (5), RIDER : Double defn. ,22
23 Love to be in camp in ground working for friend (9)," COMPANION : O(letter signifying 0, “love” in tennis scores) contained in(to be in) anagram of(… ground) CAMP IN + ON(working, as with an electrical appliance). ",161
25 Journalist observed around November characterising old material? (9), HACKNEYED : HACK(a derogatory term for a journalist) + EYED(observed) containing(around) N(letter represented by “November” in the phonetic alphabet). ,152
26 Trade in capital kept back in Mediterranean island (5)," IBIZA : BIZ(informal term for “business”;trade) contained in(in) reversal of(… kept back) AI(“A1”;excellent;capital!, with 1 substituted by its Roman numeral). ",161
27 Measure of power shown by French water painter (7)," WATTEAU : WATT(unit of measure of power or energy per unit time) plus(shown by) EAU(“water” in French). Answer: Jean-Antoine, French painter. An example of his art – “The Judgement of Paris”. ",193
28 Almost final time to digest northern Italian food (7), LASAGNE : “last”(final;describing what’s at the end) minus its last letter(Almost …) + AGE(a period of time) containing(to digest) N(abbrev. for “northern”). Down ,164
1 Tranquil end to summer with flutes playing (7), RESTFUL : The last letter of(end to) “summer” plus(with) anagram of(… playing) FLUTES. ,88
"2 Summing up, say, I have condensed part of speech (9)"," GERUNDIVE : GERUND(a noun derived from a verb by adding “-ing”, am example of which;say, is “summing up” from “to sum up”) + I’VE(condensed form of “I have”). Defn: … in some languages (including Latin), not to be confused with the gerund in English. ",252
3 Obsession in Asian capital to ban liberal (5), MANIA : “Manila”(capital city of the Philippines in Asia) minus(to ban) “l”(abbrev. for “liberal”). ,101
"4 Reportedly, figures that are dubbed secure in club? (9)"," NIGHTSPOT : Homophone of(Reportedly) “knights”(figures;important or distinctive persons that are dubbed;made a knight by the ritual touching of the shoulder with a sword) + POT(to secure;to win, say, a trophy). Answer: An example of which;? is a nightclub. ",258
5 Purple colour arising in topical illustration (5)," LILAC : Reversal of(arising, in a down clue) hidden in(in) “topical illustration“. ",84
6 Man’s possessive in country given commercial concession (9)," FRANCHISE : HIS(in grammar, the possessive pronoun for a man) contained in(in) FRANCE(the European country). ",110
7 Head provides view dismissing Greek character (5), ONION : “opinion”(a point of view of an issue or situation) minus(dismissing) “pi”(a letter in the Greek language). Answer: Slang for a person’s head. ,152
8 Revive request for quiet in unconstrained start to negotiations (7), FRESHEN : SH!(exclamation requesting for quiet;silence) contained in(in) FREE(unconstrained;able to act as one wishes) + the 1st letter of(start to) “negotiations“. ,166
14 Complete university competition after injection of new stamina (9), ENDURANCE : END(to complete;to finish off) + U(abbrev. for “university”) + RACE(a competition) containing(after injection of) N(abbrev. for “new”). ,149
"16 Older mole in training offering an inspiration for aspirants? (4,5)", ROLE MODEL : Anagram of(… in training) OLDER MOLE. ,52
17 One in official writing admitting qualm (9)," MISGIVING : I(Roman numeral for “one”) contained in(in) MS(abbrev. for “manuscript”, the original;official version of a book, article, etc. before being published) + GIVING(admitting;conceding that something is valid). ",220
18 Publicises question for activity needing aces? (7)," AIRSHOW : AIRS(publicises;put into public or general knowledge) + HOW(a word that starts a certain type of question). Defn: …, ie. ace pilots. ",144
20 Liquid leaking in connection (7), LINKAGE : Anagram of(Liquid) LEAKING. ,39
22 French aristocrat appreciated revolutionary old coin (5), DUCAT : DUC(a French aristocrat;a duke) + reversal of(… revolutionary) TA(used to express appreciation). ,106
23 Aquatic rodent is evasive with place cut off (5), COYPU : COY(evasive;reluctant to give details about something considered sensitive) plus(with) “put”(to place) minus its last letter(cut off). ,144
"1 VOLTE FACE Fixed fee to cover account after potential turnaround (5,4)","  *(fee)to coverAc(count)afterVOLT(“potential”), soVOLT-EF(AC)E ",64
"6 AGED Old and heartless, OK! (4)","  AG(re)ED(“OK”, with its heart (centre) removed, so heartless) ",64
10 DWELT Lived in Germany with the world of the Germans (5),  D (Germany) +WELT(“world” in German) 11 NEGLIGENT Slack peignoir (night clothing) (9)  NEGLIGE (“peignoir”) + Nt. (“night”). 1  15 bullets found in marksman’s jacket (6) MAMMON AMMO (bullets) ‘found’ in M N (first and last letters or ‘jacket’ of ‘marksman’) ,260
5  Buck Rogers loses almost everything pursuing cheat all over (6), DOLLAR R (first letter only of ‘Rogers’ – ‘losing almost everything’) after or ‘pursuing’ DO (cheat) ALL reversed or ‘over’ 10/,128
"29  Everyone should accept this on securing desired outcome through change (5,6)", LEGAL TENDER LEG (‘on’ in cricket) + END (desired outcome) in or ‘through’ ALTER (change) ,91
11  Is this related to fluctuation in yuan price? (9), PECUNIARY A cryptic definition – an anagram of YUAN PRICE – anagrind is ‘fluctuation’ ,87
12  Way to provide security and alert local criminal (10), COLLATERAL An anagram of ALERT LOCAL – anagrind is ‘criminal’ ,63
13  Ingredient in vegetable soup and cockaleekie? (4), KALE Hidden (‘ingredient’) in cocKALEekie 15  “Cabaret”‘s opening and over half of Isherwood’s novel means … (6) RICHES An anagram of C (first letter or ‘opening’ of ‘cabaret’) and ISHER (‘over half of Isherwood’) – anagrind is ‘novel’ 16  … having them tell Isherwood’s other characters off (4-2-2) WELL-TO-DO An anagram of TELL WOOD (the other letters or ‘characters’ of ‘Isherwood’ – see 15) – anagrind is ‘off’ ,416
"19  What’s used to pay fare from India, reserving mid-section of seating area (8)", CURRENCY CURRY (fare from India) round or ‘reserving’ the middle letters or ‘mid-section’ of bENCh (seating area) ,115
21  Carefully prepared patches of ground with holes for vegetables (6), GREENS Double definition – the first referring to GREENS on a golf course ,75
24  Silence is very hard for you and me to interrupt (4), HUSH HH (very hard) with US (you and me) inside or ‘interrupting’ ,67
25  Subject of experimental work on prisoner’s sense of right and wrong (10), CONSCIENCE SCIENCE (subject of experimental work) after or ‘on’ CON (prisoner) 27  “Bitter” perhaps describes mean article about Grant (9) ALLOWANCE ALE (‘bitter perhaps’) round or ‘describing’ LOW (mean) AN (article) C (circa – about) ,237
28  Board and lodgings for hacks with no frills? (5), TABLE sTABLEs (‘lodgings for hacks’ – horses) without the first and last letters or ‘frills’ ,94
29  See 10 30  Appropriate linesman checks corner kicks from the outset (6), POCKET POET (‘linesman’) round or ‘checking’ C K (first letters or ‘outsets’ of ‘corner kicks’) Down ,102
2  Exchange licence plates with delightful character (7), ANGELIC Hidden in or ‘plated by’ ‘exchANGE LICence’ ,53
"3  Feast laden with fat in the morning brought about sickness (5,5)", MALTA FEVER REVEL (feast) round or ‘laden with’ FAT + AM (morning) all reversed or ‘brought about’ – a new one for us! ,120
4  Family member found in outskirts of Newcastle? That’s a relief! (6), NEPHEW N E (first and last letters of Newcastle) PHEW (‘that’s a relief’) ,75
5  Late year-end finished with sacking of leader (8), DECEASED DEC (December ‘year-end’) cEASED (finished) with the first letter or ‘leader’ omitted or ‘sacked’ ,108
6  See 24 7  I’m surprised American soldier upset his old adversary (7), ARAPAHO OH (‘I’m surprised’) A (American) PARA (soldier) all reversed or ‘upset’ ,82
8  Thrilling cast vacated theatre circle (8), ELECTRIC An anagram of T E (‘theatre’ without the middle letters or ‘vacated’) and CIRCLE – anagrind is ‘cast’ ,112
9  Vacuous humbuggery exercise (4), HYPE Could this be an &lit? H Y (‘humbuggery’ without the middle letters or ‘vacuous’ PE (exercise) ,101
14  It curtails reforms serving the public good (10), ALTRUISTIC An anagram of IT CURTAILS – anagrind is ‘reforms’ ,62
17  Less decent batsman sacrifices power to lower degree (8), OBSCENER OpENER (batsman) with ‘p’ (power) omitted or ‘sacrificed’ and replaced by BSC (Bachelor of Science – ‘lower degree’) ,127
18  Ship preferably has children on board (8), SCHOONER SOONER (preferably) with CH (children) insde or ‘on board’ ,69
20  Determination to work out issues (7), RESOLVE Double definition ,27
22  Leon Redbone regularly remixed “Move On Up”? (7), ENNOBLE An anagram of LEON rEdBoNe (alternate or ‘regular’ letters) – anagrind is ‘remixed’ ,93
23  Serpent takes shelter in the land of Nod (6), ASLEEP ASP (serpent) round or ‘taking’ LEE (shelter) 24/,57
6  Pine nut’s suppressed rash (8), HEADLONG LONG (pine) after or ‘suppressed by’ HEAD (nut) ,58
"1 PACE ONESELF Go steadily or make your Xmas worker walk up and down? (4,7)", pace one’s elf ,16
7 RED Flipping costly to lose article like Santa’s suit (3), (de{a}r)rev. ,14
9 EVENING How Carol says snow settles in Freiburg finally around 6pm? (7), even in {Freibur}g — “deep and crisp and even” ,48
"10 HOORAYS After snarfing food endlessly, husband beams and cheers (7)", h ({f}oo{d}) rays ,19
11 EATS Worries escalate after turkey’s served for starters (4), e{scalate} a{fter} t{urkey’s} s{erved} ,40
12 POINSETTIA Bloomer associated with Xmas in Thailand misbehaving with opiates (10), (in T opiates)* ,17
14 THUSLY In this way son left Boxing Day party at the end? On the contrary! (6)," Thu{rsday} (S L) {part}y — Boxing is an inclusion indicator, and since it’s ‘on the contrary’, it’s (Thu y} which is boxing (S L) rather than the reverse — yes, the word does exist (in Collins at any rate although not in Chambers) although I can’t think why, since it seems to mean exactly the same as thus ",308
15 REINDEER Hot duke chasing soldiers? Always a few on the pull at Xmas! (8), RE in [= hot] d. eer ,22
"18 FESTIVAL Around four, cook large feast for Christmas Day? (8)", (l feast)* round IV ,21
19 PSALMS No substance in pious charity songs like Millennium Prayer? (6)," p{iou}s alms — Millennium Prayer, about which I was rather vague, was a single by Cliff Richard which was the Christmas No. 1 in 1999, which was hardly a psalm I imagine, so presumably there is a looser connection to psalms ",225
"22 OPHTHALMIC After losing head, Catholic MP drunkenly wins hearts of viewers (10)", ({C}atholic MP)* round H ,26
"24 BRRR Three Republicans put on first side of Baby, It’s Cold Outside! (4)", B{aby} R R R — yes there really is such a word: it’s in Chambers and Collins ,78
26 ROLLING Heaving pub expends its last gallon after large Latin men returned (7), (in{n} g) after (L L OR)rev. ,30
27 TABLEAU Scene in story about Balthazar originally taking gold (7), ta(B{althazar})le Au ,22
28 TOY Lad loses head after the opening of this! (3)," t{his} {b}oy, &lit., very nice clue although to be picky one doesn’t open a toy, and you don’t know that the lad is going to lose his head, so perhaps the exclam could have been a question mark instead ",203
29 ENTERPRISES Endeavours to go in for things one might win on radio (11)," enter “prizes”, ‘on radio’ indicating the homophone Down ",58
1 PRESENT Give outsomething you might want to receive this Xmas (7), 2 defs ,8
2 CHESTNUTS Xmas food box with bit of tuck that student group wraps (9), chest NU(t{uck})S ,19
3 ODIN God is love? That’s a racket! (4), 0 din ,7
4 EGGNOG American’s Xmas drink finished up? Turned out Greg tucked into it! (6)," G{re}g in (gone)rev. — gone = finished in the sense “Since he was hit on the grille of his helmet, Broad as a batsman is gone” ",128
5 ENHANCED Nurse with bad acne hospital department initially made better (8), EN (acne h)* d{epartment} — and nowhere the expected ENT ,58
"6 FROZENNESS State of severe cold affected one’s ferns, head of zoo held (10)", (one’s ferns)* round z{oo} ,28
7 ROAST Queen has browned bread with no topping for Xmas dinner? (5), R {t}oast 8 DESPAIR Abandon hope (especially after daughter gets gas) (7) d esp. air ,86
"13 SLEIGH RIDE Having saved one grand, relished travelling for Xmas jaunt? (6,4)"," (1 g) in (relished)* 16 ENLARGERS They make shots bigger in flipping Tyneside (and beers with drop of rye in there!) (9) (NE)rev. la(r{ye})gers — enlargers as in photographic enlargers, which maks shots [= photos] bigger ",222
17 FANLIGHT Xmas illumination not well-ventilated? A knight should open that window (8), f{airy} light round (a N) — N = knight in chess notation ,58
"18 FOOT ROT Sheepish complaint climbing hill and also peak of fells (4,3)", (tor too f{ells})rev. — I took it on trust that there is a complaint of sheep called foot rot ,95
20 SPROUTS Bit of rust in jet on small wind generators this time of year? (7), sp(r{ust})out s — referring to the flatulence that is apparently generated by sprouts ,87
21 WINTER Victor half-heartedly bears temperature in the cold season (6), win{n}(t)er ,13
23 HOLLY Xmas decoration completely lacking in width (5), {w}holly ,10
"10 UPTIGHT Defaced drinking vessel, smashed on edge (7)"," A charade of [c]UP (‘drinking vessel’) plus TIGHT (‘smashed’ – that is, drunk). ",81
"11 RAT RACE Artist to sketch undesirable existence (3,4)", A charade of RA (‘artist’) plus TRACE (‘sketch’). ,51
12 EXILE Ban text title out of Times (5), ‘[t]EX[t] [t]I[t]LE’ without the Ts (‘out of Times’). ,55
13 CARNIVORA Order soldiers to stop endless festivity (9)," An envelope (‘to stop’) of OR (other ranks, ‘soldiers’) in CARNIVA[l] (‘festivity’) minus its last letter (‘endless’). ",120
14 NOTED Famous number by ’50s rocker (5)," A charade of NO (‘number’) plus TED (Teddy Boy, ‘ ’50s rocker’). ",66
"16 BISMILLAH Error probed by philosopher, a blessing perhaps (9)"," An envelope (‘probed by’) of MILL (John Stuart, or others) plus ‘a’ in BISH (archaic slang, ‘error’), for the Arabic invocation, which may be used as a blessing. ",163
18 TYRANNOUS Cruel newbie setters overwhelming girl (9), An envelope (‘overwhelming’) of ANN (‘girl’) in TYRO (‘newbie’) US (‘setters’). ,81
"19 NEXUS Short, unsexy jockeys bond (5)", An anagram (‘jockeys’) of ‘unsex[y]’ minus its last letter (‘short’). ,71
20 BAPTISMAL Roll back the Spanish writing: it’s a sort of font (9)," A charade of BAP (bread ‘roll’) plus TISMAL, a reversal (‘back’) of LA (‘the Spanish’, feminine for a change) plus MS (manuscript, ‘writing’) plus ‘it’. ",154
"23 PANIC Alarm call all ignored: I sleep, turning over (5)", A reversal (‘turning over’) of ‘C[alll]’ minus ALL (‘all ignored’) plus ‘I’ plus NAP (‘sleep’). ,97
24 EARMARK Set aside weapon stocked by English vessel (7), An envelope (‘stocked by’) of ARM (‘weapon’) in E (‘English’) plus ARK (‘vessel’). ,84
25 CROATIA Spies gathering nothing in desert country (7), A double envelope (‘gathering’ and ‘in’) of O (‘nothing’) in RAT (‘desert’) in CIA (‘spies’). ,95
26 VICE-PRESIDENT Politician failing to offer wrapping papers (4-9)," A charade of VICE (‘failing’) plus PRESIDENT, an envelope (‘wrapping’) of ID (identity ‘papers’) in PRESENT (‘offer’). Down ",125
"2 OUTFITTER Not in closet, sexier clothes come from here (9)"," A charade of OUT (‘not in closet’) plus FITTER (‘sexier’. I raised an eyebrow at this, but among its definitions of fit, Chambers gives “highly attractive, sexually desirable (inf)”). ",185
3 ROGUE Bad sort of accent British dropped (5), [b]ROGUE (‘accent’) minus the B (‘British dropped’). ,54
4 ATTIC Greek has an idiosyncrasy when stammering? (5), A T-TIC (‘an idiosyncrasy when stammering’). ,46
5 SURPRISES Society rebels about Republican’s bombshells (9), An envelope (‘about’) of R (‘Republican’) in S (‘society’) plus UPRISES (‘rebels’). ,85
"6 ATTRITION Grinding rock into art with this, oddly (9)", An anagram (‘rock’) of ‘into art’ plus TI (‘ThIs oddly’)’ ,59
7 ERATO Elevated books exist as a source of inspiration (5)," A reversal (‘elevated’ in a down light) of OT (Old Testament, ‘books’) plus ARE (‘exist’), for the muse of lyric poetry. ",122
"8 AUGEAN STABLES Awfully at sea, as bungle is a mess for Labour (6,7)"," An anagram (‘awfully’) of ‘at sea as bungle’. The definition refers to one of Herakles’ labours, the cleaning of the Augean Stables. ",134
9 METAPHYSICIAN He’s concerned with being satisfied by a doctor (13), A charade of MET (‘satisfied’) plus ‘a’ plus PHYSICIAN (‘doctor’). ,68
15 DUNSINANE Demands to settle on silly Scottish hill (9)," A charade of DUNS (‘demands to settle’ money owed) plus INANE (‘silly’), for the landmark featured in Macbeth. ",112
16 BOOKMAKER Might one interest betterauthor? (9), Double definition. ,20
"17 LEXINGTON Showing muscle, topless fashion in American battle scene (9)"," A charade of [f]LEXING (‘showing muscle’) minus its first letter (‘topless’, appropriate for a down light) plus TON (‘fashion’). The battle scene might be in Massachusetts, for the opening battle of the Revolutionary War, or in Missouri, for either of two engagements in the Civil War. ",287
"21 PARSI Knock over Sikh, half-cut Indian believer (5)"," A charade of PAR, a reversal (‘over’) of RAP (‘knock’), plus ‘SI[kh]’ minus its second half (‘half-cut’). ",107
22 LOCUS Back away from crazy American place (5), A charade of LOC[o] (‘crazy’) minus its last letter (‘back away’) plus US (‘American’). ,89
4 MUCOID Senior officer I covered with dirt-like slimy stuff (6)," C[ommanding] O[fficer], plus I; inside MUD=”dirt” ",51
6 MINOTAUR Hybrid child receiving letter from Athens (8), MINOR=”child” taking in TAU=”letter from Athens”/from the Greek alphabet ,74
9 NEEDLE Want the French to be annoying (6), NEED=”Want”; plus LE=”the [in] French” ,40
"10 FISHCAKE Is like “running water”, infiltrating bogus food item (4,4)"," IS, plus H[ot] and C[old]=”like running water”; all inside FAKE=”bogus” ",73
"11 RAVI SHANKAR Musician to make off with most of capital (4,7)", =the sitar player – see [wiki] RAVISH=”to make off with”; plus ANKAR[a]=”most of [the Turkish] capital” ,105
15 ANGUISH Not beginning to flag pain (7), [L]ANGUISH=”flag” without its beginning letter ,48
"17 ROOT OUT Get rid of bouncer and hawker (4,3)", ROO=kangaroo=”bouncer”; plus TOUT=”hawker” ,44
"18 TROUSER ROLE Time to wake up, accepting Flynn’s cross-dressing persona (7,4)", =a role where an actress appears in male clothing T[ime] plus ROUSE=”wake up”; around ERROL Flynn ,99
"22 IMPERIAL Put at risk, adopting a system of measurement (8)"," IMPERIL=”Put at risk”, around A ",33
23 BALHAM Half of hair lotion put around part of London (6), Half of HA[ir]; with BALM=”lotion” around it ,46
"24 HASSIDIC Very devout, hot and reportedly sour (8)", H[ot]; plus a homophone of ‘acidic’=”sour” ,44
25 DINNER Socialist revolutionary eating pub lunch (6)," RED=”Socialist”, reversed/”revolutionary”; around INN=”pub” Down ",66
1 VILLUS Rising operettist excising an intestinal growth (6)," =a hairlike growth in the lining of the small intestine Arthur SULLIV[an]=”operettist”, reversed/”Rising”, and with an removed ",128
"2 MINISKIRTS They expose limbs, given sweets – is drink included? (10)"," MINTS=”sweets’, around IS and KIR=”drink” ",43
3 LOTHARIO Womaniser reluctant to go to a South American city… (8), LOTH=variant spelling of loath=”reluctant”; plus A; plus RIO=”South American city” 4 MONTREAL …or mental (crazy) North American one (8) =a North American city (or mental)* ,173
5 CLEAVAGE Gap between outstanding features of holiday mostly in prison (8), most of LEAV[e]=”holiday”; inside CAGE=”prison” ,49
"7 AJAX A vote for German 10, or Greek hero (4)", A; plus JA=yes or “vote” in German; plus X=”10″ in Roman numerals ,67
8 REEL Dance to cast a lustful eye over (4)," LEER=”cast a lustful eye”, reversed/”over” ",44
12 ACHROMATIC Colourless church with scent outside (10), CH[urch] with AROMATIC=a fragrant substance=”scent” outside it ,64
13 COLOPHON Work hard to penetrate punctuation mark by which publisher may be recognised (8), =a publisher’s emblem OP[us]=”Work” plus H[ard]; inside COLON=”punctuation mark” ,82
14 STREAMER Radish top getting into cooking vessel results in severe cold (8)," =cold as in an illness, with water streaming from the nose R[adish] in STEAMER=”cooking vessel” ",97
16 INTERMIT Pause for popular insect with no bottom (8), IN=”popular”; plus TERMIT[e]=”insect” without its bottom letter ,65
19 ROADIE I adore getting drunk with member of band’s crew (6), (I adore)* ,12
20 KITH Old friends bringing equipment to hospital (4), KIT=”equipment” plus H[ospital] ,33
"1 PESTILENT Off-piste, fast – and deadly (9)",  *(piste) + LENT (“fast”) ,27
6 BASRA Retired horse touring southern Iraqi city (5),  <=ARAB (retired “horse”) touring S(outhern) ,46
"9 NERVE Bottle, the transmitter of a message (5)",  Double definition ,20
"10 EYESTRAIN Difficulty seeing English tutor, certainly previously (9)",  E(nglish) + YES (“certainly”) + TRAIN (“tutor”) ,50
11 CENTIMETRE Heart-breaking period in a small measure (10),"  CENTRE (“heart”) with TIME (“period”) breaking Clue No Solution Clue Definition (with occasional embellishments) / Logic/parsing 1A JACOB REES-MOGG Apparently an upper-class twit, George, involved with job scam (5,4-4) Apparently (is it all an act?!) an upper-class twit / anag, i.e. involved, of GEORGE + JOB + SCAM ",319
"10A BLADDER Deflated by peer, Blair abandons broadcast – “Snake!” (7)"," (something) deflated by peer (someone who pees) / BL(AIR) (Blair, abandoning air, or broadcast) + ADDER (snake) ",113
"11A STAYS ON Corsets worn? Royal heir pissed off that Brenda does so? (5,2)", Royal heir (Prince Charles) pissed off that Brenda (Queen Elizabeth II) does so / STAYS (corsets) + ON (worn) ,111
12A COMIC Rich Saunders? (5)," double defn. / Rich can describe something with COMIC potential; and Jennifer Saunders is a COMIC, or comedienne ",114
"13A LANDSLIDE Hardly what the Tories got in June, so a massive descent (9)"," double defn. / a LANDSLIDE is hardly what the Tories got in (the) June (election); and a LANDSLIDE, or land slip, could be described as a ‘massive descent’ ",157
"14A SITCOM Funny thing, to be an MP and almost put in an appearance (6)"," funny thing / SIT (be an MP) + COM(E) (put in an appearance, almost) ",70
"16A PREVIEWS Pervy rep, touching wives inappropriately, whiffs (8)"," whiffs / PRE (anag, i.e pervy, of REP) + VIEWS (anag, i.e. inappropriately, of WIVES ",86
"19A COPULATE Couple, taking Trump’s lead, discharged with a bang (8)"," bang / anag, i.e. discharged, of COUPLE + T (leading letter of Trump) + A ",75
"20A ACTS UP One caught short with drink is a 29 (4,2)"," is a 29 (pain in the arse) / A (one) + CT (abbreviation of caught, so caught short) + SUP (drink) ",99
"22A ON ACCOUNT Working with a Conservative aristocrat, getting interim payment (2,7)", interim payment / ON (working) + A + C (Conservative) + COUNT (aristocrat) ,76
25A VOMIT Bring up Vaz’s source? Give it a miss! (5)," bring up / V (first letter, or source, of Vaz) + OMIT (give it a miss) ",72
2D ALARM Panic! Foreign article found in member (5)," panic! / A_RM (member) around LA (definite article, in French) ",64
3D OLD-SCHOOL Conservative getting on fishy group (3-6), conservative / OLD (getting on) + SCHOOL (group of fish) ,58
4D RURAL Gents not elected after start of ruin of the country (5)," of the country / R (start of Ruin) + UR(IN)AL (Gents’ toilet, without IN – elected) ",85
"5D ELSINORE Dramatic location, or senile resort? (8)"," dramatic location (in Hamlet) / anag, i.e. resort, of OR SENILE ",65
"6D MEANS Wicked sex, enough to get by on (5)", enough to get by on / MEAN (wicked) + S (sex) ,47
7D GASSINESS Fancy assessing flatulence? (9)," flatulence / anag, i.e. fancy, of ASSESSING ",45
"8D ABACUS It would calculate USA’s ruin, being infiltrated by born again Christian leaders (6)"," it would calculate / A_US (anag, i.e. ruin, of USA) around (being infiltrated by) BAC (leaders, or first letters, of Born Again Christian) ",140
"9D UNLESS But not if topless, without a tabloid (6)"," but not if / if you didn’t have a copy of the Sun (tabloid), you might be SUN-LESS, and taking the top off that leaves (S)UNLESS ",130
"15D TOP BANANA Number one spinner, fruity thing (3,6)", number one / TOP (spinner) + BANANA (fruity thing) ,52
"17D VICE VERSA Mike Pence partly avers “diversification”? Other way round (4,5)"," other way round / VICE (Mike Pence, Trump’s VP) + VERSA (anag, i.e. diversification, of AVERS) ",96
18D ETRUSCAN Electronic survey about POTUS: “No politician; civilization no longer” (8)," civilisation, no longer / E (electronic) + SCAN (survey), around TRU(MP) (Trump, the POTUS, minus MP – politician) ",116
19D CROTCH Member’s position: “Corbyn’s ‘lead’ bollocks – check” (6)," (male) member’s position / C (leading letter of Corbyn) + ROT (bollocks, rubbish) + CH (check) ",96
"21D POTATO Idler’s shit, full of rubbish (6)", idler (eg. couch potato) / PO_O (shit) around (full of) TAT (rubbish) ,71
"23D CUT IN Conservative leader blowing top – interrupt! (3,2)"," interrupt! / C (Conservative) + (P)UTIN (Russian leader, removing, or blowing, top letter) ",92
24D TOUGH A hard man ought to get screwed (5)," a hard man / anag, i.e. to get screwed, of OUGHT ",50
"1  Not large, just ten stone (4)",   (ONLY [just] excluding [not] L) + X (Roman numeral for ten) ONY X ONYX (semiprecious stone)  ,96
2  Environmentalists agree with Pence? Unlikely (10),"   Anagram of (unlikely) AGREE and PENCE GREENPEACE* Reference Mike PENCE, Vice President of the United States, considered by many to be an opponent of environmental protection legislation GREENPEACE (a non-governmental environmental organization)  ",249
"10  Where workers make Conservatives rich, before finally getting sacked (7)","   FAT (rich, as in FAT cats) excluding the last letter (finally getting sacked) T + (C [Conservative] + TORY [Conservative] giving Conservatives) FA C TORY FACTORY (where people make things)  ",193
"11  After covering bathroom wall, one fills (7)","   A (one) contained in (fills) TILING (covering bathroom wall) T(A) ILING TAILING (descriptive of someone ‘after’ someone else)  12  Brief foreign version of Trump: the Movie (3,2,3,7)   PUTIN (reference Vladimir PUTIN, President of Russia; foreign version of Donald Trump) + THE + PICTURE (movie) PUT IN THE PICTURE PUT IN THE PICTURE (give all the relevant information; brief)  ",381
13  Maybe one new waterfront feature in ‘ull? (6),"   N (new) + ‘UMBER (the river HUMBER flows through HULL, so someone who drops their aitches would describe the ‘UMBER as a waterfront feature in ‘ULL) N UMBER NUMBER (one is an example of a NUMBER)  ",200
"14  Dead series of notes for a scraped bass, perhaps (8)","   DEAD with SCALE (series of notes) replacing (for) A DE SCALE D DESCALED (a bass is a fish with scales, so scraped bass would be DESCALED)  ",142
17  Handle report of Hillary’s usurper in the White House (8),   MONICKER (sounds like [report of] MONICA [reference MONICA Lewinsky with whom President Bill Clinton was alleged to have had an affair; Hillary [Clinton’s usurper in the White House) MONICKER MONICKER (nickname or real name; handle)  ,237
