clue,exp,len
24 PHYSICIST Power his city’s arranged for scientific type (9), P[ower] (his city’s)* ,23
26 PRIZE Laboriously extractsomething captured in war (5), double definition: =prise; =something taken by force ,54
"28 SPACE Put in crossword, it can produce expression of annoyance (5)"," Put a SPACE in cross / word, and we produce “expression of annoyance” ",71
29 CONUNDRUM Parody about religious female and odd puzzle (9)," COD=”Parody”, around NUN=”religious female”, plus RUM=”odd” Down ",66
1 MASS Collect for service (4), double definition: =gather together; =religious service ,57
2 ALBERT Warning about start of Brexit — keep watch on it (6), =a chain to keep a watch on. ALERT=”Warning” about B[rexit] ,61
"3 STUDIO FLAT Boss and I recently cut accommodation (6,4)"," STUD=”Boss”, plus I, plus OF LAT[e]=”recently cut” ",52
4 GERMAN Beginning article in English or other language (6)," GERM=”Beginning”, plus AN=”article in English” ",48
"5 STANDS IN One who’s good and evil becomes deputy (6,2)"," ST=saint=”One who’s good”, plus AND, plus SIN=”evil” ",54
6 BETA Part of alphabet Athenians used (4)," part of the greek alphabet, and hidden in [alpha]BET A[thenians] ",66
7 SCOT-FREE Secret of getting drunk with no negative consequences (4-4), (Secret of)* ,14
8 BERN Line one’s taken from one European capital to another (4)," capital of Switzerland. BER[li]N=”one European capital”, with l[ine] and i=”one” taken away ",93
13 PANEL Bound to screen name coming up for jury (5)," LEAP=”Bound”, around N[ame], all reversed/”coming up” ",55
15 UNSTOPPING Removing what obstructs multinational organisation’s capital (10), U[nited] N[ation]’S=”multinational organisation’s” plus TOPPING=”capital”=excellent ,85
"16 DONUT Party with loaf and cake, especially for Americans (5)"," DO=”party”, plus NUT=”loaf”=slang for the head ",48
18 BOGEYMAN Crew led by colonel into something scary (8), MAN=”Crew” led by Colonel BOGEY the imaginary golf opponent – see[wiki] ,73
19 EARPIECE Call comes through here: note a revised recipe (8)," E=musical “note”, plus A, plus (recipe)* ",42
"22 PATENT Clear case, not egocentric? (6)"," PAT[i]ENT=”case”, taking the I from the centre makes it “not egocentric” ",74
23 EMIGRE Awful regime displaced person (6), (regime)* ,11
"24 POST Proposer of scientific theories, initially in job (4)", Initial letters of P[roposer] O[f] S[cientific] T[heories] ,60
"25 ITEM Individual unit, or a couple (4)", double definition ,19
1 SEABIRD Diver maybe raised rocks protecting bar mouth (7),"  RAISED* containing B (Bar, mouth – first character) ",54
5 PEACOCK Butterfly gives a firm nip on the outside (7),  [ A CO (firm) ] inside PECK (nip) ,36
9 TRAIL Labour needs a victor to follow (5),"  TRavAIL (labour, without A V [victor] ) ",42
10 CONSTABLE Beat copper wire frames on street (9),"  CABLE (wire) containing [ON ST (street)] – clever if somewhat brief misdirection, from “..copper wire..” ",107
11 PROTOZOIC New zoo to cut reduced cost of tiny animals (9),"  [ZOO TO]* in PRICe (cost, reduced) ",37
"12 PITCH Sort of pine, soft pine (5)",  P (soft) ITCH (pine) ,23
13 WINDOW DRESSING Means to view plaster facade (6-8),  WINDOW (means to view) DRESSING (plaster) ,44
"18 ORNITHOLOGISTS Hobbies interest them, or Ulster ministers wasting energy (14)","  OR NI (ulster) THeOLOGISTS (ministers, wasting energy i.e. without E) – refering to the hobby bird. I thought this was a clever clue too. ",140
20 INCUR Run into ragged urchin husband neglected (5),  URChIN* (without H – husband) ,32
"22 VICE VERSA Poor service in London museum? On the contrary (4,5)","  SERVICE* in VA (london museum, Victor & Albert museum) ",57
24 TALKING TO Carpeting’s total shambles without ruler (7-2),  TOTAL* outside KING (ruler) ,30
"25 TULSA Start to tour America, taking in large city (5)",  [ T (start to Tour) USA (america) ] taking in L (large) ,58
26 CONGEAL Set to screen golf for clubs (7),"  CONcEAL (screen, wiith G – golf replacing C – clubs) ",55
27 SELVAGE Train leaves around midnight for border (7),  LEAVES* around G (mid-niGht) – new word for me but getable from the clue. Down ,81
1 SIT-UPS Small Russian leader’s pointless climbing exercises (3-3),"  [ S (small) PUTIn’S (russian leader’s, pointless – without N for north) ], all reversed (climbing) ",101
"2 AMAZONIAN Big merchant, Scottish chap, forest dweller (9)",  AMAZON (big merchant) IAN (scottish chap) ,44
3 IGLOO Bunch of schoolgirls erect house up north (5),"  hidden, reversed in “…schOOLGIrls…” – nice clue !! ",53
"4 DOCTOR WHO It could be worth chopping the same business TV series (6,3)",  WORTH* in [ DO (same) CO (business) ] ,40
5 PANIC Latin-American suppresses his terror (5),"  hisPANIC (latin-american, without ‘HIS’) ",43
"6 ANTIPASTI A lot of chianti, pastis, olives and tapas perhaps (9)",  hidden in “…chiANTI PASTIs…” ,31
7 ORBIT Circle late notice Republican sent in (5),"  OBIT (late notice, obituary) containing R (republican) ",57
8 KNEE HIGH Stoned after joint not far from the ground (4-4),  HIGH (stoned) after KNEE (joint) ,35
14 DETERMINE Discourage writer’s resolve (9),"  DETER (discourage) MINE (writer’s, referring to setter) ",58
"15 ROOT CROPS Batsman whips Swedes, say (4,5)","  ROOT (batsman, joe root) CROPS (whips) – swede here refers to the rubataga, a cross between cabbage and turnip ",113
"16 INTER ALIA Work at airline, among other things (5,4)",  [AT AIRLINE]* ,16
17 HOLISTIC Like approach taken by hospital with treatment of colitis? (8),  H (hospital) + COLITIS* – semi &lit? ,39
19 GARAGE A big end and gear repaired here (6),"  [ A G (biG, end) GEAR ]* – semi &lit? ",40
21 COLON Panama City officer working his final passage (5),"  double def; COL (officer, colonel) ON (working) ",50
22 VIGIL Old poet loses rare watch (5),"  VIrGIL (old poet, without ‘R’ – rare) ",40
01 SUM Total rubbish cut back 8 THREAD Connecting line passing through South Reading (6), Hidden in souTH READing ,25
"9 TRADE GAP Call to move quickly over evidence of unbalanced economy (5,3)",  All Reversed: PAGE (call) DART (move quickly) ,48
"10 HAWKSBILL TURTLE This animal‘s bulk will shatter on the rocks (9,6)", (BULK WILL SHATTER)* AInd: on the rocks ,41
11 ETHEREAL Airy acknowledgement others helped to wrap present (8), HERE (present) inside ET AL (others) ,38
13 LESSON Reading is not so busy (6), LESS ON ,9
14 ISIS Emergency credit’s withdrawn where one might take a punt (4), CRISIS – CR[edit] ,19
16 GENUS American intelligence takes precedence in class (5), US before GEN (intelligence) ,30
17 MILD Doctor swallows contents of pill having little effect (4), [p]IL[l] inside MD ,20
18 NUNCIO Diplomat representing Catholic Union (6), (C[atholic] UNION )* AInd: representing. A near &Lit (?) ,58
"20 DUCT TAPE What may reduce leaks is fool acquiring some form of tact (4,4)"," TACT* AInd: some form of, inside DUPE (fool) ",46
23 DECONTAMINATION Maintain code not requiring recompilation or debugging? (15)," W (MAINTAIN CODE NOT)* AInd: requiring recompilation. I could see this anagram on first reading, but with crossing letters suggesting ATION at the end, and the M the rest easily appeared. ",189
25 EUPHORIA Ecstasy sets off debauched house parties (8),  (HOUSE PARTIES – SETS)* AInd: debauched. One of the trickier clues. I had the leading E from the perimeter and was misled to think Ecstasy was part of the wordplay. ,167
26 TWO-BIT Spooner’s express disapproval of idiot is worth little (3-3), Spoonerisation of “Boo tit” Down ,34
1 THWART Defeat attributed to stealth war tactics (6), Hidden in stealTH WAR Tactics ,31
2 HECKLERS Essentially they vacuously cheek live routines (8),  [t]HE[y] C[hee]K L[iv]E R[outine]S &Lit! ,43
3 EDIBLE Transport belied description of fare (6), BELIED* AInd: transport ,25
4 ITAL Scotsman leaves kind of restaurant catering for Rastafarian (4),  ITALIAN – IAN. IAN the archetypal Scotsman being ejected from Mario’s archetypal trattoria to leave Ital: ” food often celebrated by those in the Rastafari movement” according to Wiki ,186
"5 NAUTILUS Creature of deep gold, lit up in rising sun (8)",  AU (gold) LIT< inside SUN< ,29
6 DEBRIS Rubbish review created issue around book (6),  SIRED (created issue) rversed (review) around B[ook] ,55
"7 EAGLE OWL Birdie beat low score, taking one stroke less, to go into lead (5,3)"," (LOW)* AInd: beat. After EAGLE (2-under, one stroke less [than abirdie – 1-under])  Last One In after wondering whether it was to do with golf or not, finally getting all the crossing letters, then taking agesuntangling the wordplay. ",235
12 LINED Song about man’s bottom displaying signs of age (5),  LIED (song) about [ma]N ,26
"15 SOUPED UP Enhanced thus, one produces paper at university before and after (6-2)", WSO (thus) ED[itor] (one produces paper) inside UP and UP (at university) ,75
"16 GOOD TURN Saw claims that this warrants repetition (4,4)", Cryptic Def. referring to “One good turn deserves another” ,60
17 MUTATION Change eroding mutual admiration in equal proportions (8), Now this was somne interesting wordplay: MUT[ual] [admir]ATION. Equal parts of the fodder taken. ,98
"19 CLOTHE In recession, city banks reluctant to invest (6)",  EC (city)reversed (in recession) around LOTH (reluctant) ,59
21 CENOTE Well that’s natural Church School is making a comeback (6), CE (Church) ETON< I have not encountered CENOTE before<wiki link> but the wordplay was clear. ,95
22 PROFIT In favour of meeting requirements for benefit (6), PRO (in favour of) FIT (meeting requirements) ,47
"1. Sleeps with dons? (4,3)", NODS OFF Reverse clue (indicated by ‘?’): NODS OFF as wordplay could produce “dons” Definition: “Sleeps” ,106
5. Weaver’s bed (6), BOTTOM Double definition: “Weaver” (referring to the character in A Midsummer Night’s Dream) and “bed” (the base or bottom of something) ,138
"10. Love equal pay, not a distribution without clarity (8)"," OPAQUELY (O EQUAL PY)* – the O in the anagram fodder is from “Love”; the P[a]Y is from “pay, not a” Definition: “without clarity” ",131
11. Providing returns since firm’s failure (6), FIASCO IF = “Providing” reversed (“returns”) + AS = “since” + CO = “firm” Definition: “failure” ,97
"13. Lilac arrangement extremely pretty and extremely big, not quite having a shapely 5 (11)"," CALLIPYGIAN A new word for us: (LILAC)* + P[rett]Y = “extremely pretty” + GIAN[t] = “extremely big, not quite” Definition: “having a shapely [BOTTOM]” – Chambers only has “Callipygean”, but the Oxford dictionaries have the spelling here. Chambers defines it as: “Having beautiful buttocks”. ",292
"16. Minimal cover for 5, a number with a speech impediment (5)"," THONG THONG might be how you pronounce “song” = “number” if you have a lisp Definition: “Minimal cover for [BOTTOM]” 18. “I’m sorry I haven’t a clue” — most comical comeback with a hooter sound (4,5) LORD KNOWS DROL[l] = “most comical” reversed + KNOWS sounds like “nose” = “hooter” Definition: “I’m sorry I haven’t a clue” ",325
19. Epic drama about a lifesaver (9), PARAMEDIC A nice clue: (EPIC DRAMA)* Definition: “a lifesaver” ,64
20. Gives party away (5), * NATES (Another new word for us.) DONATES = “Gives” without DO = “party” Definition: themed clue: BOTTOM – Chambers defines this as “the buttocks” ,149
"21. As soon as drink’s available for writer, I got mine drunk outside (7,4)", OPENING TIME PEN = “writer” with (I GOT MINE)* around the outside Definition: “As soon as drink’s available” ,110
25. Squeal out for matches (6), EQUALS (SQUEAL)* Definition: “matches” (as a verb) ,52
"26. Better outside, I realise (8)"," * BAHOOKIE BOOKIE = “better” (Really? I’d have thought the betters were the bookie’s customers, but I don’t know much about that world) around AH = “I realise” (which seems weak to me) Definition: Themed clue: BOTTOM ",218
"27. A drip’s moving, but not like this (6)", RAPIDS (A DRIP S)* Definition: “this” (in the context of the whole clue) ,74
"28. Succumbed so readily, in part as a result of pressure (7)"," BEDSORE Hidden in [succum]BED SO RE[adily] Definition: “a result of pressure” Down 2. Long rally, off course, endlessly crawling (2,3,5) ON ALL FOURS A clever clue: [l]ON[g] [r]ALL[y] [o]F[f] [c]OURS[e] – “endlessly” here meaning to take off both ends of the words Definition: “crawling” ",289
3. Scar an Arab (5), SAUDI S + CAR = “Audi” Definition: “an Arab” ,46
"4. Take off around mid-July, run regularly, agreed and ready to fly (5,7)"," FULLY FLEDGED FLY = “Take off” around [j]UL[y] + FLED = “run”? (I think there’s a mistake here – surely it has to be “ran”, not “run” to mean FLED?) + [a]G[r]E[e]D “regularly agreed” Definition: “ready to fly” ",211
6. Paper expert knows his flesh and blood (9), ONIONSKIN ONIONS = “expert knows his” + KIN = “flesh and blood” Definition: “paper” (a very thin type) ,104
"7. You French, keep quiet! (4)", * TUSH TU = “You French” + SH = “keep quiet!” Definition: Themed clue: BOTTOM ,79
"8. Put 5 on show, instant love ending on low note (4)", MOON There are two cryptic indicators here: (a) MO = “instant” + O = “love” + [o]N = “ending on” and (b) MOO = “low” + N = “note” Definition: “Put [BOTTOM] on show” ,166
9. Kind caress first to use a keyboard (5-4), TOUCH-TYPE TYPE = “Kind” but with TOUCH = “caress” beforehand Definition: “to use a keyboard” ,95
12. Miami let loose captured reptile into local environment (12), MICROCLIMATE (MIAMI LET)* around CROC = “reptile” Definition: “local environment” ,83
14. We’re not enjoying this first sign of love in heart of sycophant (10), BOOTLICKER BOO = “We’re not enjoying this” + L[ove] = “first sign of love” in TICKER = “heart” Definition: “sycophant” ,120
"15. Help decorate cake on the outside, initially leaving edges sharply symmetric (9)"," ISOSCELES SOS = “help” with ICE = “decorate cake” around, followed by L[eaving] E[dges] S[harply] Definition: “symmetric” (I suppose all isosceles trianges do have on axis of symmetry) ",186
17. Declared bet and played (9), GAMBOLLED GAMBOLLED sounds like “gambled” = “bet” Definition: “played” ,72
22. Polish side-switching is repellent (5)," GROSS GLOSS = “Polish”, but substitute R for L (“side-switching”) Definition: “repellent” ",91
1 Place quote in speech (4), SITE – sounds like (in speech) ‘cite’ (quote) ,47
"3 Food shop with variety of hams holding appeal for cookery writer (5,5)", DELIA SMITH – DELI (food shop) plus an anagram of (variety of) HAMS around (holding) IT (appeal) ,98
"9 Cut, hard, accepted by lord with variable margin (9)", PERIPHERY – RIP (cut) H (hard) in (accepted by) PEER (lord) plus Y (variable) ,79
11 Direct / association (5), ORDER – double def. ,21
12 Climbed among debris endlessly (5), RISEN – hidden in (among) ‘debRIS ENdlessly’ ,46
"13 Plastic money finally, at that point, used in extremity (9)"," POLYTHENE – [mone]Y (money finally) THEN (at that point) in (used in) POLE (extremity) 14 Commend a fine stirring story by Steinbeck (2,4,3,3) OF MICE AND MEN – an anagram (stirring) of COMMEND A FINE ",202
"18 Doctor in no way tires, resolved to show endurance (7,5)", STAYING POWER – GP (doctor) in an anagram (resolved) of NO WAY TIRES ,70
21 Board in reach broken by hand with last bit of karate (9), COMMITTEE – COME (reach) around (broken by) MITT (hand) plus [karat]E (last bit of karate) ,92
23 Manage cheerful approach (3-2), RUN-UP – RUN (manage) UP (cheerful) ,37
24 Work out / joke (5), CRACK – double def. ,21
25 Ground that rider regarded as poor (5-4), THIRD-RATE – an anagram (ground) of THAT RIDER ,48
26 Notice concerning new row about a hormone (10), ADRENALINE – AD (notice) RE (concerning) N (new) LINE (row) around (about) A ,78
27 Really essential to deliver yorker (4), VERY – hidden in (essential to) ‘deliVER Yorker’ Down ,55
1 Classy dancing pro sure to entertain one (8), SUPERIOR – an anagram (dancing) of PRO SURE around (to entertain) I (one) ,75
2 Book filled with anger was ultimately boring (8), TIRESOME – TOME (book) around (filled with) IRE (anger) [wa]S (was ultimately) ,80
4 Ideal place kept by Tudor monarch south of river (9), EXEMPLARY – PL (place) in MARY (Tudor monarch) after (south of) EXE (river) ,77
"5 Smart, ignoring time, going over lines in happy episode (5)"," IDYLL – [t]IDY (smart, ignoring time) LL (lines) ",50
"6 Term poet changed in fragment, being irritable (5-8)", SHORT-TEMPERED – an anagram (changed) of TERM POET in SHRED (fragment) ,72
7 Certainly popular action (6), INDEED – IN (popular) DEED (action) ,37
8 Appendage on alien insect (6), HORNET – HORN (appendage) ET (alien) ,38
"10 Filled with fear, criticise criminal since apprehending fraud (5-8)", PANIC-STRICKEN – PAN (criticise) plus an anagram (criminal) of SINCE around (apprehending) TRICK (fraud) ,106
15 Weed? There’ll be awful load in end (9), DANDELION – an anagram (awful) of LOAD IN END ,47
"16 Was ankle injured in ballet? (4,4)", SWAN LAKE – an anagram (injured) of WAS ANKLE ,47
17 Prediction from man with tips for company after support (8), PROPHECY – HE (man) C[ompan]Y (tips for company) after PROP (support) ,71
19 Airman over area spies shrub (6), ACACIA – AC (airman) A (area) CIA (spies) ,43
"20 Spoil atmosphere, supporting demon (6)", IMPAIR – AIR (atmosphere) under (supporting) IMP (demon) ,58
1 ASSET STRIPPER Ruthless financier when placed before one revealing all (13), AS (when) SET (placed before) STRIPPER (one revealing all) ,60
11 SAUL Scottish personasked for by name? (4), double definition – Scots form of soul (person) and Hebrew name meaning “asked for” ,85
12 VOCAB Words in verse on occupant of rank? (5), V (verse) O (on) and CAB (occupant of rank) ,45
14 PULDRON Bit of shoulder armour lord damaged in clinch (7), nagram (damaged) of LORD in PUN (clinch) ,42
15 TRUG One carries flowers as once to throw possibly(4)," T (to, obsolete=as once) and RUG (throw possibly) ",51
16 ATTRITE A Rechabite ceremony making one repentant through fear (7)," A TT RITE, a teetotal ceremony such as the Rechabites might have. ",67
"17 TESTEE One aiming for pass probably, quite steep in part (6)", part of quiTE STEEp ,21
18 SORGHO After turning fat almost stop sugar source (6)," GROSs (fat, almost) reversed (after turning) then HO (stop) ",61
20 CASSABA Melon fool put in handbag (7), ASS (fool) put in CABA (handbag) ,34
"25 ARTISAN Journeyman, one in trains off the rails? (7)", A (one) inanagram (off the rails) of TRAINS ,45
"26 HEARTH Brazier, innermost part hot (6)", HEART (innermost part) and H (hot) ,36
27 TWENTY Old English division wary about start of war (6), TENTY (wary) contains (about) War (starting letter of) ,56
"30 THECATE Tense when confronting mysterious goddess, sheathed (7)", T (tense) then (confronting) HECATE (goddess of mystery) ,58
32 MELA Alme dancing in festival abroad (4), anagram (dancing) of ALME ,27
33 REGALIA First-class beer making comeback in the Big Smoke (7)," AI (A1, first class) LAGER (beer) reversed (making a comeback) – a cigar ",74
"34 CRUSE Small cup and saucer one dropped, shattered (5)"," anagram (shattered) of SaUCER missing A (one) 35 TIED What was the time (or so it’s said) to get hitched? (4) TIED sounds like (or so it’s said) tide (the time, season formerly) 36 CENTRAL PAHARI Nepali arch sculpted with art in division of Indo-European (13, 2 words) anagram (sculpted) of NEPALI ARCH with ART Down ",318
2 SAUTOIR Necklace gentleman takes in car (7), SIR (gentleman) contains (takes in) AUTO (car) ,48
"3 SULTRY Sweltering despot, tan yielding to effort? (6)", SULtan (despot) with TAN being replaced by (yielding to) TRY (effort) ,71
4 TORI Plant receptacles gobbled in rotavator incident (4)," found inside (gobbled in) rotavaTOR Incident 5 SCOTOMA Blind spot exhibited by e.g. Jock over parent? (7) SCOT (e.g. Jock) O (over) MA (parent) 6 TONE CONTROL New cornet blown? Implement gripping that is what modifies sound (11, 2 words) anagram (blown) of N (new) and CORNET inside (gripped by) TOOL (implement) ",314
7 RITT Murrayfield score: half time try almost converted (4)," anagram (converted) of TIme (half of) and TRy (almost) – Murrayfield is a stadium in Scotland, indicates Scots word ",117
"8 IVRESSE Result of Paris student’s binge, having left off his books on banks of Seine? (7)"," LIVRES (books, in Paris) missing L (left) then SeinE (banks of) – drunkenness ",79
9 POUSSE Get our lot in place for meal of old legumes (6)," US (our lot) in POSE (place) – an old variant of pease, itself now replaced by the modern peas. A meal could be pease pudding perhaps? Chambers does not give pease on its own a a meal. Maybe there are two definitions: “meal of old” and “legumes”? ",248
10 EASE Move very slowly when entering centre of reef (4), AS (when) in rEEf (centre of) ,31
"11 SPASMATIC Special rice, first off cold, rarely moving jerkily (9)"," SP (special) bASMATI (rice, missing first letter) then C (cold) ",65
"13 BREADHEAD Bass, one in ginger? Dough is all I really care about (9)", B (bass) then A (one) in REDHEAD (ginger) ,43
"19 HUSTLER Trull, she? Possibly, when given latitude (7)", TRULL SHE is an agagram (possibly) of HUSTLER and L (latitude) ,64
21 ASH-HEAP Remains of pyre – death of Cleo – packed with African timber? (7)," Anagram (packed with) of ASP (the death of Cleopatra) and SHEA (African timber). This explanation is an indirect anagram, not something I would expect from Azed. The more obvious reading of ASP containing SHEA leads to ASS-HEAP which looks like a mistake. ",257
"22 BATTIER Non-drinker that is entering pub, more than simply crazy (7)", TT (non-drinker) IE (that is) inside BAR (pub) – a super surface ,66
23 FINEST Like the nation’s elite if sent abroad (6), anagram (abroad) of IF SENT ,29
24 ARALIA Decorative plant from ME region showing length not breadth (6), ARAbIA (ME region) with L (length) replacing B (breadth) ,58
28 WIRE Jam specialists concerned with dip (4)," WI (Women’s Institute, aka “Jam and Jerusalem”) and RE (regarding, concerned with) – definition is pickpocket ",111
29 YAMA Representation of mortality featuring in many a mass (4), found inside manY A MAss ,26
4 Light meat (6), BEACON – BACON (meat) ,23
6 Rushing quickly into second courtship (8), SWOOPING – S (second) WOOING (courtship) ,42
"9 One fool, then another (6)", NITWIT – I (one) TWIT (fool) ,30
10 Felicity’s younger and playing indoors (8), GLADNESS – an anagram (playing) of AND in (indoors) LESS (younger) ,68
11 It shows change in opinion of regiments marching around ring (11), SWINGOMETER – an anagram (marching) of REGIMENTS around O (ring) 15 “Paradise” sooner reached? (7) EREWHON – ERE (sooner) WON (reached) ,137
"17 Soup produced first, then a wine (7)", MADEIRA – MADE (produced) I (Soup) A ,38
"18 Drink tea, out of it from methaqualone high (5,6)", LEMON SQUASH – an anagram (high) of ME[t]HAQU[a]LON[e] (methaqualone minus tea) ,81
22 Put topping on cake — daughter gets stuck in (8), ICEBOUND – ICE (put topping on) BUN (cake) D (daughter) ,57
23 Author speaks to erudite in-crowd (6), STOKER – hidden in (in-crowd) ‘speakS TO ERudite’ ,51
"24 Two girls, rather old (8)", MEDIEVAL – EDIE VAL (two girls) ,33
"25 Manage GP’s first practice (3,3)", DRY RUN – DR (GP) RUN (manage) Down ,37
1 Working at being asleep (6), DOZING – DOING (working at) ,29
"2 We left supporter hiding queen — that’s a relief (7,3)", TWELFTH MAN – WE L (left) plus FAN (supporter) around (hiding) HM (queen) ,75
3 Trembled — is it come true? Oddly not (8), DODDERED – [c]O[m]E [t]R[u]E (come true? Oddly not) ,53
4 Support from nastier bullying (8), BANISTER – an anagram (bullying) of NASTIER ,45
5 Got little bear to carry the can (8), ATTAINED – TED (little bear) around (to carry) TIN (can) ,58
7 I live alongside an animal (4), IBEX – I BE (live) ,20
"8 Dropping belt, thong … that’s the idea (4)"," GIST – G-ST[ring] (dropping belt, thong) ",42
12 Amazing half day with lads — nearly got up late (10), MONUMENTAL – MON[day] (half day) MEN (lads) LAT[e] (nearly … late) reversed (got up) ,86
13 One taking over might thus greet clarinettist (8), HIJACKER – HI ACKER {Bilk} (might thus greet clarinettist) ,60
14 The woman leads me into a train carriage — that’s sweet (8), VACHERIN – HER (the woman) I (me) in (into) VAN (train carriage) ,66
16 Dug out Wodehouse compilation that’s no use (8), HOLLOWED – an anagram (compilation) of WODEHO[use] (Wodehouse … that’s no use) ,80
19 Old computer made in the Gulf (6), QATARI – ATARI (old computer) ,31
20 Premieres of Industrial Light and Magic movie (4), FILM – I[ndustrial] L[ight] M[agic] (Premieres of Industrial Light and Magic) ,79
"6 TEA TOWEL Arafat’s apparent habit of spreading tale about sources of “the offensive Private Eye”? (3,5)"," TALE* AInd: spreading, around first letters of T[he] O[ffensive] and WE (Private Eye) ",87
8 WRAITH  Sun worshipper’s object: to enter in the company of spirit (6), RA (Sun worshipper’s object) inside WITH (in the company of). I found this very tricky ,88
10 ALBUM  Record of Democrat loser – crappy (5)," AL (Gore – Democrat loser) BUM (crappy) 11 LAND A BLOW Turn up with top grade cocaine to engage in debate UKIP-style? (4,1,4) LAND (Turn up) “A” (top grade) BLOW (cocaine) Reference to the forthright debating style of UKIP <link to last month’s story> ",253
12 SUGARCOAT  Try to conceal the unpleasantness of a businessman on TV film (9), SUGAR (Ref. “Sralan” Sugar – a businessman on TV) COAT (film) ,63
"14 SICKO  Having retired, agreed Cameron primarily is degenerate (5)"," OK (agreed) C[ameron] IS, all reversed (Having retired) 16 POINT OF NO RETURN On frontier, not up for reform when Article 50 triggered? (5,2,2,6) (ON FRONTIER NOT UP)* AInd: for reform 18/",189
"23 ROYAL MINT They make millions, just like Brenda & co – sweet (5,4)", ROYAL (just like Brenda & co) MINT (sweet) ,44
22 LIMELIGHT  Might lie about pursuing the ultimate in ephemeral fame (9)," (MIGHT LIE)* AInd: about, after [ephemera]L ",45
"25 HIT ON As women close to Donald might be? “Darlin’, sex is in!” (3,2)", HON’ (Short for Honey – “Darlin'” ) around IT (sex) ,53
26 SENIOR  Major is one needled by Right (6)," (IS ONE)* AInd: needled, then R[ight] 27 EMINENCE  Bed exhibitor wants money, not power (chiefly) and fame (8) EMIN (Tracy E – Bed exhibitor) [p]ENCE (money, not power (chiefly) ) Down ",186
"1 TOMMY-ROT Soldier, over the hill, raised cock (5-3)"," TOMMY (soldier) TOR< (the hill, raised) ",41
3 BROADS  Sexist women‘s bastard ways (6), B[astard] ROADS (ways) ,24
"5 SHOWDOWN  Confrontation engineered by Democrat, initially, in “who’s won?” fiasco (8)"," D[emocrat] inside (WHO’S WON)* AInd: fiasco 6/20 THAT’S THE TICKET “Situation just fine,” as Trump and Pence agreed? (5,3,6) Double Def. ",138
7 AMBIGUITY  Double-entendre from May: “Bug I squashed having sex” (9)," (MAY BUG I + IT (sex))* AInd: squashed 9 ONE-TO-ONE  Bad tone, nothing alike, Trump-Obama meeting? (3-2-3) TONE* AInd: bad, O (nothing) ONE (alike?) ",150
"13 OFFSTAGE  Sleazy, touching leg out of view of the audience (8)"," OFF (sleazy) STAGE (leg) 15 CHUCK IT IN  Concede: “Love sex (not outdoors)” (5,2,2) CHUCK (Love – as a term of endearment) IT (sex – again) IN (not outdoors) 16 PARALYSE  Dull state mass meeting to oust Left (Home Counties) (8) PA (state – Pennsylvania) RALLY – L (mass meeting to oust Left) SE (Home Counties) ",312
17 EPIPHANY Religious revelation from drippy hippy with an ‘E’ (8), (HIPPY AN E)* AInd: drippy ,28
19 LOLLOP  Idle Hank takes two lengths (6), LOOP (hank) around LL (two Lengths) ,37
8 Yachtsman changing course heard to be the one jeering (5)," GIBER Another puzzling one: this is the answer shown online and it sounds like ‘jiber’ [one jeering] but the only spellings I can find for the sailing manoeuvre are jibe or gybe, so it isn’t necessarily a ‘sounds like’ clue [but see Trish’s comment@4] ",253
9 Ivor’s out to become a skilled performer (8), VIRTUOSO Anagram [to become] of IVORS OUT ,43
"11 Might one disappear into it at the top of Everest? (4,3)", THIN AIR Cryptic definition ,29
12 Tramp a priest converted (7), TRAIPSE Anagram [converted] of A PRIEST ,41
13 Teacher‘s pet is short of time (5)," RABBI RABBI[t] [pet, minus t – time] ",38
"15 One ringing to warn you of danger? (5,4)", ALARM BELL Cryptic [?] definition ,35
17 Fool holds sister with strange puzzle (9), CONUNDRUM COD [fool] round NUN [sister] + RUM [strange] ,57
"20 Head of school, goody-goody young man (5)", SPRIG S[chool] + PRIG [goody-goody] ,37
21 Leaving unannounced for an away match (7), ELOPING Neat cryptic definition ,33
23 He charges a couple of hundred to the employer (7), ACCUSER A CC [a couple of hundred] + USER [employer] ,54
"25 After Greta perhaps, Ted identified as a victim (8)", TARGETED Anagram [perhaps] of GRETA + TED ,43
26 Protection with strings attached (5), APRON Cryptic definition ,26
"27 Grant free film in circulation (7,7)", GENERAL RELEASE GENERAL [Grant] + RELEASE [free] Down 1 Story with a poor beginning but a capital ending (4-2-6) RAGS-TO-RICHES Cryptic definition ,148
2 Give a name to first-class city of Arabia (5), DUBAI DUB [give a name to] + AI [A1 – first-class] ,52
3 Ran up share account (9), NARRATION Reversal [up] of RAN + RATION [share] ,49
4 Soldiers welcome sailors inside foreign restaurant (7), TAVERNA TA [soldiers] round AVE [welcome] RN [sailors] ,56
"5 The bare ingredients of a brew up (4,3)", HERB TEA Anagram [ingredients] of THE BARE ,44
6 A lump in one’s throat (5), UVULA Cryptic [?] definition ,30
7 Paper said to come out and leave no trace (9), DISAPPEAR Anagram [to come out] of PAPER SAID ,47
10 One looking for scraps may show it (12), BELLIGERENCE Cryptic definition ,33
"14 Wish for a pleasant journey from France (3,6)", BON VOYAGE Cryptic [?] definition ,35
"16 Form of variety before the ’50s, much as I recollected (5,4)", MUSIC HALL Anagram [recollected] of MUCH AS I before LL [fifties] ,67
18 A target set out for meeting at sea (7), REGATTA Anagram [set out] of A TARGET ,39
